,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,16.67,32.82,48.22,95.2,115.21,37.64,,,,,
low,13.83,15.47,27.58,25.89,24.25,15.66,,,,,
change,0.08289999999999999,0.7382,0.3539,1.3715000000000002,-0.6598,-0.073,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,30.0,39.0,46.0,35.0,Balance Sheet
Cash & Equivalents,,,,,,,824.0,228.0,356.0,34.0,Balance Sheet
Short Term Investments,,,,,,,692.0,915.0,981.0,871.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1546.0,1183.0,1383.0,941.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,18.0,20.0,17.0,22.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,18.0,20.0,17.0,22.0,Balance Sheet
Prepaid Expenses,,,,,,,35.0,29.0,20.0,33.0,Balance Sheet
Restricted Cash - Current,,,,,,,,,0.0,0.0,Balance Sheet
Other Current Assets,,,,,,,24.0,15.0,31.0,35.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,24.0,15.0,32.0,35.0,Balance Sheet
Total Current Assets,,,,,,,1623.0,1247.0,1452.0,1032.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,199.0,217.0,211.0,221.0,Balance Sheet
"Goodwill, Net",,,,,,,290.0,641.0,617.0,590.0,Balance Sheet
Intangibles - Gross,,,,,,,101.0,173.0,173.0,173.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-61.0,-70.0,-81.0,-92.0,Balance Sheet
Intangibles - Net,,,,,,,41.0,103.0,91.0,81.0,Balance Sheet
Long Term Investments,,,,,,,746.0,435.0,266.0,287.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,,,,167.0,Balance Sheet
Restricted Cash - LT,,,,,,,,,2.0,2.0,Balance Sheet
Other Long Term Assets,,,,,,,21.0,19.0,16.0,20.0,Balance Sheet
Total Assets,,,,,,,2919.0,2662.0,2655.0,2398.0,Balance Sheet
Accounts Payable,,,,,,,12.0,10.0,12.0,15.0,Balance Sheet
Accrued Expenses,,,,,,,67.0,85.0,69.0,68.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,35.0,60.0,53.0,60.0,Balance Sheet
Total Current Liabilities,,,,,,,114.0,155.0,134.0,143.0,Balance Sheet
Total Long Term Debt,,,,,,,1678.0,1680.0,1681.0,1188.0,Balance Sheet
Total Debt,,,,,,,1678.0,1680.0,1681.0,1188.0,Balance Sheet
"Other Liabilities, Total",,,,,,,20.0,19.0,20.0,20.0,Balance Sheet
Total Liabilities,,,,,,,1812.0,1854.0,1836.0,1351.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1449.0,1177.0,1212.0,1221.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-337.0,-331.0,-324.0,-72.0,Balance Sheet
