,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,75.88,80.26,97.31,74.05,68.76,52.72,,,,,
low,70.66,55.93,56.64,25.1,31.16,25.38,,,,,
change,0.0181,-0.2125,0.2594,-0.5557,0.36210000000000003,-0.26530000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,166.0,310.0,222.0,149.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,370.0,366.0,385.0,334.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-7.0,-13.0,-14.0,Balance Sheet
"Total Receivables, Net",,,,,,,363.0,359.0,372.0,320.0,Balance Sheet
Invent. - Finished Goods,,,,,,,174.0,185.0,191.0,149.0,Balance Sheet
Invent. - Work In Progress,,,,,,,76.0,64.0,65.0,23.0,Balance Sheet
Invent. - Raw Materials,,,,,,,104.0,93.0,106.0,72.0,Balance Sheet
Total Inventory,,,,,,,354.0,342.0,362.0,244.0,Balance Sheet
Prepaid Expenses,,,,,,,103.0,108.0,104.0,96.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,,,,285.0,Balance Sheet
Other Current Assets,,,,,,,42.0,40.0,69.0,52.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,42.0,40.0,69.0,337.0,Balance Sheet
Total Current Assets,,,,,,,1028.0,1159.0,1128.0,1147.0,Balance Sheet
Buildings,,,,,,,168.0,164.0,164.0,162.0,Balance Sheet
Land/Improvements,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Machinery/Equipment,,,,,,,2732.0,2810.0,2851.0,2813.0,Balance Sheet
Construction in Progress,,,,,,,2044.0,2196.0,2365.0,2565.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,975.0,984.0,966.0,933.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,5923.0,6158.0,6350.0,6477.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1975.0,-2060.0,-2140.0,-2156.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3948.0,4098.0,4210.0,4321.0,Balance Sheet
"Goodwill, Net",,,,,,,191.0,190.0,187.0,162.0,Balance Sheet
Intangibles - Gross,,,,,,,667.0,666.0,661.0,657.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-143.0,-147.0,-152.0,-156.0,Balance Sheet
Intangibles - Net,,,,,,,524.0,520.0,509.0,500.0,Balance Sheet
Long Term Investments,,,,,,,0.0,1.0,,,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,289.0,305.0,315.0,243.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,,,,0.0,Balance Sheet
Other Long Term Assets,,,,,,,108.0,116.0,134.0,137.0,Balance Sheet
Total Assets,,,,,,,6087.0,6389.0,6483.0,6510.0,Balance Sheet
Accounts Payable,,,,,,,251.0,219.0,247.0,245.0,Balance Sheet
Accrued Expenses,,,,,,,182.0,217.0,137.0,168.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,30.0,35.0,38.0,39.0,Balance Sheet
Customer Advances,,,,,,,181.0,149.0,155.0,134.0,Balance Sheet
Discontinued Operations,,,,,,,,,,67.0,Balance Sheet
Other Current Liabilities,,,,,,,143.0,150.0,150.0,151.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,324.0,299.0,304.0,352.0,Balance Sheet
Total Current Liabilities,,,,,,,787.0,770.0,726.0,804.0,Balance Sheet
Total Long Term Debt,,,,,,,2149.0,2451.0,2590.0,2647.0,Balance Sheet
Total Debt,,,,,,,2179.0,2486.0,2628.0,2686.0,Balance Sheet
Deferred Income Tax,,,,,,,15.0,17.0,16.0,14.0,Balance Sheet
Minority Interest,,,,,,,41.0,49.0,49.0,32.0,Balance Sheet
Reserves,,,,,,,6.0,6.0,6.0,2.0,Balance Sheet
Other LT Liabilities,,,,,,,454.0,463.0,444.0,415.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,,,,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,460.0,468.0,449.0,418.0,Balance Sheet
Total Liabilities,,,,,,,3452.0,3755.0,3830.0,3914.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2398.0,2422.0,2483.0,2497.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,263.0,234.0,212.0,164.0,Balance Sheet
"Other Equity, Total",,,,,,,-26.0,-22.0,-42.0,-64.0,Balance Sheet
Total Equity,,,,,,,2634.0,2634.0,2653.0,2597.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,6087.0,6389.0,6483.0,6510.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,74.0,74.0,76.0,76.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,720.0,702.0,571.0,657.0,Income Statement
"Cost of Revenue, Total",,,,,,,500.0,498.0,416.0,439.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,163.0,176.0,172.0,170.0,Income Statement
Research & Development,,,,,,,37.0,41.0,35.0,32.0,Income Statement
Depreciation/Amortization,,,,,,,8.0,8.0,8.0,7.0,Income Statement
Unusual Expense (Income),,,,,,,7.0,0.0,0.0,7.0,Income Statement
Total Operating Expense,,,,,,,715.0,722.0,630.0,656.0,Income Statement
Total Operating Income,,,,,,,5.0,-21.0,-59.0,1.0,Income Statement
"Inter Expse, Non-Operating",,,,,,,-31.0,-39.0,-6.0,-5.0,Income Statement
"Inter Capital, Non-Operat",,,,,,,26.0,28.0,,,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-5.0,-12.0,-6.0,-5.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,,0.0,7.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,,0.0,,,Income Statement
"Other, Net",,,,,,,0.0,0.0,1.0,0.0,Income Statement
Income Before Tax,,,,,,,0.0,-32.0,-63.0,3.0,Income Statement
Income Tax - Total,,,,,,,3.0,-11.0,-24.0,76.0,Income Statement
Income After Tax,,,,,,,-4.0,-22.0,-40.0,-73.0,Income Statement
Minority Interest,,,,,,,-3.0,-8.0,-1.0,-1.0,Income Statement
Equity In Affiliates,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,-7.0,-29.0,-40.0,-73.0,Income Statement
Total Extraordinary Items,,,,,,,,,19.0,25.0,Income Statement
Total Net Income,,,,,,,-7.0,-29.0,-22.0,-48.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-7.0,-29.0,-40.0,-73.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-7.0,-29.0,-22.0,-48.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,74.0,75.0,76.0,76.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.09,-0.39,-0.53,-0.97,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.09,-0.39,-0.29,-0.64,Income Statement
Diluted Weighted Average Shares,,,,,,,74.0,75.0,76.0,76.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.09,-0.39,-0.53,-0.97,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.09,-0.39,-0.29,-0.64,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,5.0,12.0,6.0,5.0,Income Statement
"Interest Capitalized, Suppl",,,,,,,-26.0,-28.0,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,105.0,103.0,102.0,102.0,Income Statement
Total Special Items,,,,,,,7.0,0.0,0.0,7.0,Income Statement
Normalzd Income Before Tax,,,,,,,7.0,-32.0,-63.0,11.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,3.0,0.0,0.0,2.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,6.0,-11.0,-24.0,79.0,Income Statement
Normalized Income After Tax,,,,,,,1.0,-22.0,-40.0,-68.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-2.0,-29.0,-40.0,-69.0,Income Statement
Basic Normalized EPS,,,,,,,-0.03,-0.39,-0.53,-0.91,Income Statement
Diluted Normalized EPS,,,,,,,-0.03,-0.39,-0.53,-0.91,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,19.0,-2.0,-21.0,-69.0,Cash Flow
Depreciation/Depletion,,,,,,,304.0,407.0,102.0,205.0,Cash Flow
Amortization,,,,,,,65.0,88.0,22.0,44.0,Cash Flow
Unusual Items,,,,,,,32.0,47.0,11.0,25.0,Cash Flow
Other Non-Cash Items,,,,,,,64.0,75.0,14.0,109.0,Cash Flow
Non-Cash Items,,,,,,,96.0,122.0,25.0,134.0,Cash Flow
Accounts Receivable,,,,,,,-58.0,-60.0,-27.0,-43.0,Cash Flow
Inventories,,,,,,,-15.0,-2.0,-21.0,-40.0,Cash Flow
Other Assets,,,,,,,25.0,27.0,9.0,8.0,Cash Flow
Accounts Payable,,,,,,,50.0,25.0,17.0,13.0,Cash Flow
Accrued Expenses,,,,,,,-59.0,-49.0,-50.0,3.0,Cash Flow
Changes in Working Capital,,,,,,,-98.0,-109.0,-88.0,-86.0,Cash Flow
Total Cash from Operations,,,,,,,386.0,506.0,40.0,228.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-671.0,-938.0,-247.0,-508.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,-41.0,-52.0,-24.0,-47.0,Cash Flow
Capital Expenditures,,,,,,,-712.0,-990.0,-271.0,-555.0,Cash Flow
Acquisition of Business,,,,,,,-139.0,-140.0,0.0,0.0,Cash Flow
Other Investing Cash Flow,,,,,,,,0.0,,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-139.0,-140.0,0.0,0.0,Cash Flow
Total Cash from Investing,,,,,,,-851.0,-1130.0,-271.0,-555.0,Cash Flow
Financing Cash Flow Items,,,,,,,-2.0,-10.0,-2.0,-3.0,Cash Flow
Sale/Issuance of Common,,,,,,,21.0,21.0,10.0,10.0,Cash Flow
Repurch/Retirement Common,,,,,,,-22.0,-23.0,-1.0,-31.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-2.0,-2.0,9.0,-21.0,Cash Flow
Long Term Debt Issued,,,,,,,440.0,1266.0,150.0,275.0,Cash Flow
Long Term Debt Reduction,,,,,,,-98.0,-610.0,-13.0,-82.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,342.0,656.0,137.0,193.0,Cash Flow
Total Cash From Financing,,,,,,,338.0,644.0,144.0,168.0,Cash Flow
Foreign Exchange Effects,,,,,,,-4.0,-5.0,-2.0,-3.0,Cash Flow
Net Change in Cash,,,,,,,-130.0,15.0,-89.0,-161.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,296.0,296.0,310.0,310.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,166.0,310.0,222.0,149.0,Cash Flow
"Depreciation, Supplemental",,,,,,,304.0,407.0,102.0,205.0,Cash Flow
Free Cash Flow,,,,,,,-326.0,-484.0,-231.0,-327.0,
FCF Growth,,,,,,,,0.48466257668711665,-0.5227272727272727,0.4155844155844155,
