,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,186.54,250.87,351.53,398.99,465.4,493.97,,,,,
low,176.58,172.8,198.15,195.34,350.01,325.0,,,,,
change,-0.024700000000000003,0.1387,0.6904000000000001,0.12390000000000001,0.2384,-0.0558,,,,,
Date,,,,,,,2022-01-02 00:00:00,2022-04-03 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,475.0,284.0,279.0,479.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,782.0,796.0,825.0,782.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-14.0,-12.0,-10.0,-11.0,Balance Sheet
"Total Receivables, Net",,,,,,,1084.0,1132.0,1129.0,1079.0,Balance Sheet
Invent. - Finished Goods,,,,,,,150.0,149.0,143.0,149.0,Balance Sheet
Invent. - Work In Progress,,,,,,,123.0,132.0,140.0,158.0,Balance Sheet
Invent. - Raw Materials,,,,,,,480.0,520.0,539.0,527.0,Balance Sheet
Total Inventory,,,,,,,753.0,801.0,822.0,834.0,Balance Sheet
Prepaid Expenses,,,,,,,118.0,119.0,108.0,126.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,,,,1.0,Balance Sheet
Total Current Assets,,,,,,,2429.0,2337.0,2337.0,2519.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1571.0,1611.0,1593.0,1574.0,Balance Sheet
Accumulated Depreciation,,,,,,,-743.0,-803.0,-819.0,-831.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,972.0,954.0,921.0,887.0,Balance Sheet
"Goodwill, Net",,,,,,,7987.0,7977.0,7895.0,7718.0,Balance Sheet
Intangibles - Gross,,,,,,,3263.0,3255.0,3233.0,3052.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-522.0,-573.0,-614.0,-630.0,Balance Sheet
Intangibles - Net,,,,,,,2742.0,2683.0,2619.0,2422.0,Balance Sheet
Other Long Term Assets,,,,,,,177.0,170.0,140.0,139.0,Balance Sheet
Total Assets,,,,,,,14430.0,14251.0,14048.0,13826.0,Balance Sheet
Accounts Payable,,,,,,,470.0,496.0,483.0,500.0,Balance Sheet
Accrued Expenses,,,,,,,1029.0,612.0,620.0,619.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,300.0,300.0,300.0,Balance Sheet
Total Current Liabilities,,,,,,,1498.0,1408.0,1403.0,1419.0,Balance Sheet
Total Long Term Debt,,,,,,,4099.0,3832.0,3646.0,3618.0,Balance Sheet
Total Debt,,,,,,,4099.0,4132.0,3946.0,3918.0,Balance Sheet
Deferred Income Tax,,,,,,,626.0,613.0,569.0,549.0,Balance Sheet
"Other Liabilities, Total",,,,,,,585.0,566.0,568.0,552.0,Balance Sheet
Total Liabilities,,,,,,,6808.0,6419.0,6186.0,6138.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
