,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,38.95,45.43,47.77,45.76,42.19,39.65,,,,,
low,33.18,31.75,38.74,23.8,30.69,29.88,,,,,
change,0.0134,0.1988,0.09050000000000001,-0.2377,0.0698,-0.0733,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,348.0,171.0,116.0,186.0,Balance Sheet
Securities Held,,,,,,,342.0,790.0,932.0,930.0,Balance Sheet
Securities for Sale,,,,,,,1168.0,955.0,893.0,842.0,Balance Sheet
Total Invest. Securities,,,,,,,1510.0,1746.0,1825.0,1772.0,Balance Sheet
Other Earning Assets,,,,,,,61.0,62.0,62.0,62.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,1571.0,1807.0,1887.0,1834.0,Balance Sheet
Total Gross Loans,,,,,,,2256.0,2202.0,2163.0,2158.0,Balance Sheet
Loan Loss Allowances,,,,,,,-23.0,-23.0,-23.0,-23.0,Balance Sheet
Net Loans,,,,,,,2233.0,2179.0,2140.0,2135.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,31.0,31.0,29.0,32.0,Balance Sheet
"Goodwill, Net",,,,,,,73.0,73.0,73.0,73.0,Balance Sheet
Intangibles - Net,,,,,,,7.0,6.0,6.0,5.0,Balance Sheet
Interest Receivable,,,,,,,51.0,62.0,76.0,83.0,Balance Sheet
Other Real Estate Owned,,,,,,,1.0,1.0,1.0,0.0,Balance Sheet
"Other Assets, Total",,,,,,,52.0,63.0,76.0,83.0,Balance Sheet
Total Assets,,,,,,,4314.0,4330.0,4327.0,4349.0,Balance Sheet
Accounts Payable,,,,,,,29.0,23.0,62.0,22.0,Balance Sheet
Accrued Expenses,,,,,,,25.0,25.0,24.0,27.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,1910.0,1961.0,2035.0,2052.0,Balance Sheet
Interest Bearing Deposits,,,,,,,1898.0,1901.0,1796.0,1851.0,Balance Sheet
Total Deposits,,,,,,,3809.0,3861.0,3831.0,3903.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,0.0,,,0.0,Balance Sheet
Long Term Debt,,,,,,,0.0,,,,Balance Sheet
Capital Lease Obligations,,,,,,,,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Liabilities,,,,,,,3864.0,3910.0,3917.0,3952.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,213.0,213.0,214.0,215.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,240.0,247.0,254.0,262.0,Balance Sheet
"Other Equity, Total",,,,,,,-2.0,-39.0,-58.0,-80.0,Balance Sheet
Total Equity,,,,,,,450.0,420.0,410.0,397.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,4314.0,4330.0,4327.0,4349.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,16.0,16.0,16.0,16.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,25495.0,23677.0,23334.0,23357.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,5625.0,6693.0,8273.0,9674.0,Income Statement
Fed. Fund/Resale,,,,,,,125.0,106.0,180.0,546.0,Income Statement
"Interest Income, Bank",,,,,,,31245.0,30476.0,31787.0,33577.0,Income Statement
Interest on Deposit,,,,,,,611.0,577.0,590.0,549.0,Income Statement
Inter on Other Borrowings,,,,,,,1.0,1.0,0.0,1.0,Income Statement
Total Interest Expense,,,,,,,612.0,578.0,590.0,550.0,Income Statement
Net Interest Income,,,,,,,30633.0,29898.0,31197.0,33027.0,Income Statement
Loan Loss Provision,,,,,,,810.0,-803.0,0.0,422.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,29823.0,30701.0,31197.0,32605.0,Income Statement
Fees & Commish from Operat,,,,,,,,488.0,465.0,535.0,Income Statement
Commish & Fees/Secur Act,,,,,,,954.0,600.0,630.0,507.0,Income Statement
Insur Commish Fees& Premium,,,,,,,302.0,413.0,298.0,222.0,Income Statement
Credit Card Fees,,,,,,,750.0,505.0,531.0,502.0,Income Statement
Fees for Other Cust Serv,,,,,,,153.0,140.0,149.0,141.0,Income Statement
Invest Securities Gains,,,,,,,-17.0,0.0,,-63.0,Income Statement
Other Revenue,,,,,,,577.0,721.0,655.0,879.0,Income Statement
"Non-Interest Income, Bank",,,,,,,2719.0,2867.0,2728.0,2723.0,Income Statement
Labor & Related Expenses,,,,,,,-10716.0,-11548.0,-10341.0,-10557.0,Income Statement
Depreciation Expense,,,,,,,-461.0,-452.0,-393.0,-414.0,Income Statement
Amortization of Intangibles,,,,,,,-393.0,-380.0,-374.0,-370.0,Income Statement
Real Estate Operat Expnse,,,,,,,,,,-350.0,Income Statement
