,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,133.04,140.64,105.99,136.1,147.55,152.1,,,,,
low,123.29,58.16,44.04,38.69,91.61,88.82,,,,,
change,-0.055999999999999994,-0.5178,0.46240000000000003,0.43210000000000004,-0.1167,0.2784,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,452.0,402.0,322.0,362.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,549.0,539.0,593.0,733.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,3.0,1.0,0.0,0.0,Balance Sheet
Other Receivables,,,,,,,88.0,97.0,100.0,99.0,Balance Sheet
"Total Receivables, Net",,,,,,,640.0,637.0,693.0,832.0,Balance Sheet
Invent. - Finished Goods,,,,,,,27.0,27.0,26.0,31.0,Balance Sheet
Invent. - Work In Progress,,,,,,,29.0,28.0,26.0,16.0,Balance Sheet
Invent. - Raw Materials,,,,,,,206.0,276.0,254.0,294.0,Balance Sheet
Total Inventory,,,,,,,262.0,331.0,306.0,341.0,Balance Sheet
Prepaid Expenses,,,,,,,21.0,29.0,28.0,19.0,Balance Sheet
Restricted Cash - Current,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Other Current Assets,,,,,,,46.0,49.0,47.0,37.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,49.0,52.0,50.0,40.0,Balance Sheet
Total Current Assets,,,,,,,1424.0,1451.0,1399.0,1594.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,527.0,507.0,472.0,456.0,Balance Sheet
"Goodwill, Net",,,,,,,50.0,50.0,47.0,45.0,Balance Sheet
Intangibles - Gross,,,,,,,200.0,202.0,197.0,191.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-132.0,-136.0,-135.0,-135.0,Balance Sheet
Intangibles - Net,,,,,,,68.0,66.0,62.0,56.0,Balance Sheet
Long Term Investments,,,,,,,54.0,58.0,57.0,51.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,43.0,40.0,40.0,38.0,Balance Sheet
Other Long Term Assets,,,,,,,21.0,23.0,22.0,41.0,Balance Sheet
Total Assets,,,,,,,2234.0,2243.0,2146.0,2326.0,Balance Sheet
Accounts Payable,,,,,,,522.0,539.0,490.0,645.0,Balance Sheet
Accrued Expenses,,,,,,,134.0,115.0,117.0,140.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,4.0,0.0,0.0,9.0,Balance Sheet
Customer Advances,,,,,,,69.0,59.0,51.0,48.0,Balance Sheet
Income Taxes Payable,,,,,,,8.0,8.0,8.0,13.0,Balance Sheet
Other Payables,,,,,,,20.0,31.0,40.0,42.0,Balance Sheet
Other Current Liabilities,,,,,,,95.0,97.0,95.0,83.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,192.0,195.0,194.0,186.0,Balance Sheet
Total Current Liabilities,,,,,,,852.0,849.0,801.0,980.0,Balance Sheet
Total Long Term Debt,,,,,,,349.0,349.0,349.0,340.0,Balance Sheet
Total Debt,,,,,,,353.0,349.0,349.0,349.0,Balance Sheet
Deferred Income Tax,,,,,,,27.0,28.0,27.0,26.0,Balance Sheet
Minority Interest,,,,,,,100.0,101.0,94.0,94.0,Balance Sheet
Reserves,,,,,,,10.0,10.0,11.0,12.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,198.0,190.0,180.0,171.0,Balance Sheet
Other LT Liabilities,,,,,,,182.0,175.0,152.0,148.0,Balance Sheet
"Other Liabilities, Total",,,,,,,390.0,375.0,343.0,331.0,Balance Sheet
Total Liabilities,,,,,,,1718.0,1702.0,1614.0,1771.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1349.0,1339.0,1345.0,1351.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1664.0,1686.0,1710.0,1754.0,Balance Sheet
