,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,109.61,131.44,140.0,144.71,143.2,155.55,,,,,
low,101.81,104.49,107.39,75.11,111.09,123.36,,,,,
change,0.0091,0.0756,0.1865,-0.1482,0.1177,0.0998,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,231.0,272.0,146.0,165.0,Balance Sheet
"Goodwill, Net",,,,,,,179.0,179.0,179.0,179.0,Balance Sheet
Long Term Investments,,,,,,,9153.0,8775.0,8468.0,8394.0,Balance Sheet
Insurance Receivables,,,,,,,1470.0,1483.0,1527.0,1624.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,,43.0,135.0,211.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,107.0,105.0,101.0,96.0,Balance Sheet
Def. Policy Acq. Costs,,,,,,,552.0,553.0,571.0,600.0,Balance Sheet
Accrued Investment Income,,,,,,,50.0,48.0,50.0,50.0,Balance Sheet
Reinsurance - Asset,,,,,,,1907.0,1940.0,1935.0,1946.0,Balance Sheet
Other Assets,,,,,,,606.0,449.0,490.0,481.0,Balance Sheet
"Other Assets, Total",,,,,,,2563.0,2437.0,2474.0,2477.0,Balance Sheet
Total Assets,,,,,,,14254.0,13847.0,13601.0,13746.0,Balance Sheet
Insurance Reserves,,,,,,,6448.0,6512.0,6607.0,6774.0,Balance Sheet
Unearned Prem. Or Rev.,,,,,,,2735.0,2760.0,2804.0,2972.0,Balance Sheet
Reinsurance - Liability,,,,,,,55.0,70.0,77.0,79.0,Balance Sheet
Policy Liabilities,,,,,,,9238.0,9343.0,9488.0,9824.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,908.0,770.0,638.0,723.0,Balance Sheet
Total Long Term Debt,,,,,,,782.0,782.0,782.0,782.0,Balance Sheet
Total Debt,,,,,,,782.0,782.0,782.0,782.0,Balance Sheet
Deferred Income Tax,,,,,,,61.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,122.0,120.0,121.0,121.0,Balance Sheet
Total Liabilities,,,,,,,11109.0,11014.0,11029.0,11450.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1887.0,1888.0,1897.0,1905.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2983.0,3061.0,3057.0,3030.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1848.0,-1860.0,-1862.0,-1873.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,185.0,-195.0,-459.0,-707.0,Balance Sheet
"Other Equity, Total",,,,,,,-63.0,-62.0,-61.0,-59.0,Balance Sheet
Total Equity,,,,,,,3145.0,2833.0,2572.0,2296.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,14254.0,13847.0,13601.0,13746.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,36.0,36.0,36.0,36.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,25.0,25.0,25.0,25.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Gross Premiums Written,,,,,,,1171.0,1470.0,1474.0,1660.0,Income Statement
Other Insurance Revenue,,,,,,,2.0,6.0,7.0,7.0,Income Statement
