,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,16.16,18.44,23.41,16.93,24.78,23.61,,,,,
low,14.8,10.69,11.36,5.36,14.3,9.9,,,,,
change,0.031000000000000003,0.0045000000000000005,0.0083,-0.037200000000000004,0.2622,-0.2596,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,66.0,35.0,58.0,38.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,577.0,569.0,586.0,565.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4.0,-5.0,-5.0,-5.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,573.0,564.0,581.0,560.0,Balance Sheet
Other Receivables,,,,,,,1.0,0.0,0.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,573.0,564.0,581.0,560.0,Balance Sheet
Restricted Cash - Current,,,,,,,34.0,0.0,0.0,0.0,Balance Sheet
Other Current Assets,,,,,,,29.0,29.0,56.0,55.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,63.0,29.0,56.0,55.0,Balance Sheet
Total Current Assets,,,,,,,702.0,628.0,695.0,653.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,582.0,571.0,561.0,548.0,Balance Sheet
"Goodwill, Gross",,,,,,,3151.0,3158.0,3158.0,3158.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-238.0,-238.0,-238.0,-238.0,Balance Sheet
"Goodwill, Net",,,,,,,2913.0,2920.0,2920.0,2920.0,Balance Sheet
Intangibles - Gross,,,,,,,2189.0,2196.0,2198.0,2198.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-279.0,-303.0,-328.0,-352.0,Balance Sheet
Intangibles - Net,,,,,,,1910.0,1893.0,1870.0,1846.0,Balance Sheet
Long Term Investments,,,,,,,22.0,27.0,26.0,25.0,Balance Sheet
Other Long Term Assets,,,,,,,529.0,503.0,463.0,433.0,Balance Sheet
Total Assets,,,,,,,6658.0,6542.0,6536.0,6425.0,Balance Sheet
Accounts Payable,,,,,,,84.0,91.0,85.0,87.0,Balance Sheet
Accrued Expenses,,,,,,,174.0,120.0,144.0,133.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,19.0,19.0,19.0,19.0,Balance Sheet
Customer Advances,,,,,,,20.0,19.0,24.0,33.0,Balance Sheet
Other Current Liabilities,,,,,,,215.0,208.0,200.0,196.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,235.0,228.0,223.0,229.0,Balance Sheet
Total Current Liabilities,,,,,,,512.0,457.0,471.0,467.0,Balance Sheet
Total Long Term Debt,,,,,,,3129.0,3082.0,3064.0,2978.0,Balance Sheet
Total Debt,,,,,,,3148.0,3100.0,3083.0,2996.0,Balance Sheet
Deferred Income Tax,,,,,,,357.0,371.0,372.0,378.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,132.0,129.0,124.0,96.0,Balance Sheet
Other LT Liabilities,,,,,,,558.0,519.0,485.0,447.0,Balance Sheet
"Other Liabilities, Total",,,,,,,690.0,648.0,609.0,543.0,Balance Sheet
Total Liabilities,,,,,,,4688.0,4558.0,4516.0,4366.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,410.0,411.0,411.0,412.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1428.0,1431.0,1436.0,1440.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,205.0,215.0,244.0,278.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-74.0,-73.0,-72.0,-71.0,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Equity, Total",,,,,,,-74.0,-73.0,-72.0,-71.0,Balance Sheet
Total Equity,,,,,,,1970.0,1984.0,2020.0,2059.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,6658.0,6542.0,6536.0,6425.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,71.0,71.0,71.0,72.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,12.0,12.0,12.0,12.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,83.0,83.0,83.0,83.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,,0.0,0.0,0.0,Balance Sheet
