,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,74.38,71.86,57.88,51.78,52.59,57.05,,,,,
low,66.23,46.49,39.3,30.95,40.0,40.35,,,,,
change,0.0782,-0.3093,0.0204,-0.18309999999999998,0.1536,-0.0555,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,4544.0,5353.0,2567.0,2483.0,Balance Sheet
"Total Receivables, Net",,,,,,,47.0,46.0,43.0,52.0,Balance Sheet
Invent. - Finished Goods,,,,,,,261.0,328.0,327.0,281.0,Balance Sheet
Invent. - Work In Progress,,,,,,,23.0,30.0,29.0,27.0,Balance Sheet
Invent. - Raw Materials,,,,,,,166.0,179.0,183.0,189.0,Balance Sheet
Inventories - Other,,,,,,,744.0,677.0,605.0,609.0,Balance Sheet
Total Inventory,,,,,,,1194.0,1214.0,1144.0,1106.0,Balance Sheet
Restricted Cash - Current,,,,,,,0.0,,24.0,15.0,Balance Sheet
Other Current Assets,,,,,,,298.0,149.0,308.0,364.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,298.0,149.0,332.0,379.0,Balance Sheet
Total Current Assets,,,,,,,6083.0,6762.0,4086.0,4020.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,4432.0,4300.0,4345.0,4409.0,Balance Sheet
Accumulated Depreciation,,,,,,,-2879.0,-2753.0,-2788.0,-2822.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1553.0,1547.0,1557.0,1587.0,Balance Sheet
"Goodwill, Net",,,,,,,5177.0,5177.0,5177.0,5177.0,Balance Sheet
Intangibles - Gross,,,,,,,12703.0,,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-397.0,,,,Balance Sheet
Intangibles - Net,,,,,,,12306.0,12289.0,12372.0,12353.0,Balance Sheet
Long Term Investments,,,,,,,13481.0,13479.0,12590.0,9814.0,Balance Sheet
Other Long Term Assets,,,,,,,873.0,931.0,923.0,960.0,Balance Sheet
Total Assets,,,,,,,39523.0,40235.0,36746.0,33953.0,Balance Sheet
Accounts Payable,,,,,,,449.0,379.0,396.0,417.0,Balance Sheet
Accrued Expenses,,,,,,,5091.0,6148.0,3348.0,4234.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1105.0,2517.0,2634.0,1443.0,Balance Sheet
Dividends Payable,,,,,,,1647.0,1637.0,1630.0,1693.0,Balance Sheet
Customer Advances,,,,,,,287.0,247.0,303.0,310.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1934.0,1884.0,1933.0,2003.0,Balance Sheet
Total Current Liabilities,,,,,,,8579.0,10928.0,8311.0,8097.0,Balance Sheet
Total Long Term Debt,,,,,,,26939.0,25405.0,25046.0,24848.0,Balance Sheet
Total Debt,,,,,,,28044.0,27922.0,27680.0,26291.0,Balance Sheet
Deferred Income Tax,,,,,,,3692.0,3766.0,3898.0,3330.0,Balance Sheet
Minority Interest,,,,,,,0.0,,,,Balance Sheet
Pension Benefits - Underfunded,,,,,,,1636.0,1637.0,1634.0,1632.0,Balance Sheet
Other LT Liabilities,,,,,,,283.0,259.0,260.0,278.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1919.0,1896.0,1894.0,1910.0,Balance Sheet
Total Liabilities,,,,,,,41129.0,41995.0,39149.0,38185.0,Balance Sheet
Common Stock,,,,,,,935.0,935.0,935.0,935.0,Balance Sheet
Additional Paid-In Capital,,,,,,,5857.0,5848.0,5861.0,5873.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,30664.0,30988.0,30252.0,28785.0,Balance Sheet
Treasury Stock - Common,,,,,,,-36006.0,-36569.0,-37074.0,-37442.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-1512.0,-1434.0,-869.0,-875.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,68.0,69.0,73.0,56.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-1612.0,-1597.0,-1581.0,-1564.0,Balance Sheet
"Other Equity, Total",,,,,,,-1544.0,-1528.0,-1508.0,-1508.0,Balance Sheet
Total Equity,,,,,,,-1606.0,-1760.0,-2403.0,-4232.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,39523.0,40235.0,36746.0,33953.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,1823.0,1812.0,1802.0,1794.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,983.0,994.0,1004.0,1012.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,6255.0,5892.0,6543.0,6550.0,Income Statement
Excise Taxes Payments,,,,,,,1169.0,1073.0,1169.0,1138.0,Income Statement
"Cost of Revenue, Total",,,,,,,2940.0,2579.0,2877.0,2853.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,644.0,470.0,513.0,541.0,Income Statement
Litigation,,,,,,,-62.0,-48.0,46.0,43.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Impair-Assets Held for Sale,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,23.0,17.0,6.0,1.0,Income Statement
Unusual Expense (Income),,,,,,,-39.0,-31.0,52.0,44.0,Income Statement
Total Operating Expense,,,,,,,3545.0,3018.0,3442.0,3438.0,Income Statement
Total Operating Income,,,,,,,2710.0,2874.0,3101.0,3112.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-290.0,-281.0,-280.0,-271.0,Income Statement
"Other, Net",,,,,,,50.0,-54.0,-1108.0,-56.0,Income Statement
Income Before Tax,,,,,,,2280.0,2673.0,1605.0,407.0,Income Statement
Income Tax - Total,,,,,,,656.0,714.0,714.0,183.0,Income Statement
Income After Tax,,,,,,,1624.0,1959.0,891.0,224.0,Income Statement
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,1624.0,1959.0,891.0,224.0,Income Statement
Total Net Income,,,,,,,1624.0,1959.0,891.0,224.0,Income Statement
Total Adjust to Net Income,,,,,,,-3.0,-4.0,-2.0,-3.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,1621.0,1955.0,889.0,221.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,1621.0,1955.0,889.0,221.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,1833.0,1818.0,1809.0,1799.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.88,1.08,0.49,0.12,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.88,1.08,0.49,0.12,Income Statement
Diluted Weighted Average Shares,,,,,,,1833.0,1818.0,1809.0,1799.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.88,1.08,0.49,0.12,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.88,1.08,0.49,0.12,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.9,0.9,0.9,0.94,Income Statement
Gross Divid - Common Stock,,,,,,,1645.0,1635.0,1627.0,1691.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,35.0,35.0,39.0,35.0,Income Statement
Total Special Items,,,,,,,-39.0,-31.0,52.0,44.0,Income Statement
Normalzd Income Before Tax,,,,,,,2241.0,2642.0,1657.0,451.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,-11.0,-8.0,23.0,20.0,Income Statement
