,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,51.8,56.05,50.36,49.46,58.59,56.93,,,,,
low,45.55,37.43,35.81,19.31,46.37,30.21,,,,,
change,0.11939999999999999,-0.2125,0.15539999999999998,0.0244,0.1514,-0.2434,,,,,
Date,,,,,,,2021-11-30 00:00:00,2022-02-28 00:00:00,2022-05-31 00:00:00,2022-08-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,20.0,15.0,101.0,11.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,150.0,172.0,261.0,199.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-5.0,-5.0,-5.0,-6.0,Balance Sheet
"Total Receivables, Net",,,,,,,213.0,242.0,412.0,277.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1.0,1.0,4.0,3.0,Balance Sheet
Invent. - Work In Progress,,,,,,,6.0,7.0,9.0,2.0,Balance Sheet
Invent. - Raw Materials,,,,,,,100.0,118.0,177.0,138.0,Balance Sheet
Total Inventory,,,,,,,107.0,126.0,189.0,142.0,Balance Sheet
Prepaid Expenses,,,,,,,5.0,3.0,18.0,13.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,4.0,0.0,0.0,215.0,Balance Sheet
Total Current Assets,,,,,,,350.0,387.0,720.0,658.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,245.0,274.0,544.0,522.0,Balance Sheet
"Goodwill, Net",,,,,,,353.0,386.0,919.0,736.0,Balance Sheet
Intangibles - Net,,,,,,,84.0,82.0,594.0,478.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,6.0,5.0,5.0,4.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,,,,187.0,Balance Sheet
Total Assets,,,,,,,1038.0,1133.0,2782.0,2585.0,Balance Sheet
Accounts Payable,,,,,,,42.0,44.0,186.0,158.0,Balance Sheet
Accrued Expenses,,,,,,,58.0,60.0,94.0,85.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,,13.0,13.0,Balance Sheet
Dividends Payable,,,,,,,,,,1.0,Balance Sheet
Customer Advances,,,,,,,15.0,43.0,40.0,2.0,Balance Sheet
Income Taxes Payable,,,,,,,3.0,4.0,2.0,11.0,Balance Sheet
Discontinued Operations,,,,,,,,,,80.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,19.0,47.0,42.0,94.0,Balance Sheet
Total Current Liabilities,,,,,,,119.0,151.0,334.0,350.0,Balance Sheet
Long Term Debt,,,,,,,191.0,226.0,1595.0,1238.0,Balance Sheet
Capital Lease Obligations,,,,,,,,,1.0,1.0,Balance Sheet
Total Long Term Debt,,,,,,,191.0,226.0,1595.0,1239.0,Balance Sheet
Total Debt,,,,,,,191.0,226.0,1609.0,1252.0,Balance Sheet
Deferred Income Tax,,,,,,,36.0,48.0,48.0,29.0,Balance Sheet
Other LT Liabilities,,,,,,,43.0,41.0,117.0,85.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,,,,22.0,Balance Sheet
"Other Liabilities, Total",,,,,,,43.0,41.0,117.0,107.0,Balance Sheet
Total Liabilities,,,,,,,390.0,466.0,2095.0,1725.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,,,0.0,Balance Sheet
Common Stock,,,,,,,25.0,25.0,25.0,25.0,Balance Sheet
Additional Paid-In Capital,,,,,,,82.0,86.0,85.0,323.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,569.0,584.0,604.0,541.0,Balance Sheet
"Other Equity, Total",,,,,,,-27.0,-27.0,-27.0,-30.0,Balance Sheet
Total Equity,,,,,,,648.0,667.0,688.0,860.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1038.0,1133.0,2782.0,2585.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,25.0,25.0,25.0,25.0,Balance Sheet
