,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,47.41,47.86,47.25,48.48,50.94,52.16,,,,,
low,42.09,33.49,35.15,25.74,35.57,40.46,,,,,
change,-0.037700000000000004,-0.15380000000000002,0.2895,-0.22719999999999999,0.3322,-0.0978,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,39.0,54.0,49.0,55.0,Balance Sheet
Interest-Earning Deposits,,,,,,,182.0,86.0,27.0,27.0,Balance Sheet
FHLB Stock,,,,,,,10.0,10.0,14.0,15.0,Balance Sheet
Securities Held,,,,,,,6.0,5.0,550.0,538.0,Balance Sheet
Securities for Sale,,,,,,,1507.0,1422.0,788.0,724.0,Balance Sheet
Total Invest. Securities,,,,,,,1513.0,1427.0,1338.0,1262.0,Balance Sheet
Loans Held for Sale,,,,,,,6.0,7.0,3.0,5.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,1711.0,1530.0,1384.0,1308.0,Balance Sheet
Total Gross Loans,,,,,,,3431.0,3534.0,3724.0,3861.0,Balance Sheet
Loan Loss Allowances,,,,,,,-33.0,-32.0,-34.0,-37.0,Balance Sheet
Net Loans,,,,,,,3398.0,3502.0,3690.0,3824.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,38.0,37.0,37.0,36.0,Balance Sheet
"Goodwill, Net",,,,,,,95.0,95.0,95.0,95.0,Balance Sheet
Intangibles - Net,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,19.0,36.0,47.0,54.0,Balance Sheet
Other Assets,,,,,,,198.0,164.0,163.0,178.0,Balance Sheet
"Other Assets, Total",,,,,,,198.0,164.0,163.0,178.0,Balance Sheet
Total Assets,,,,,,,5500.0,5420.0,5466.0,5552.0,Balance Sheet
Accounts Payable,,,,,,,94.0,79.0,77.0,87.0,Balance Sheet
Interest Bearing Deposits,,,,,,,4400.0,4415.0,4444.0,4479.0,Balance Sheet
Other Deposits,,,,,,,208.0,161.0,83.0,90.0,Balance Sheet
Total Deposits,,,,,,,4609.0,4577.0,4527.0,4569.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,0.0,0.0,147.0,152.0,Balance Sheet
Total ST Borrowings,,,,,,,212.0,238.0,225.0,269.0,Balance Sheet
Total Long Term Debt,,,,,,,44.0,44.0,44.0,44.0,Balance Sheet
Total Debt,,,,,,,256.0,282.0,269.0,313.0,Balance Sheet
Total Liabilities,,,,,,,4959.0,4938.0,5020.0,5121.0,Balance Sheet
Common Stock,,,,,,,123.0,123.0,117.0,115.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,424.0,435.0,445.0,453.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-1.0,-74.0,-116.0,-140.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-3.0,-3.0,-3.0,-3.0,Balance Sheet
Other Comprehensive Income,,,,,,,-2.0,1.0,4.0,7.0,Balance Sheet
"Other Equity, Total",,,,,,,-5.0,-2.0,1.0,4.0,Balance Sheet
Total Equity,,,,,,,541.0,482.0,446.0,431.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,5500.0,5420.0,5466.0,5552.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,15.0,15.0,15.0,15.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,32827.0,32035.0,33121.0,37568.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,6367.0,6659.0,6726.0,6683.0,Income Statement
Fed. Fund/Resale,,,,,,,257.0,164.0,183.0,330.0,Income Statement
"Interest Income, Bank",,,,,,,39451.0,38858.0,40030.0,44581.0,Income Statement
Interest on Deposit,,,,,,,1963.0,1833.0,2510.0,5442.0,Income Statement
Inter on Other Borrowings,,,,,,,691.0,660.0,986.0,1326.0,Income Statement
Total Interest Expense,,,,,,,2654.0,2493.0,3496.0,6768.0,Income Statement
Net Interest Income,,,,,,,36797.0,36365.0,36534.0,37813.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,36797.0,36365.0,36534.0,37813.0,Income Statement
Fees & Commish from Operat,,,,,,,5566.0,4498.0,5129.0,4111.0,Income Statement
Commish & Fees/Secur Act,,,,,,,1028.0,994.0,1272.0,1003.0,Income Statement
Insur Commish Fees& Premium,,,,,,,590.0,576.0,569.0,374.0,Income Statement
Credit Card Fees,,,,,,,3979.0,2924.0,3213.0,3234.0,Income Statement
Invest Securities Gains,,,,,,,,,-9.0,0.0,Income Statement
Other Revenue,,,,,,,938.0,833.0,967.0,1232.0,Income Statement
"Non-Interest Income, Bank",,,,,,,12101.0,9825.0,11141.0,9954.0,Income Statement
Labor & Related Expenses,,,,,,,-15265.0,-15506.0,-15402.0,-15849.0,Income Statement
Amortization of Intangibles,,,,,,,-164.0,-156.0,-157.0,-156.0,Income Statement
Real Estate Operat Expnse,,,,,,,-55.0,85.0,-38.0,-56.0,Income Statement
Other Unusual Expense,,,,,,,-1230.0,1075.0,-2345.0,-2764.0,Income Statement
Other Expense,,,,,,,-11484.0,-10632.0,-10959.0,-11030.0,Income Statement
"Non-Interest Expense, Bank",,,,,,,-28198.0,-25134.0,-28901.0,-29855.0,Income Statement
Income Before Tax,,,,,,,20700.0,21056.0,18774.0,17912.0,Income Statement
Income Tax - Total,,,,,,,4209.0,4261.0,3748.0,3645.0,Income Statement
Income After Tax,,,,,,,16491.0,16795.0,15026.0,14267.0,Income Statement
Net Inc Before Extra Items,,,,,,,16491.0,16795.0,15026.0,14267.0,Income Statement
Total Net Income,,,,,,,16491.0,16795.0,15026.0,14267.0,Income Statement
Total Adjust to Net Income,,,,,,,-45.0,-43.0,-40.0,-39.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,16446.0,16752.0,14986.0,14228.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,16446.0,16752.0,14986.0,14228.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,14824.0,14741.0,14652.0,14619.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.11,1.14,1.02,0.97,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.11,1.14,1.02,0.97,Income Statement
Diluted Weighted Average Shares,,,,,,,14897.0,14822.0,14705.0,14675.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.1,1.13,1.02,0.97,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.1,1.13,1.02,0.97,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.36,0.4,0.4,0.4,Income Statement
Gross Divid - Common Stock,,,,,,,5971.0,5860.0,5851.0,5862.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,929.0,899.0,875.0,864.0,Income Statement
Total Special Items,,,,,,,1230.0,-1075.0,2345.0,2764.0,Income Statement
Normalzd Income Before Tax,,,,,,,21930.0,19981.0,21119.0,20676.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,250.0,-218.0,468.0,562.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,4459.0,4043.0,4216.0,4207.0,Income Statement
Normalized Income After Tax,,,,,,,17471.0,15938.0,16903.0,16469.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,17426.0,15895.0,16863.0,16430.0,Income Statement
Basic Normalized EPS,,,,,,,1.18,1.08,1.15,1.12,Income Statement
Diluted Normalized EPS,,,,,,,1.17,1.07,1.15,1.12,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,69.0,17.0,32.0,46.0,Cash Flow
Depreciation/Depletion,,,,,,,4.0,1.0,2.0,3.0,Cash Flow
Amortization,,,,,,,1.0,0.0,0.0,0.0,Cash Flow
Unusual Items,,,,,,,27.0,24.0,30.0,30.0,Cash Flow
Other Non-Cash Items,,,,,,,8.0,2.0,4.0,5.0,Cash Flow
Non-Cash Items,,,,,,,35.0,26.0,34.0,35.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,19.0,0.0,5.0,10.0,Cash Flow
