,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,14.66,23.73,21.12,19.4,23.8,21.99,,,,,
low,13.57,12.24,13.6,5.1,13.64,16.13,,,,,
change,-0.0543,0.1099,0.07490000000000001,0.1315,-0.0342,0.14730000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,49.0,60.0,40.0,71.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,74.0,80.0,81.0,81.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4.0,-4.0,-4.0,-4.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,94.0,101.0,103.0,102.0,Balance Sheet
Other Receivables,,,,,,,7.0,7.0,7.0,3.0,Balance Sheet
"Total Receivables, Net",,,,,,,101.0,108.0,110.0,105.0,Balance Sheet
Prepaid Expenses,,,,,,,29.0,36.0,33.0,33.0,Balance Sheet
Restricted Cash - Current,,,,,,,5.0,7.0,8.0,8.0,Balance Sheet
Other Current Assets,,,,,,,1.0,1.0,1.0,2.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,6.0,8.0,9.0,9.0,Balance Sheet
Total Current Assets,,,,,,,186.0,212.0,193.0,218.0,Balance Sheet
Buildings,,,,,,,14.0,13.0,13.0,11.0,Balance Sheet
Machinery/Equipment,,,,,,,55.0,55.0,56.0,56.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,24.0,21.0,18.0,13.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,93.0,89.0,87.0,81.0,Balance Sheet
Accumulated Depreciation,,,,,,,-70.0,-69.0,-68.0,-68.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,24.0,20.0,18.0,13.0,Balance Sheet
"Goodwill, Net",,,,,,,267.0,267.0,267.0,267.0,Balance Sheet
Intangibles - Gross,,,,,,,192.0,199.0,207.0,197.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-123.0,-130.0,-138.0,-127.0,Balance Sheet
Intangibles - Net,,,,,,,69.0,68.0,69.0,70.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Other Long Term Assets,,,,,,,38.0,39.0,40.0,39.0,Balance Sheet
Total Assets,,,,,,,605.0,628.0,608.0,627.0,Balance Sheet
Accounts Payable,,,,,,,15.0,9.0,15.0,12.0,Balance Sheet
Accrued Expenses,,,,,,,82.0,91.0,53.0,67.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,59.0,66.0,69.0,69.0,Balance Sheet
Income Taxes Payable,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,3.0,4.0,4.0,4.0,Balance Sheet
Other Current Liabilities,,,,,,,13.0,15.0,16.0,16.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,73.0,81.0,89.0,89.0,Balance Sheet
Total Current Liabilities,,,,,,,170.0,181.0,158.0,169.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,21.0,20.0,17.0,13.0,Balance Sheet
Total Liabilities,,,,,,,194.0,205.0,179.0,185.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,318.0,330.0,337.0,344.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,130.0,130.0,131.0,145.0,Balance Sheet
Treasury Stock - Common,,,,,,,-36.0,-36.0,-38.0,-46.0,Balance Sheet
"Other Equity, Total",,,,,,,-2.0,-2.0,-2.0,-2.0,Balance Sheet
Total Equity,,,,,,,411.0,423.0,429.0,442.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,605.0,628.0,608.0,627.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,67.0,69.0,68.0,68.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,2.0,2.0,2.0,3.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,149721.0,151259.0,153302.0,159443.0,Income Statement
"Cost of Revenue, Total",,,,,,,74204.0,75761.0,80054.0,82580.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,41978.0,43869.0,42414.0,38805.0,Income Statement
Labor & Related Expense,,,,,,,5260.0,6177.0,6620.0,6081.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,47238.0,50046.0,49034.0,44886.0,Income Statement
Research & Development,,,,,,,19390.0,19428.0,21795.0,20857.0,Income Statement
Depreciation/Amortization,,,,,,,881.0,882.0,705.0,705.0,Income Statement
Restructuring Charge,,,,,,,0.0,0.0,0.0,321.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,2329.0,524.0,805.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,2329.0,524.0,1126.0,Income Statement
Total Operating Expense,,,,,,,141713.0,148446.0,152112.0,150154.0,Income Statement
Total Operating Income,,,,,,,8008.0,2813.0,1190.0,9289.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-321.0,-541.0,-330.0,-325.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,50.0,22.0,46.0,74.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-9.0,-21.0,-5.0,10292.0,Income Statement
"Other, Net",,,,,,,-9.0,-21.0,-5.0,10292.0,Income Statement
Income Before Tax,,,,,,,7728.0,2273.0,901.0,19330.0,Income Statement
Income Tax - Total,,,,,,,2535.0,1925.0,-247.0,5707.0,Income Statement
Income After Tax,,,,,,,5193.0,348.0,1148.0,13623.0,Income Statement
Net Inc Before Extra Items,,,,,,,5193.0,348.0,1148.0,13623.0,Income Statement
Total Net Income,,,,,,,5193.0,348.0,1148.0,13623.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,5193.0,348.0,1148.0,13623.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,5193.0,348.0,1148.0,13623.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,67958.0,66938.0,67588.0,67806.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.08,0.01,0.02,0.2,Income Statement
