,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,33.25,37.4,33.22,28.43,30.86,34.34,,,,,
low,30.55,27.98,25.24,14.65,20.95,23.31,,,,,
change,-0.028399999999999998,-0.047400000000000005,-0.0361,-0.1773,0.04,0.3481,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,61.0,88.0,94.0,100.0,Balance Sheet
Interest-Earning Deposits,,,,,,,1662.0,1489.0,900.0,307.0,Balance Sheet
FHLB Stock,,,,,,,8.0,9.0,9.0,9.0,Balance Sheet
Securities Held,,,,,,,383.0,422.0,616.0,773.0,Balance Sheet
Securities for Sale,,,,,,,894.0,1040.0,1188.0,1356.0,Balance Sheet
Total Invest. Securities,,,,,,,1278.0,1462.0,1803.0,2129.0,Balance Sheet
Loans Held for Sale,,,,,,,1.0,1.0,1.0,0.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,2949.0,2961.0,2714.0,2445.0,Balance Sheet
Total Gross Loans,,,,,,,3816.0,3821.0,3874.0,4001.0,Balance Sheet
Loan Loss Allowances,,,,,,,-42.0,-40.0,-40.0,-42.0,Balance Sheet
Net Loans,,,,,,,3773.0,3781.0,3834.0,3959.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,107.0,79.0,77.0,77.0,Balance Sheet
"Goodwill, Net",,,,,,,241.0,241.0,241.0,241.0,Balance Sheet
Intangibles - Gross,,,,,,,13.0,,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-3.0,,,,Balance Sheet
Intangibles - Net,,,,,,,10.0,9.0,9.0,8.0,Balance Sheet
Interest Receivable,,,,,,,15.0,15.0,16.0,18.0,Balance Sheet
Other Real Estate Owned,,,,,,,,0.0,,,Balance Sheet
Other Assets,,,,,,,276.0,311.0,332.0,352.0,Balance Sheet
"Other Assets, Total",,,,,,,291.0,325.0,348.0,370.0,Balance Sheet
Total Assets,,,,,,,7432.0,7484.0,7316.0,7200.0,Balance Sheet
Accrued Expenses,,,,,,,125.0,101.0,118.0,124.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,2331.0,2394.0,2325.0,2309.0,Balance Sheet
Interest Bearing Deposits,,,,,,,4050.0,4098.0,4005.0,3929.0,Balance Sheet
Total Deposits,,,,,,,6381.0,6492.0,6330.0,6238.0,Balance Sheet
Total ST Borrowings,,,,,,,51.0,49.0,42.0,40.0,Balance Sheet
Total Long Term Debt,,,,,,,21.0,21.0,21.0,21.0,Balance Sheet
Total Debt,,,,,,,72.0,70.0,63.0,62.0,Balance Sheet
Total Liabilities,,,,,,,6578.0,6662.0,6511.0,6424.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,552.0,550.0,550.0,551.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,293.0,306.0,317.0,330.0,Balance Sheet
"Other Equity, Total",,,,,,,9.0,-34.0,-62.0,-105.0,Balance Sheet
Total Equity,,,,,,,854.0,821.0,805.0,777.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,7432.0,7484.0,7316.0,7200.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,35.0,35.0,35.0,35.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,42695.0,41025.0,40890.0,43847.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,6260.0,6863.0,8500.0,13254.0,Income Statement
Interest on Deposits,,,,,,,633.0,706.0,2342.0,4009.0,Income Statement
"Interest Income, Bank",,,,,,,49588.0,48594.0,51732.0,61110.0,Income Statement
Interest on Deposit,,,,,,,1464.0,1424.0,1413.0,1478.0,Income Statement
