,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,63.15,70.77,99.26,123.55,178.81,138.25,,,,,
low,57.39,57.01,61.18,61.04,113.59,76.37,,,,,
change,-0.052199999999999996,0.0617,0.5685,0.2258,0.13670000000000002,-0.3331,,,,,
Date,,,,,,,2021-12-25 00:00:00,2022-03-26 00:00:00,2022-06-25 00:00:00,2022-09-24 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1498.0,1418.0,1087.0,1082.0,Balance Sheet
Short Term Investments,,,,,,,348.0,375.0,527.0,379.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1846.0,1793.0,1614.0,1461.0,Balance Sheet
"Total Receivables, Net",,,,,,,854.0,610.0,710.0,652.0,Balance Sheet
Invent. - Finished Goods,,,,,,,504.0,587.0,667.0,799.0,Balance Sheet
Invent. - Work In Progress,,,,,,,214.0,207.0,207.0,194.0,Balance Sheet
Invent. - Raw Materials,,,,,,,509.0,546.0,582.0,540.0,Balance Sheet
Total Inventory,,,,,,,1228.0,1340.0,1455.0,1533.0,Balance Sheet
Prepaid Expenses,,,,,,,318.0,325.0,329.0,308.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,16.0,15.0,15.0,14.0,Balance Sheet
Total Current Assets,,,,,,,4262.0,4082.0,4123.0,3968.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1157.0,1194.0,1242.0,1222.0,Balance Sheet
"Goodwill, Net",,,,,,,,573.0,561.0,541.0,Balance Sheet
Intangibles - Net,,,,,,,791.0,209.0,194.0,180.0,Balance Sheet
Long Term Investments,,,,,,,1269.0,1239.0,1247.0,1236.0,Balance Sheet
Deferred Charges,,,,,,,12.0,11.0,11.0,10.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,260.0,302.0,348.0,390.0,Balance Sheet
Restricted Cash - LT,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Other Long Term Assets,,,,,,,103.0,93.0,86.0,79.0,Balance Sheet
Total Assets,,,,,,,7854.0,7703.0,7814.0,7628.0,Balance Sheet
Accounts Payable,,,,,,,370.0,299.0,320.0,269.0,Balance Sheet
Accrued Expenses,,,,,,,604.0,489.0,525.0,495.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Dividends Payable,,,,,,,258.0,129.0,564.0,421.0,Balance Sheet
Customer Advances,,,,,,,88.0,86.0,87.0,89.0,Balance Sheet
Income Taxes Payable,,,,,,,128.0,148.0,128.0,170.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,474.0,364.0,779.0,679.0,Balance Sheet
Total Current Liabilities,,,,,,,1448.0,1153.0,1624.0,1443.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,118.0,118.0,118.0,118.0,Balance Sheet
"Other Liabilities, Total",,,,,,,175.0,184.0,206.0,189.0,Balance Sheet
Total Liabilities,,,,,,,1740.0,1454.0,1948.0,1749.0,Balance Sheet
Common Stock,,,,,,,18.0,18.0,18.0,18.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1961.0,1983.0,2009.0,2027.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,4321.0,4532.0,4226.0,4439.0,Balance Sheet
Treasury Stock - Common,,,,,,,-303.0,-295.0,-316.0,-399.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-6.0,-56.0,-72.0,-91.0,Balance Sheet
"Other Equity, Total",,,,,,,123.0,67.0,2.0,-116.0,Balance Sheet
Total Equity,,,,,,,6114.0,6249.0,5866.0,5878.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,7854.0,7703.0,7814.0,7628.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,193.0,193.0,193.0,192.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,5.0,5.0,5.0,6.0,Balance Sheet
Date,,,,,,,2021-12-25 00:00:00,2022-03-26 00:00:00,2022-06-25 00:00:00,2022-09-24 00:00:00,Income Statement
Total Revenue,,,,,,,1392.0,1173.0,1241.0,1140.0,Income Statement
"Cost of Revenue, Total",,,,,,,619.0,510.0,512.0,470.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,174.0,191.0,191.0,190.0,Income Statement
Advertising Expense,,,,,,,61.0,34.0,43.0,33.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,235.0,225.0,235.0,222.0,Income Statement
Research & Development,,,,,,,222.0,209.0,202.0,209.0,Income Statement
Total Operating Expense,,,,,,,1076.0,944.0,948.0,901.0,Income Statement
Total Operating Income,,,,,,,315.0,229.0,293.0,239.0,Income Statement
"Inter Income, Non-Operating",,,,,,,7.0,8.0,8.0,10.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-15.0,-4.0,-22.0,-30.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-8.0,4.0,-14.0,-19.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,1.0,3.0,0.0,0.0,Income Statement
"Other, Net",,,,,,,1.0,3.0,0.0,0.0,Income Statement
Income Before Tax,,,,,,,309.0,236.0,279.0,220.0,Income Statement
Income Tax - Total,,,,,,,23.0,24.0,21.0,9.0,Income Statement
Income After Tax,,,,,,,286.0,212.0,258.0,211.0,Income Statement
Net Inc Before Extra Items,,,,,,,286.0,212.0,258.0,211.0,Income Statement
Total Net Income,,,,,,,286.0,212.0,258.0,211.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,286.0,212.0,258.0,211.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,286.0,212.0,258.0,211.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,192.0,193.0,193.0,193.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.49,1.1,1.34,1.09,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.49,1.1,1.34,1.09,Income Statement
Diluted Weighted Average Shares,,,,,,,193.0,194.0,193.0,193.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.48,1.09,1.33,1.09,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.48,1.09,1.33,1.09,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.67,0.67,2.92,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,564.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,28.0,29.0,30.0,29.0,Income Statement
Normalzd Income Before Tax,,,,,,,309.0,236.0,279.0,220.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,23.0,24.0,21.0,9.0,Income Statement
Normalized Income After Tax,,,,,,,286.0,212.0,258.0,211.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,286.0,212.0,258.0,211.0,Income Statement
Basic Normalized EPS,,,,,,,1.49,1.1,1.34,1.09,Income Statement
Diluted Normalized EPS,,,,,,,1.48,1.09,1.33,1.09,Income Statement
Date,,,,,,,2021-12-25 00:00:00,2022-03-26 00:00:00,2022-06-25 00:00:00,2022-09-24 00:00:00,Cash Flow
Net Income,,,,,,,1082.0,212.0,469.0,680.0,Cash Flow
Depreciation/Depletion,,,,,,,103.0,29.0,59.0,88.0,Cash Flow
Amortization,,,,,,,51.0,12.0,24.0,34.0,Cash Flow
Deferred Taxes,,,,,,,-5.0,-26.0,-66.0,-101.0,Cash Flow
Unusual Items,,,,,,,0.0,-1.0,-1.0,-1.0,Cash Flow
Other Non-Cash Items,,,,,,,129.0,20.0,61.0,103.0,Cash Flow
Non-Cash Items,,,,,,,129.0,18.0,60.0,103.0,Cash Flow
Accounts Receivable,,,,,,,-19.0,238.0,122.0,157.0,Cash Flow
Inventories,,,,,,,-476.0,-135.0,-295.0,-442.0,Cash Flow
Other Assets,,,,,,,-38.0,-2.0,1.0,29.0,Cash Flow
Accounts Payable,,,,,,,109.0,-62.0,-30.0,-64.0,Cash Flow
Changes in Working Capital,,,,,,,-348.0,-60.0,-281.0,-385.0,Cash Flow
Total Cash from Operations,,,,,,,1012.0,186.0,265.0,420.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-308.0,-60.0,-135.0,-185.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,-2.0,-1.0,-1.0,-1.0,Cash Flow
Capital Expenditures,,,,,,,-310.0,-60.0,-136.0,-186.0,Cash Flow
Acquisition of Business,,,,,,,-20.0,-11.0,-11.0,-13.0,Cash Flow
Sale of Fixed Assets,,,,,,,0.0,1.0,2.0,2.0,Cash Flow
Sale/Maturity of Investment,,,,,,,1363.0,432.0,621.0,924.0,Cash Flow
Purchase of Investments,,,,,,,-1509.0,-498.0,-873.0,-1045.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-166.0,-76.0,-261.0,-133.0,Cash Flow
Total Cash from Investing,,,,,,,-475.0,-136.0,-397.0,-319.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-491.0,-129.0,-258.0,-399.0,Cash Flow
Sale/Issuance of Common,,,,,,,36.0,20.0,41.0,41.0,Cash Flow
Repurch/Retirement Common,,,,,,,-31.0,-15.0,-40.0,-120.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,5.0,6.0,1.0,-79.0,Cash Flow
Total Cash From Financing,,,,,,,-487.0,-123.0,-257.0,-478.0,Cash Flow
Foreign Exchange Effects,,,,,,,-10.0,-7.0,-22.0,-38.0,Cash Flow
Net Change in Cash,,,,,,,40.0,-81.0,-411.0,-416.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,1459.0,1499.0,1499.0,1499.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,1499.0,1418.0,1088.0,1083.0,Cash Flow
"Depreciation, Supplemental",,,,,,,103.0,29.0,59.0,88.0,Cash Flow
Free Cash Flow,,,,,,,702.0,126.0,129.0,234.0,
FCF Growth,,,,,,,,-0.8205128205128205,0.023809523809523725,0.8139534883720929,
