,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,2.28,34.5,19.0,26.48,38.7,25.33,,,,,
low,1.68,1.64,7.9,4.05,19.62,6.22,,,,,
change,-0.2011,6.7927,-0.3221,1.2613,0.024900000000000002,-0.5839,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,37720.0,23700.0,10877.0,10505.0,Balance Sheet
"Total Receivables, Net",,,,,,,35953.0,11814.0,8551.0,30139.0,Balance Sheet
Invent. - Finished Goods,,,,,,,101446.0,116811.0,119612.0,117581.0,Balance Sheet
Invent. - Raw Materials,,,,,,,487.0,611.0,1082.0,858.0,Balance Sheet
Total Inventory,,,,,,,101933.0,117422.0,120694.0,118439.0,Balance Sheet
Prepaid Expenses,,,,,,,17506.0,15773.0,13606.0,12382.0,Balance Sheet
Total Current Assets,,,,,,,193112.0,168709.0,153728.0,171465.0,Balance Sheet
Buildings,,,,,,,1794.0,1752.0,1708.0,1602.0,Balance Sheet
Machinery/Equipment,,,,,,,4659.0,4723.0,4783.0,4745.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,31017.0,32215.0,32752.0,32762.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,37470.0,38690.0,39243.0,39109.0,Balance Sheet
Accumulated Depreciation,,,,,,,-23103.0,-24297.0,-25480.0,-26416.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,14367.0,14393.0,13763.0,12693.0,Balance Sheet
"Goodwill, Net",,,,,,,10686.0,10686.0,10686.0,10686.0,Balance Sheet
Intangibles - Gross,,,,,,,12409.0,12280.0,11942.0,11606.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-6620.0,-6816.0,-6816.0,-6813.0,Balance Sheet
Intangibles - Net,,,,,,,5788.0,5464.0,5126.0,4793.0,Balance Sheet
Other Long Term Assets,,,,,,,653.0,569.0,642.0,588.0,Balance Sheet
Total Assets,,,,,,,230505.0,208050.0,196954.0,217284.0,Balance Sheet
Accounts Payable,,,,,,,40475.0,32899.0,31030.0,29719.0,Balance Sheet
Accrued Expenses,,,,,,,34234.0,27385.0,19456.0,23124.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,15707.0,44618.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,3459.0,,,,Balance Sheet
Total Current Liabilities,,,,,,,78168.0,60284.0,66193.0,97461.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,15707.0,44618.0,Balance Sheet
Deferred Income Tax,,,,,,,3774.0,3774.0,3774.0,3526.0,Balance Sheet
"Other Liabilities, Total",,,,,,,7194.0,7630.0,7334.0,6968.0,Balance Sheet
Total Liabilities,,,,,,,89136.0,71688.0,77301.0,107955.0,Balance Sheet
Common Stock,,,,,,,16.0,16.0,17.0,17.0,Balance Sheet
Additional Paid-In Capital,,,,,,,198278.0,200176.0,202382.0,204681.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-57052.0,-63528.0,-81354.0,-93365.0,Balance Sheet
"Other Equity, Total",,,,,,,127.0,-302.0,-1392.0,-2004.0,Balance Sheet
Total Equity,,,,,,,141369.0,136362.0,119653.0,109329.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,230505.0,208050.0,196954.0,217284.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,16168.0,16245.0,16526.0,16557.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,109430.0,46662.0,41300.0,51304.0,Income Statement
"Cost of Revenue, Total",,,,,,,73885.0,32633.0,33418.0,44046.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,22749.0,15836.0,22575.0,14889.0,Income Statement
Labor & Related Expense,,,,,,,2017.0,1228.0,1544.0,1667.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,24766.0,17064.0,24119.0,16556.0,Income Statement
Research & Development,,,,,,,4561.0,5252.0,5136.0,4400.0,Income Statement
Total Operating Expense,,,,,,,103212.0,54949.0,62673.0,65002.0,Income Statement
Total Operating Income,,,,,,,6218.0,-8287.0,-21373.0,-13698.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-112.0,-109.0,-84.0,-450.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,1200.0,-719.0,-1109.0,-2255.0,Income Statement
"Other, Net",,,,,,,1200.0,-719.0,-1109.0,-2255.0,Income Statement
Income Before Tax,,,,,,,7306.0,-9115.0,-22566.0,-16403.0,Income Statement
Income Tax - Total,,,,,,,2767.0,-2639.0,-4740.0,-4392.0,Income Statement
Income After Tax,,,,,,,4539.0,-6476.0,-17826.0,-12011.0,Income Statement
Net Inc Before Extra Items,,,,,,,4539.0,-6476.0,-17826.0,-12011.0,Income Statement
Total Net Income,,,,,,,4539.0,-6476.0,-17826.0,-12011.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,4539.0,-6476.0,-17826.0,-12011.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,4539.0,-6476.0,-17826.0,-12011.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,16104.0,16194.0,16500.0,16541.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.28,-0.4,-1.08,-0.73,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.28,-0.4,-1.08,-0.73,Income Statement
Diluted Weighted Average Shares,,,,,,,18260.0,16194.0,16500.0,16541.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.25,-0.4,-1.08,-0.73,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.25,-0.4,-1.08,-0.73,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,112.0,109.0,84.0,450.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,1133.0,1192.0,1266.0,1075.0,Income Statement
Total Special Items,,,,,,,-211.0,0.0,0.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,7095.0,-9115.0,-22566.0,-16403.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,-80.0,0.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,2687.0,-2639.0,-4740.0,-4392.0,Income Statement
Normalized Income After Tax,,,,,,,4408.0,-6476.0,-17826.0,-12011.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,4408.0,-6476.0,-17826.0,-12011.0,Income Statement
Basic Normalized EPS,,,,,,,0.27,-0.4,-1.08,-0.73,Income Statement
Diluted Normalized EPS,,,,,,,0.24,-0.4,-1.08,-0.73,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,17721.0,-6476.0,-24302.0,-36313.0,Cash Flow
Depreciation/Depletion,,,,,,,4052.0,1192.0,2458.0,3533.0,Cash Flow
Amortization,,,,,,,1261.0,312.0,623.0,931.0,Cash Flow
Deferred Taxes,,,,,,,1119.0,-2329.0,-7110.0,-11160.0,Cash Flow
Unusual Items,,,,,,,-1928.0,,,,Cash Flow
Other Non-Cash Items,,,,,,,7686.0,-2575.0,-2620.0,2318.0,Cash Flow
Non-Cash Items,,,,,,,5758.0,-2575.0,-2620.0,2318.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,6561.0,126.0,-2539.0,-2340.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,194.0,64.0,108.0,376.0,Cash Flow
Accounts Receivable,,,,,,,9682.0,27423.0,32152.0,9834.0,Cash Flow
Inventories,,,,,,,-32240.0,-14615.0,-21288.0,-24611.0,Cash Flow
Prepaid Expenses,,,,,,,-6091.0,1734.0,1055.0,2626.0,Cash Flow
Accounts Payable,,,,,,,-2793.0,-7494.0,-9914.0,-11452.0,Cash Flow
Changes in Working Capital,,,,,,,-30238.0,-3472.0,-10296.0,-28831.0,Cash Flow
Total Cash from Operations,,,,,,,-327.0,-13348.0,-41247.0,-69522.0,Cash Flow
Capital Expenditures,,,,,,,-5621.0,-611.0,-1207.0,-1895.0,Cash Flow
Acquisition of Business,,,,,,,-2500.0,,,,Cash Flow
Sale of Business,,,,,,,,0.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-2500.0,0.0,0.0,,Cash Flow
Total Cash from Investing,,,,,,,-8121.0,-611.0,-1207.0,-1895.0,Cash Flow
Sale/Issuance of Common,,,,,,,0.0,,,,Cash Flow
Repurch/Retirement Common,,,,,,,-5345.0,0.0,0.0,0.0,Cash Flow
"Common Stock, Net",,,,,,,-5345.0,0.0,0.0,0.0,Cash Flow
Options Exercised,,,,,,,5289.0,361.0,538.0,626.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-56.0,361.0,538.0,626.0,Cash Flow
Short Term Debt Issued,,,,,,,120858.0,0.0,36209.0,91945.0,Cash Flow
Short Term Debt Reduction,,,,,,,-120858.0,0.0,-20502.0,-47327.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,0.0,0.0,15707.0,44618.0,Cash Flow
Total Cash From Financing,,,,,,,-56.0,361.0,16245.0,45244.0,Cash Flow
Foreign Exchange Effects,,,,,,,-457.0,-422.0,-634.0,-1042.0,Cash Flow
Net Change in Cash,,,,,,,-8961.0,-14020.0,-26843.0,-27215.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,46681.0,37720.0,37720.0,37720.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,37720.0,23700.0,10877.0,10505.0,Cash Flow
"Depreciation, Supplemental",,,,,,,4052.0,1192.0,2458.0,3533.0,Cash Flow
Free Cash Flow,,,,,,,-5948.0,-13959.0,-42454.0,-71417.0,
FCF Growth,,,,,,,,1.3468392737054473,2.04133533920768,0.6822207565835963,
