,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,53.29,59.33,53.42,52.16,51.2,59.94,,,,,
low,48.25,38.44,39.11,26.07,38.73,42.29,,,,,
change,-0.041100000000000005,-0.18910000000000002,0.3006,-0.2274,0.2286,0.1334,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,54.0,69.0,117.0,87.0,Balance Sheet
Fed. Fund/Resale,,,,,,,471.0,348.0,165.0,31.0,Balance Sheet
Other Short Trm Invest.,,,,,,,27.0,26.0,26.0,26.0,Balance Sheet
Total Invest. Securities,,,,,,,1863.0,1857.0,1836.0,1801.0,Balance Sheet
Loans Held for Sale,,,,,,,13.0,5.0,6.0,3.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,2374.0,2235.0,2032.0,1860.0,Balance Sheet
Total Gross Loans,,,,,,,5346.0,5394.0,5551.0,5762.0,Balance Sheet
Loan Loss Allowances,,,,,,,-127.0,-130.0,-133.0,-136.0,Balance Sheet
Net Loans,,,,,,,5219.0,5264.0,5418.0,5626.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,118.0,109.0,103.0,98.0,Balance Sheet
Intangibles - Net,,,,,,,84.0,84.0,84.0,84.0,Balance Sheet
Long Term Investments,,,,,,,95.0,94.0,87.0,122.0,Balance Sheet
"Other Assets, Total",,,,,,,152.0,156.0,188.0,219.0,Balance Sheet
Total Assets,,,,,,,8096.0,8012.0,8029.0,8097.0,Balance Sheet
Accrued Expenses,,,,,,,118.0,92.0,99.0,143.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,2053.0,2061.0,2033.0,2047.0,Balance Sheet
Interest Bearing Deposits,,,,,,,4626.0,4612.0,4712.0,4574.0,Balance Sheet
Total Deposits,,,,,,,6679.0,6673.0,6745.0,6621.0,Balance Sheet
Fed Funds Purch.,,,,,,,195.0,194.0,163.0,145.0,Balance Sheet
Other ST Borrowings,,,,,,,5.0,5.0,5.0,195.0,Balance Sheet
Total ST Borrowings,,,,,,,200.0,199.0,168.0,340.0,Balance Sheet
Total Long Term Debt,,,,,,,130.0,128.0,107.0,106.0,Balance Sheet
Total Debt,,,,,,,330.0,327.0,275.0,447.0,Balance Sheet
Minority Interest,,,,,,,53.0,55.0,54.0,60.0,Balance Sheet
Total Liabilities,,,,,,,7180.0,7148.0,7173.0,7271.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,437.0,437.0,437.0,437.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,604.0,625.0,647.0,672.0,Balance Sheet
Treasury Stock - Common,,,,,,,-114.0,-116.0,-120.0,-120.0,Balance Sheet
"Other Equity, Total",,,,,,,-10.0,-81.0,-107.0,-162.0,Balance Sheet
Total Equity,,,,,,,916.0,865.0,856.0,826.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,8096.0,8012.0,8029.0,8097.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,25.0,25.0,25.0,25.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,3.0,3.0,4.0,4.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,58327.0,55208.0,60415.0,69027.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,5224.0,6478.0,6446.0,7030.0,Income Statement
Other Interest Income,,,,,,,430.0,1155.0,1028.0,717.0,Income Statement
"Interest Income, Bank",,,,,,,63981.0,62841.0,67889.0,76774.0,Income Statement
Interest on Deposit,,,,,,,2624.0,2376.0,3553.0,6556.0,Income Statement
Inter on Other Borrowings,,,,,,,1290.0,847.0,874.0,1284.0,Income Statement
Total Interest Expense,,,,,,,3914.0,3223.0,4427.0,7840.0,Income Statement
Net Interest Income,,,,,,,60067.0,59618.0,63462.0,68934.0,Income Statement
Loan Loss Provision,,,,,,,-1117.0,2233.0,2503.0,3167.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,61184.0,57385.0,60959.0,65767.0,Income Statement
Fees & Commish from Operat,,,,,,,8816.0,8706.0,9029.0,8738.0,Income Statement
Commish & Fees/Secur Act,,,,,,,1913.0,1377.0,1062.0,864.0,Income Statement
Insur Commish Fees& Premium,,,,,,,1549.0,1905.0,1568.0,1695.0,Income Statement
Credit Card Fees,,,,,,,4619.0,4194.0,4561.0,4628.0,Income Statement
Real Estate Operation Gain,,,,,,,3817.0,3662.0,3295.0,2761.0,Income Statement
Invest Securities Gains,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Other Revenue,,,,,,,3114.0,3301.0,3315.0,3321.0,Income Statement
"Non-Interest Income, Bank",,,,,,,23828.0,23145.0,22830.0,22007.0,Income Statement
Labor & Related Expenses,,,,,,,-28128.0,-25467.0,-25562.0,-26386.0,Income Statement
Depreciation Expense,,,,,,,-3132.0,-3015.0,-2664.0,-2233.0,Income Statement
Other Expense,,,,,,,-17486.0,-16854.0,-17429.0,-16712.0,Income Statement
"Non-Interest Expense, Bank",,,,,,,-48746.0,-45336.0,-45655.0,-45331.0,Income Statement
Income Before Tax,,,,,,,36266.0,35194.0,38134.0,42443.0,Income Statement
Income Tax - Total,,,,,,,8531.0,7793.0,8804.0,9698.0,Income Statement
Income After Tax,,,,,,,27735.0,27401.0,29330.0,32745.0,Income Statement
Minority Interest,,,,,,,-12.0,-11.0,-16.0,-8.0,Income Statement
Net Inc Before Extra Items,,,,,,,27723.0,27390.0,29314.0,32737.0,Income Statement
Total Net Income,,,,,,,27723.0,27390.0,29314.0,32737.0,Income Statement
Total Adjust to Net Income,,,,,,,-220.0,-202.0,-244.0,-276.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,27503.0,27188.0,29070.0,32461.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,27503.0,27188.0,29070.0,32461.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,24772.0,24744.0,24692.0,24657.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.11,1.1,1.18,1.32,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.11,1.1,1.18,1.32,Income Statement
Diluted Weighted Average Shares,,,,,,,24772.0,24744.0,24692.0,24657.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.11,1.1,1.18,1.32,Income Statement
