,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,31.83,34.67,31.64,31.02,45.92,50.64,,,,,
low,28.4,22.12,23.11,11.1,26.83,30.92,,,,,
change,0.0646,-0.24559999999999998,0.32670000000000005,-0.1092,0.5688000000000001,-0.17070000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,2994.0,3049.0,3437.0,3068.0,Balance Sheet
Trading Account Assets,,,,,,,512.0,324.0,293.0,414.0,Balance Sheet
Other Short Trm Invest.,,,,,,,37480.0,20529.0,7419.0,6594.0,Balance Sheet
Securities Held,,,,,,,8.0,6.0,5.0,5.0,Balance Sheet
Securities for Sale,,,,,,,38486.0,49190.0,53163.0,51604.0,Balance Sheet
Total Invest. Securities,,,,,,,38494.0,49196.0,53168.0,51609.0,Balance Sheet
Loans Held for Sale,,,,,,,4415.0,2616.0,2542.0,1940.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,80901.0,72665.0,63422.0,60557.0,Balance Sheet
Total Gross Loans,,,,,,,112050.0,115865.0,118823.0,119999.0,Balance Sheet
Loan Loss Allowances,,,,,,,-1892.0,-1908.0,-2014.0,-2099.0,Balance Sheet
Net Loans,,,,,,,110158.0,113957.0,116809.0,117900.0,Balance Sheet
Buildings,,,,,,,1668.0,1653.0,1660.0,1680.0,Balance Sheet
Land/Improvements,,,,,,,645.0,638.0,648.0,646.0,Balance Sheet
Machinery/Equipment,,,,,,,2392.0,2401.0,2422.0,2468.0,Balance Sheet
Construction in Progress,,,,,,,84.0,78.0,93.0,118.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,968.0,986.0,1019.0,1040.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,5757.0,5756.0,5842.0,5952.0,Balance Sheet
Accumulated Depreciation,,,,,,,-3210.0,-3212.0,-3255.0,-3318.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2547.0,2544.0,2587.0,2634.0,Balance Sheet
"Goodwill, Net",,,,,,,4514.0,4514.0,4926.0,4925.0,Balance Sheet
Intangibles - Gross,,,,,,,331.0,330.0,388.0,387.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-175.0,-185.0,-194.0,-206.0,Balance Sheet
Intangibles - Net,,,,,,,1277.0,1589.0,1776.0,1913.0,Balance Sheet
Interest Receivable,,,,,,,465.0,,,,Balance Sheet
Other Real Estate Owned,,,,,,,29.0,,,,Balance Sheet
Other Assets,,,,,,,8231.0,13141.0,13825.0,14466.0,Balance Sheet
"Other Assets, Total",,,,,,,8725.0,13141.0,13825.0,14466.0,Balance Sheet
Total Assets,,,,,,,211116.0,211459.0,206782.0,205463.0,Balance Sheet
Accrued Expenses,,,,,,,520.0,533.0,561.0,568.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,65088.0,65590.0,60859.0,57601.0,Balance Sheet
Interest Bearing Deposits,,,,,,,104115.0,104906.0,100138.0,103866.0,Balance Sheet
Other Deposits,,,,,,,121.0,115.0,177.0,185.0,Balance Sheet
Total Deposits,,,,,,,169324.0,170611.0,161174.0,161652.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,44.0,,6250.0,5750.0,Balance Sheet
Fed Funds Purch.,,,,,,,825.0,751.0,1160.0,687.0,Balance Sheet
Other ST Borrowings,,,,,,,0.0,,,26.0,Balance Sheet
Total ST Borrowings,,,,,,,825.0,751.0,1160.0,713.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,426.0,938.0,1122.0,1021.0,Balance Sheet
Long Term Debt,,,,,,,11628.0,10667.0,10836.0,11549.0,Balance Sheet
Capital Lease Obligations,,,,,,,149.0,148.0,154.0,163.0,Balance Sheet
Total Long Term Debt,,,,,,,11777.0,10815.0,10990.0,11712.0,Balance Sheet
Total Debt,,,,,,,12602.0,11566.0,12150.0,12425.0,Balance Sheet
Deferred Income Tax,,,,,,,1287.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,4703.0,7634.0,6555.0,7311.0,Balance Sheet
Total Liabilities,,,,,,,188906.0,191282.0,187812.0,188727.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,2116.0,2116.0,2116.0,2116.0,Balance Sheet
Common Stock,,,,,,,2051.0,2051.0,2051.0,2051.0,Balance Sheet
Additional Paid-In Capital,,,,,,,3624.0,3615.0,3636.0,3660.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,20236.0,20501.0,20818.0,21219.0,Balance Sheet
Treasury Stock - Common,,,,,,,-7024.0,-7010.0,-7007.0,-7004.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-1362.0,-1040.0,-2546.0,-4675.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,14.0,-32.0,-31.0,-31.0,Balance Sheet
Other Comprehensive Income,,,,,,,2555.0,-24.0,-67.0,-600.0,Balance Sheet
"Other Equity, Total",,,,,,,2569.0,-56.0,-98.0,-631.0,Balance Sheet
Total Equity,,,,,,,22210.0,20177.0,18970.0,16736.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,211116.0,211459.0,206782.0,205463.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,683.0,686.0,686.0,686.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,241.0,238.0,238.0,238.0,Balance Sheet
Shrs Out-Pref Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Shrs Out-Pref Stk Iss. 5,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Shrs Out-Pref Stk Iss. 6,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 5,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 6,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,1001.0,983.0,1081.0,1315.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,294.0,306.0,383.0,445.0,Income Statement
"Interest Income, Bank",,,,,,,1295.0,1289.0,1464.0,1760.0,Income Statement
Interest on Deposit,,,,,,,11.0,11.0,25.0,112.0,Income Statement
Inter on Other Borrowings,,,,,,,88.0,83.0,99.0,147.0,Income Statement
Fed Funds Sold/Secs Sold under Repurch Agrmnt,,,,,,,0.0,,1.0,3.0,Income Statement
Total Interest Expense,,,,,,,99.0,94.0,125.0,262.0,Income Statement
Net Interest Income,,,,,,,1196.0,1195.0,1339.0,1498.0,Income Statement
Loan Loss Provision,,,,,,,-47.0,45.0,179.0,158.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,1243.0,1150.0,1160.0,1340.0,Income Statement
Fees & Commish from Operat,,,,,,,337.0,296.0,303.0,288.0,Income Statement
Commish & Fees/Secur Act,,,,,,,185.0,201.0,171.0,210.0,Income Statement
Insur Commish Fees& Premium,,,,,,,23.0,18.0,17.0,15.0,Income Statement
