,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,11.92,12.46,11.53,12.55,21.4,20.88,,,,,
low,10.84,7.95,7.76,5.6,12.03,13.72,,,,,
change,0.031000000000000003,-0.2691,0.0986,0.3797,0.5901,-0.1514,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,4335.0,3263.0,3650.0,4847.0,Balance Sheet
Trading Account Assets,,,,,,,37.0,39.0,48.0,52.0,Balance Sheet
Other Short Trm Invest.,,,,,,,140.0,139.0,138.0,137.0,Balance Sheet
Total Invest. Securities,,,,,,,2518.0,2342.0,2567.0,2428.0,Balance Sheet
Loans Held for Sale,,,,,,,0.0,,,29.0,Balance Sheet
Other Earning Assets,,,,,,,8.0,8.0,8.0,8.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,2704.0,2528.0,2760.0,2654.0,Balance Sheet
Total Gross Loans,,,,,,,21437.0,22445.0,20214.0,20748.0,Balance Sheet
Loan Loss Allowances,,,,,,,-1165.0,-1227.0,-1081.0,-1194.0,Balance Sheet
Unearned Income,,,,,,,70.0,74.0,69.0,68.0,Balance Sheet
Net Loans,,,,,,,20341.0,21292.0,19201.0,19622.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,151.0,148.0,147.0,144.0,Balance Sheet
"Goodwill, Net",,,,,,,,125.0,123.0,121.0,Balance Sheet
"Other Assets, Total",,,,,,,1692.0,1697.0,1618.0,1751.0,Balance Sheet
Total Assets,,,,,,,29222.0,29052.0,27499.0,29139.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,1.0,2.0,2.0,1.0,Balance Sheet
Interest Bearing Deposits,,,,,,,20827.0,21192.0,19977.0,21276.0,Balance Sheet
Total Deposits,,,,,,,20828.0,21194.0,19980.0,21277.0,Balance Sheet
Total ST Borrowings,,,,,,,0.0,,,0.0,Balance Sheet
