,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,9.65,10.0,16.04,32.19,57.52,28.42,,,,,
low,7.06,4.55,4.8,4.03,19.34,12.78,,,,,
change,-0.031000000000000003,-0.41740000000000005,0.6016,2.2456,-0.1972,0.10460000000000001,,,,,
Date,,,,,,,2022-01-02 00:00:00,2022-04-03 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,127.0,142.0,206.0,397.0,Balance Sheet
Short Term Investments,,,,,,,366.0,309.0,294.0,139.0,Balance Sheet
Cash and Short Term Invs,,,,,,,493.0,451.0,500.0,535.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,142.0,132.0,165.0,194.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-15.0,-16.0,-16.0,-16.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,208.0,152.0,180.0,215.0,Balance Sheet
Other Receivables,,,,,,,5.0,8.0,6.0,5.0,Balance Sheet
"Total Receivables, Net",,,,,,,213.0,161.0,186.0,220.0,Balance Sheet
Invent. - Finished Goods,,,,,,,85.0,134.0,109.0,106.0,Balance Sheet
Invent. - Raw Materials,,,,,,,158.0,111.0,113.0,122.0,Balance Sheet
Total Inventory,,,,,,,243.0,246.0,223.0,228.0,Balance Sheet
Prepaid Expenses,,,,,,,36.0,28.0,37.0,32.0,Balance Sheet
Restricted Cash - Current,,,,,,,4.0,1.0,1.0,13.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,,179.0,0.0,0.0,Balance Sheet
Other Current Assets,,,,,,,84.0,95.0,126.0,162.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,88.0,275.0,127.0,175.0,Balance Sheet
Total Current Assets,,,,,,,1073.0,1160.0,1072.0,1190.0,Balance Sheet
Buildings,,,,,,,29.0,30.0,15.0,14.0,Balance Sheet
Machinery/Equipment,,,,,,,73.0,73.0,75.0,90.0,Balance Sheet
Construction in Progress,,,,,,,4.0,11.0,4.0,5.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,68.0,39.0,42.0,55.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,174.0,154.0,136.0,164.0,Balance Sheet
Accumulated Depreciation,,,,,,,-79.0,-81.0,-57.0,-61.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,140.0,117.0,123.0,146.0,Balance Sheet
"Goodwill, Net",,,,,,,126.0,126.0,126.0,126.0,Balance Sheet
Intangibles - Net,,,,,,,25.0,25.0,24.0,24.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,1.0,8.0,17.0,31.0,Balance Sheet
LT Investments - Other,,,,,,,100.0,9.0,12.0,16.0,Balance Sheet
Long Term Investments,,,,,,,101.0,16.0,29.0,47.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,,0.0,0.0,0.0,Balance Sheet
Restricted Cash - LT,,,,,,,17.0,13.0,21.0,24.0,Balance Sheet
Other Long Term Assets,,,,,,,72.0,113.0,141.0,159.0,Balance Sheet
Total Assets,,,,,,,1555.0,1571.0,1536.0,1717.0,Balance Sheet
Accounts Payable,,,,,,,177.0,179.0,148.0,194.0,Balance Sheet
Accrued Expenses,,,,,,,96.0,95.0,113.0,96.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,108.0,62.0,2.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,113.0,424.0,426.0,427.0,Balance Sheet
Customer Advances,,,,,,,89.0,66.0,103.0,135.0,Balance Sheet
Income Taxes Payable,,,,,,,5.0,6.0,6.0,9.0,Balance Sheet
Other Payables,,,,,,,,,6.0,7.0,Balance Sheet
Discontinued Operations,,,,,,,,138.0,0.0,0.0,Balance Sheet
Other Current Liabilities,,,,,,,30.0,41.0,40.0,41.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,124.0,250.0,155.0,192.0,Balance Sheet
Total Current Liabilities,,,,,,,510.0,1056.0,903.0,910.0,Balance Sheet
Long Term Debt,,,,,,,424.0,0.0,54.0,73.0,Balance Sheet
Capital Lease Obligations,,,,,,,,,4.0,6.0,Balance Sheet
Total Long Term Debt,,,,,,,424.0,0.0,58.0,78.0,Balance Sheet
Total Debt,,,,,,,537.0,532.0,546.0,507.0,Balance Sheet
Deferred Income Tax,,,,,,,16.0,2.0,3.0,3.0,Balance Sheet
Minority Interest,,,,,,,2.0,1.0,6.0,9.0,Balance Sheet
Reserves,,,,,,,60.0,38.0,39.0,39.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Other LT Liabilities,,,,,,,151.0,111.0,110.0,116.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,215.0,153.0,153.0,159.0,Balance Sheet
Total Liabilities,,,,,,,1166.0,1212.0,1123.0,1160.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
