,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,14.5,25.45,21.61,33.33,29.17,17.79,,,,,
low,12.6,11.41,12.4,10.88,15.59,8.15,,,,,
change,0.0296,-0.07830000000000001,0.35119999999999996,0.1981,-0.18920000000000003,-0.21780000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,63380.0,83645.0,77583.0,81835.0,Balance Sheet
Short Term Investments,,,,,,,35108.0,36302.0,20226.0,11782.0,Balance Sheet
Cash and Short Term Invs,,,,,,,98488.0,119947.0,97809.0,93617.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,58031.0,37996.0,41914.0,46262.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1419.0,-2292.0,-2051.0,-2526.0,Balance Sheet
"Total Receivables, Net",,,,,,,61306.0,41114.0,45010.0,48308.0,Balance Sheet
Invent. - Work In Progress,,,,,,,6504.0,6125.0,5808.0,4674.0,Balance Sheet
Invent. - Raw Materials,,,,,,,3841.0,4263.0,4189.0,4793.0,Balance Sheet
Total Inventory,,,,,,,10345.0,10388.0,9997.0,9467.0,Balance Sheet
Prepaid Expenses,,,,,,,7594.0,7656.0,7117.0,5898.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,9356.0,9591.0,10586.0,10121.0,Balance Sheet
Total Current Assets,,,,,,,187089.0,188696.0,170519.0,167411.0,Balance Sheet
Buildings,,,,,,,10296.0,10236.0,10058.0,9885.0,Balance Sheet
Machinery/Equipment,,,,,,,14327.0,14502.0,14926.0,16098.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,13420.0,13047.0,12325.0,11918.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,38043.0,37785.0,37309.0,37901.0,Balance Sheet
Accumulated Depreciation,,,,,,,-18089.0,-18683.0,-19041.0,-19358.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,19954.0,19102.0,18268.0,18543.0,Balance Sheet
"Goodwill, Net",,,,,,,96174.0,94586.0,90421.0,86194.0,Balance Sheet
Intangibles - Gross,,,,,,,96397.0,95900.0,94024.0,88360.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-75127.0,-76172.0,-75907.0,-75322.0,Balance Sheet
