,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,40.75,42.52,48.4,49.28,53.0,56.44,,,,,
low,38.54,29.5,30.75,19.0,35.72,34.51,,,,,
change,-0.0304,-0.2002,0.4582,-0.1401,0.33380000000000004,-0.2212,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,4360.0,2793.0,2426.0,2474.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,561.0,560.0,575.0,579.0,Balance Sheet
"Goodwill, Net",,,,,,,4539.0,4539.0,4538.0,4609.0,Balance Sheet
Intangibles - Net,,,,,,,2957.0,3434.0,3861.0,4256.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,2486.0,2849.0,2835.0,2986.0,Balance Sheet
LT Investments - Other,,,,,,,40289.0,40878.0,40138.0,39834.0,Balance Sheet
Long Term Investments,,,,,,,42775.0,43727.0,42973.0,42820.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,557.0,529.0,616.0,530.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,0.0,,,,Balance Sheet
Reinsurance - Asset,,,,,,,3738.0,3918.0,4237.0,4827.0,Balance Sheet
Other Assets,,,,,,,1203.0,1357.0,2004.0,2069.0,Balance Sheet
"Other Assets, Total",,,,,,,4941.0,5275.0,6241.0,6896.0,Balance Sheet
Total Assets,,,,,,,60690.0,60857.0,61230.0,62164.0,Balance Sheet
Accrued Expenses,,,,,,,414.0,410.0,429.0,435.0,Balance Sheet
Policy Liabilities,,,,,,,43816.0,45218.0,47004.0,49614.0,Balance Sheet
Insurance Reserves,,,,,,,4732.0,5217.0,5177.0,5734.0,Balance Sheet
Other Policyholders’ Funds,,,,,,,35525.0,36237.0,37707.0,39127.0,Balance Sheet
Reinsurance - Liability,,,,,,,1676.0,1852.0,2277.0,2900.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,144.0,231.0,257.0,271.0,Balance Sheet
Security Deposits,,,,,,,934.0,970.0,1173.0,1043.0,Balance Sheet
Income Taxes Payable,,,,,,,72.0,179.0,113.0,63.0,Balance Sheet
Other Payables,,,,,,,2552.0,2538.0,2348.0,2167.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,3702.0,3918.0,3891.0,3544.0,Balance Sheet
Total Long Term Debt,,,,,,,3096.0,3095.0,3094.0,2693.0,Balance Sheet
Total Debt,,,,,,,3096.0,3095.0,3094.0,2693.0,Balance Sheet
Deferred Income Tax,,,,,,,205.0,98.0,66.0,79.0,Balance Sheet
Minority Interest,,,,,,,43.0,41.0,43.0,87.0,Balance Sheet
"Other Liabilities, Total",,,,,,,0.0,,,,Balance Sheet
Total Liabilities,,,,,,,51276.0,52780.0,54527.0,56452.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,5811.0,5826.0,5843.0,5885.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,4369.0,4642.0,4901.0,5069.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1545.0,-1679.0,-1851.0,-2056.0,Balance Sheet
Other Equity,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Comprehensive Income,,,,,,,779.0,-712.0,-2190.0,-3186.0,Balance Sheet
"Other Equity, Total",,,,,,,779.0,-712.0,-2190.0,-3186.0,Balance Sheet
Total Equity,,,,,,,9414.0,8077.0,6703.0,5712.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,60690.0,60857.0,61230.0,62164.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,284.0,281.0,277.0,273.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,42.0,44.0,49.0,54.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Net Premiums Earned,,,,,,,2375.0,1866.0,2062.0,1654.0,Income Statement
Other Insurance Revenue,,,,,,,1672.0,1290.0,782.0,1372.0,Income Statement
Total Premiums Earned,,,,,,,4047.0,3156.0,2844.0,3026.0,Income Statement
Net Investment Income,,,,,,,537.0,478.0,463.0,411.0,Income Statement
Realized Gains (Losses),,,,,,,213.0,-469.0,-676.0,-230.0,Income Statement
Total Revenue,,,,,,,4797.0,3165.0,2631.0,3207.0,Income Statement
"Losses, Benies & Adjusts",,,,,,,1511.0,292.0,-325.0,666.0,Income Statement
Underwriting & Commissions,,,,,,,1034.0,844.0,930.0,747.0,Income Statement
"Losses,Benies& Adjmts,Total",,,,,,,2545.0,1136.0,605.0,1413.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,932.0,823.0,839.0,796.0,Income Statement
Depreciation/Amortization,,,,,,,105.0,182.0,161.0,131.0,Income Statement
"Other Operat Expse, Total",,,,,,,497.0,442.0,457.0,430.0,Income Statement
Total Operating Expense,,,,,,,4079.0,2583.0,2062.0,2770.0,Income Statement
Total Operating Income,,,,,,,718.0,582.0,569.0,437.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-31.0,-30.0,-31.0,-28.0,Income Statement
Income Before Tax,,,,,,,687.0,552.0,538.0,409.0,Income Statement
Income Tax - Total,,,,,,,158.0,155.0,164.0,115.0,Income Statement
