,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,62.79,75.98,85.98,85.13,86.73,91.53,,,,,
low,56.24,56.01,60.98,26.0,68.05,70.61,,,,,
change,0.0795,0.0325,0.3761,-0.127,0.059500000000000004,0.092,,,,,
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1374.0,876.0,867.0,438.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,4348.0,4904.0,4910.0,5411.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-128.0,-127.0,-71.0,-74.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,4220.0,4778.0,4839.0,5337.0,Balance Sheet
Other Receivables,,,,,,,101.0,47.0,36.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,4321.0,4825.0,4875.0,5337.0,Balance Sheet
Total Inventory,,,,,,,4116.0,4409.0,4437.0,4683.0,Balance Sheet
Prepaid Expenses,,,,,,,252.0,303.0,304.0,310.0,Balance Sheet
Total Current Assets,,,,,,,10063.0,10413.0,10483.0,10767.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,5032.0,5132.0,5180.0,5167.0,Balance Sheet
"Goodwill, Net",,,,,,,4417.0,4704.0,4542.0,4434.0,Balance Sheet
Intangibles - Net,,,,,,,906.0,1043.0,953.0,906.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,387.0,393.0,378.0,383.0,Balance Sheet
Restricted Cash - LT,,,,,,,61.0,69.0,64.0,66.0,Balance Sheet
Other Long Term Assets,,,,,,,561.0,569.0,486.0,487.0,Balance Sheet
Total Assets,,,,,,,21427.0,22324.0,22086.0,22211.0,Balance Sheet
Accounts Payable,,,,,,,5019.0,5722.0,5753.0,6018.0,Balance Sheet
Accrued Expenses,,,,,,,2075.0,2125.0,2376.0,2272.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,9.0,9.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,487.0,498.0,581.0,556.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,4.0,19.0,40.0,113.0,Balance Sheet
Total Current Liabilities,,,,,,,7594.0,8372.0,8750.0,8959.0,Balance Sheet
Total Long Term Debt,,,,,,,10593.0,10609.0,10067.0,10263.0,Balance Sheet
Total Debt,,,,,,,11089.0,11116.0,10648.0,10819.0,Balance Sheet
Deferred Income Tax,,,,,,,161.0,196.0,250.0,242.0,Balance Sheet
Minority Interest,,,,,,,33.0,33.0,32.0,31.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1825.0,1792.0,1604.0,1600.0,Balance Sheet
Total Liabilities,,,,,,,20206.0,21002.0,20703.0,21096.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,,0.0,Balance Sheet
