,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,24.19,27.2,24.24,37.02,65.33,60.49,,,,,
low,18.86,6.94,8.1,11.79,31.59,23.32,,,,,
change,-0.038700000000000005,-0.6351,1.8209,0.3044,0.7998000000000001,-0.43229999999999996,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-01 00:00:00,2022-07-01 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,467.0,367.0,421.0,454.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,250.0,280.0,245.0,237.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,-1.0,-1.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,250.0,279.0,244.0,236.0,Balance Sheet
Invent. - Finished Goods,,,,,,,56.0,57.0,52.0,58.0,Balance Sheet
Invent. - Work In Progress,,,,,,,103.0,121.0,109.0,116.0,Balance Sheet
Invent. - Raw Materials,,,,,,,221.0,263.0,245.0,231.0,Balance Sheet
Total Inventory,,,,,,,379.0,440.0,405.0,405.0,Balance Sheet
Prepaid Expenses,,,,,,,41.0,36.0,42.0,42.0,Balance Sheet
Total Current Assets,,,,,,,1137.0,1123.0,1112.0,1136.0,Balance Sheet
Buildings,,,,,,,119.0,129.0,126.0,122.0,Balance Sheet
Land/Improvements,,,,,,,5.0,5.0,4.0,3.0,Balance Sheet
Machinery/Equipment,,,,,,,190.0,194.0,197.0,206.0,Balance Sheet
Construction in Progress,,,,,,,39.0,41.0,47.0,45.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,89.0,93.0,85.0,92.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,442.0,462.0,459.0,468.0,Balance Sheet
Accumulated Depreciation,,,,,,,-116.0,-125.0,-131.0,-138.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,326.0,337.0,328.0,330.0,Balance Sheet
"Goodwill, Net",,,,,,,270.0,269.0,251.0,249.0,Balance Sheet
Intangibles - Gross,,,,,,,361.0,361.0,331.0,327.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-115.0,-123.0,-124.0,-132.0,Balance Sheet
Intangibles - Net,,,,,,,246.0,238.0,207.0,195.0,Balance Sheet
Other Long Term Assets,,,,,,,9.0,9.0,11.0,10.0,Balance Sheet
Total Assets,,,,,,,2025.0,2012.0,1945.0,1956.0,Balance Sheet
Accounts Payable,,,,,,,333.0,288.0,259.0,271.0,Balance Sheet
Accrued Expenses,,,,,,,64.0,58.0,66.0,64.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,22.0,20.0,22.0,20.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,50.0,52.0,48.0,52.0,Balance Sheet
Total Current Liabilities,,,,,,,469.0,418.0,395.0,407.0,Balance Sheet
Total Long Term Debt,,,,,,,530.0,531.0,524.0,509.0,Balance Sheet
Total Debt,,,,,,,552.0,550.0,546.0,529.0,Balance Sheet
