,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,284.64,377.67,597.94,673.51,688.03,684.72,,,,,
low,268.4,265.29,324.86,200.06,517.37,499.63,,,,,
change,-0.0094,0.2345,0.6691,0.1035,0.0398,-0.052000000000000005,,,,,
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,4813.0,4216.0,3808.0,3001.0,Balance Sheet
"Total Receivables, Net",,,,,,,751.0,890.0,990.0,1086.0,Balance Sheet
Invent. - Finished Goods,,,,,,,206.0,197.0,209.0,210.0,Balance Sheet
Invent. - Work In Progress,,,,,,,335.0,357.0,369.0,359.0,Balance Sheet
Invent. - Raw Materials,,,,,,,871.0,886.0,939.0,959.0,Balance Sheet
LIFO Reserve,,,,,,,-197.0,-198.0,-197.0,-196.0,Balance Sheet
Total Inventory,,,,,,,1215.0,1242.0,1320.0,1332.0,Balance Sheet
Prepaid Expenses,,,,,,,192.0,216.0,190.0,230.0,Balance Sheet
Total Current Assets,,,,,,,6971.0,6564.0,6308.0,5649.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,883.0,898.0,903.0,892.0,Balance Sheet
"Goodwill, Net",,,,,,,8568.0,8544.0,8728.0,8641.0,Balance Sheet
Intangibles - Gross,,,,,,,3568.0,3558.0,3634.0,3640.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-816.0,-849.0,-863.0,-890.0,Balance Sheet
Intangibles - Net,,,,,,,2752.0,2709.0,2771.0,2750.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Other Long Term Assets,,,,,,,67.0,125.0,108.0,174.0,Balance Sheet
Total Assets,,,,,,,19242.0,18841.0,18819.0,18107.0,Balance Sheet
Accounts Payable,,,,,,,212.0,238.0,248.0,279.0,Balance Sheet
Accrued Expenses,,,,,,,700.0,598.0,621.0,674.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,350.0,350.0,350.0,350.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,78.0,79.0,79.0,78.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,38.0,36.0,46.0,45.0,Balance Sheet
Total Current Liabilities,,,,,,,1378.0,1301.0,1344.0,1426.0,Balance Sheet
Long Term Debt,,,,,,,19388.0,19250.0,19382.0,19369.0,Balance Sheet
Capital Lease Obligations,,,,,,,126.0,144.0,144.0,144.0,Balance Sheet
Total Long Term Debt,,,,,,,19514.0,19394.0,19526.0,19513.0,Balance Sheet
Total Debt,,,,,,,19942.0,19823.0,19955.0,19941.0,Balance Sheet
Deferred Income Tax,,,,,,,503.0,552.0,588.0,596.0,Balance Sheet
Minority Interest,,,,,,,7.0,6.0,8.0,7.0,Balance Sheet
"Other Liabilities, Total",,,,,,,473.0,487.0,329.0,338.0,Balance Sheet
Total Liabilities,,,,,,,21875.0,21740.0,21795.0,21880.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1905.0,1984.0,2041.0,2113.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-3545.0,-3350.0,-3114.0,-3914.0,Balance Sheet
Treasury Stock - Common,,,,,,,-794.0,-1461.0,-1706.0,-1706.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-11.0,-54.0,-209.0,-380.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-18.0,-18.0,-12.0,-10.0,Balance Sheet
Other Comprehensive Income,,,,,,,-171.0,-1.0,23.0,123.0,Balance Sheet
"Other Equity, Total",,,,,,,-200.0,-73.0,-198.0,-267.0,Balance Sheet
Total Equity,,,,,,,-2633.0,-2899.0,-2976.0,-3773.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,19242.0,18841.0,18819.0,18107.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,55.0,55.0,54.0,54.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,4.0,5.0,6.0,6.0,Balance Sheet
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1194.0,1327.0,1398.0,1510.0,Income Statement
"Cost of Revenue, Total",,,,,,,533.0,590.0,579.0,620.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,133.0,143.0,148.0,148.0,Income Statement
Labor & Related Expense,,,,,,,33.0,38.0,32.0,62.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,166.0,181.0,180.0,210.0,Income Statement
Depreciation/Amortization,,,,,,,36.0,33.0,33.0,34.0,Income Statement
Restructuring Charge,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,4.0,3.0,4.0,5.0,Income Statement
Unusual Expense (Income),,,,,,,4.0,3.0,4.0,5.0,Income Statement
Total Operating Expense,,,,,,,739.0,807.0,796.0,869.0,Income Statement
Total Operating Income,,,,,,,455.0,520.0,602.0,641.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-262.0,-264.0,-266.0,-277.0,Income Statement
"Other, Net",,,,,,,2.0,6.0,-21.0,-3.0,Income Statement
Income Before Tax,,,,,,,193.0,260.0,312.0,361.0,Income Statement
Income Tax - Total,,,,,,,30.0,61.0,73.0,96.0,Income Statement
Income After Tax,,,,,,,163.0,199.0,239.0,265.0,Income Statement
Minority Interest,,,,,,,-1.0,0.0,-1.0,1.0,Income Statement
Net Inc Before Extra Items,,,,,,,162.0,199.0,238.0,266.0,Income Statement
Total Extraordinary Items,,,,,,,1.0,0.0,0.0,0.0,Income Statement
Total Net Income,,,,,,,163.0,199.0,238.0,266.0,Income Statement
Total Adjust to Net Income,,,,,,,-46.0,0.0,0.0,-40.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,116.0,199.0,238.0,226.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,117.0,199.0,238.0,226.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,55.0,55.0,54.0,58.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.1,3.61,4.38,3.88,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.12,3.61,4.38,3.88,Income Statement
Diluted Weighted Average Shares,,,,,,,59.0,59.0,58.0,58.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.96,3.38,4.1,3.88,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.98,3.38,4.1,3.88,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,2.0,2.0,3.0,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,29.0,29.0,27.0,31.0,Income Statement
Total Special Items,,,,,,,5.0,3.0,19.0,-8.0,Income Statement
Normalzd Income Before Tax,,,,,,,198.0,263.0,331.0,353.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,1.0,1.0,4.0,-2.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,31.0,62.0,77.0,94.0,Income Statement
Normalized Income After Tax,,,,,,,167.0,201.0,253.0,259.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,120.0,201.0,252.0,220.0,Income Statement
Basic Normalized EPS,,,,,,,2.17,3.65,4.64,3.78,Income Statement
Diluted Normalized EPS,,,,,,,2.03,3.42,4.35,3.78,Income Statement
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,164.0,363.0,602.0,867.0,Cash Flow
Depreciation/Depletion,,,,,,,29.0,58.0,85.0,116.0,Cash Flow
Amortization,,,,,,,36.0,69.0,103.0,137.0,Cash Flow
Deferred Taxes,,,,,,,0.0,-1.0,-1.0,-22.0,Cash Flow
Discontinued Operations,,,,,,,-1.0,-1.0,-1.0,-1.0,Cash Flow
Unusual Items,,,,,,,,-3.0,-6.0,-6.0,Cash Flow
Other Non-Cash Items,,,,,,,32.0,75.0,97.0,117.0,Cash Flow
Non-Cash Items,,,,,,,31.0,71.0,90.0,110.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,17.0,95.0,138.0,220.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,273.0,574.0,791.0,1057.0,Cash Flow
Accounts Receivable,,,,,,,117.0,-8.0,-91.0,-190.0,Cash Flow
Inventories,,,,,,,-32.0,-62.0,-108.0,-134.0,Cash Flow
Other Assets,,,,,,,-2.0,-16.0,-23.0,-56.0,Cash Flow
Accounts Payable,,,,,,,-14.0,13.0,23.0,58.0,Cash Flow
Accrued Expenses,,,,,,,-44.0,-101.0,-26.0,4.0,Cash Flow
Changes in Working Capital,,,,,,,19.0,-194.0,-204.0,-260.0,Cash Flow
Total Cash from Operations,,,,,,,279.0,366.0,675.0,948.0,Cash Flow
Capital Expenditures,,,,,,,-25.0,-57.0,-86.0,-119.0,Cash Flow
Acquisition of Business,,,,,,,0.0,0.0,-422.0,-437.0,Cash Flow
Other Investing Cash Flow,,,,,,,0.0,3.0,3.0,3.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,0.0,3.0,-419.0,-434.0,Cash Flow
Total Cash from Investing,,,,,,,-25.0,-54.0,-505.0,-553.0,Cash Flow
Financing Cash Flow Items,,,,,,,,-1.0,-1.0,-2.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-46.0,-46.0,-46.0,-1091.0,Cash Flow
"Common Stock, Net",,,,,,,,-667.0,-912.0,-912.0,Cash Flow
Options Exercised,,,,,,,40.0,80.0,99.0,132.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,40.0,-587.0,-813.0,-780.0,Cash Flow
Long Term Debt Issued,,,,,,,0.0,0.0,0.0,,Cash Flow
Long Term Debt Reduction,,,,,,,-219.0,-238.0,-256.0,-275.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-219.0,-238.0,-256.0,-275.0,Cash Flow
Total Cash From Financing,,,,,,,-225.0,-872.0,-1116.0,-2148.0,Cash Flow
Foreign Exchange Effects,,,,,,,-3.0,-11.0,-33.0,-33.0,Cash Flow
Net Change in Cash,,,,,,,26.0,-571.0,-979.0,-1786.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,4787.0,4787.0,4787.0,4787.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,4813.0,4216.0,3808.0,3001.0,Cash Flow
"Depreciation, Supplemental",,,,,,,29.0,58.0,85.0,116.0,Cash Flow
Free Cash Flow,,,,,,,254.0,309.0,589.0,829.0,
FCF Growth,,,,,,,,0.2165354330708662,0.9061488673139158,0.40747028862478785,
