,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,52.3,56.5,41.4,41.82,52.06,48.72,,,,,
low,48.67,31.36,30.17,14.31,31.2,29.8,,,,,
change,0.033100000000000004,-0.3333,0.10550000000000001,-0.0216,0.0189,0.2595,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-27 00:00:00,2022-06-26 00:00:00,2022-09-25 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1875.0,1394.0,2194.0,1730.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1526.0,315.0,362.0,362.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-61.0,-61.0,-60.0,-62.0,Balance Sheet
"Total Receivables, Net",,,,,,,1648.0,1954.0,1977.0,2108.0,Balance Sheet
Invent. - Finished Goods,,,,,,,346.0,292.0,278.0,304.0,Balance Sheet
Invent. - Raw Materials,,,,,,,348.0,377.0,385.0,311.0,Balance Sheet
Inventories - Other,,,,,,,103.0,130.0,152.0,161.0,Balance Sheet
LIFO Reserve,,,,,,,-84.0,-84.0,-88.0,-96.0,Balance Sheet
Total Inventory,,,,,,,713.0,714.0,727.0,681.0,Balance Sheet
Restricted Cash - Current,,,,,,,129.0,143.0,226.0,287.0,Balance Sheet
Other Current Assets,,,,,,,186.0,183.0,184.0,206.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,315.0,325.0,410.0,493.0,Balance Sheet
Total Current Assets,,,,,,,4550.0,4387.0,5308.0,5012.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,734.0,709.0,696.0,682.0,Balance Sheet
"Goodwill, Net",,,,,,,63.0,63.0,62.0,60.0,Balance Sheet
Long Term Investments,,,,,,,50.0,45.0,39.0,34.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,5106.0,5122.0,5429.0,5535.0,Balance Sheet
Deferred Charges,,,,,,,386.0,399.0,412.0,425.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,83.0,72.0,69.0,70.0,Balance Sheet
Other Long Term Assets,,,,,,,79.0,98.0,106.0,110.0,Balance Sheet
Total Assets,,,,,,,11051.0,10895.0,12122.0,11928.0,Balance Sheet
Accounts Payable,,,,,,,375.0,477.0,417.0,439.0,Balance Sheet
Accrued Expenses,,,,,,,602.0,598.0,592.0,711.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,751.0,816.0,701.0,693.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1542.0,1327.0,1888.0,1740.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,72.0,65.0,78.0,98.0,Balance Sheet
Total Current Liabilities,,,,,,,3343.0,3283.0,3676.0,3680.0,Balance Sheet
Total Long Term Debt,,,,,,,4596.0,4470.0,5204.0,4738.0,Balance Sheet
Total Debt,,,,,,,6889.0,6613.0,7793.0,7171.0,Balance Sheet
Deferred Income Tax,,,,,,,9.0,10.0,9.0,8.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,95.0,94.0,91.0,93.0,Balance Sheet
Other LT Liabilities,,,,,,,455.0,529.0,506.0,568.0,Balance Sheet
"Other Liabilities, Total",,,,,,,550.0,623.0,597.0,661.0,Balance Sheet
Total Liabilities,,,,,,,8498.0,8386.0,9486.0,9087.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1547.0,1555.0,1564.0,1576.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1842.0,2041.0,2234.0,2472.0,Balance Sheet
Treasury Stock - Common,,,,,,,-597.0,-859.0,-922.0,-935.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-44.0,-49.0,-80.0,-126.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-195.0,-189.0,-184.0,-178.0,Balance Sheet
Other Comprehensive Income,,,,,,,-2.0,8.0,21.0,30.0,Balance Sheet
"Other Equity, Total",,,,,,,-241.0,-230.0,-242.0,-274.0,Balance Sheet
Total Equity,,,,,,,2553.0,2509.0,2635.0,2840.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,11051.0,10895.0,12122.0,11928.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,154.0,155.0,155.0,155.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,16.0,16.0,16.0,16.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-27 00:00:00,2022-06-26 00:00:00,2022-09-25 00:00:00,Income Statement
Total Revenue,,,,,,,1016.0,1495.0,1469.0,1649.0,Income Statement
