,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,57.46,67.07,71.61,72.63,82.53,78.0,,,,,
low,52.2,50.72,56.58,47.01,61.24,59.21,,,,,
change,0.0115,0.077,0.2316,-0.1217,0.189,-0.1292,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,1875.0,1021.0,198.0,247.0,Balance Sheet
Fed. Fund/Resale,,,,,,,,34.0,35.0,34.0,Balance Sheet
FHLB Stock,,,,,,,,7.0,13.0,18.0,Balance Sheet
Other Short Trm Invest.,,,,,,,45.0,3.0,4.0,4.0,Balance Sheet
Total Invest. Securities,,,,,,,4934.0,5788.0,5591.0,5171.0,Balance Sheet
Loans Held for Sale,,,,,,,0.0,,,,Balance Sheet
"Other Erng. Assets, Total",,,,,,,4979.0,5832.0,5643.0,5227.0,Balance Sheet
Total Gross Loans,,,,,,,7374.0,7422.0,8145.0,8544.0,Balance Sheet
Loan Loss Allowances,,,,,,,-50.0,-50.0,-56.0,-60.0,Balance Sheet
Net Loans,,,,,,,7324.0,7372.0,8089.0,8483.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,161.0,158.0,169.0,162.0,Balance Sheet
"Goodwill, Net",,,,,,,799.0,799.0,850.0,845.0,Balance Sheet
Intangibles - Gross,,,,,,,186.0,189.0,197.0,197.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-121.0,-125.0,-129.0,-132.0,Balance Sheet
Intangibles - Net,,,,,,,65.0,64.0,68.0,64.0,Balance Sheet
Interest Receivable,,,,,,,36.0,39.0,43.0,42.0,Balance Sheet
Other Assets,,,,,,,314.0,341.0,428.0,524.0,Balance Sheet
"Other Assets, Total",,,,,,,350.0,380.0,471.0,565.0,Balance Sheet
Total Assets,,,,,,,15553.0,15626.0,15488.0,15595.0,Balance Sheet
Accounts Payable,,,,,,,211.0,150.0,156.0,152.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,3922.0,4037.0,4092.0,4282.0,Balance Sheet
Interest Bearing Deposits,,,,,,,8990.0,9281.0,9266.0,9204.0,Balance Sheet
Total Deposits,,,,,,,12911.0,13318.0,13358.0,13486.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,2.0,2.0,85.0,139.0,Balance Sheet
Total ST Borrowings,,,,,,,325.0,301.0,224.0,353.0,Balance Sheet
Total Long Term Debt,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Total Debt,,,,,,,328.0,304.0,227.0,356.0,Balance Sheet
Total Liabilities,,,,,,,13452.0,13774.0,13826.0,14133.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,54.0,54.0,54.0,54.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1041.0,1044.0,1046.0,1048.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1058.0,1082.0,1099.0,1124.0,Balance Sheet
Treasury Stock - Common,,,,,,,-11.0,-13.0,-26.0,-26.0,Balance Sheet
ESOP Debt Guarantee,,,,,,,8.0,8.0,8.0,8.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-35.0,-307.0,-504.0,-732.0,Balance Sheet
"Other Equity, Total",,,,,,,-15.0,-15.0,-15.0,-15.0,Balance Sheet
Total Equity,,,,,,,2101.0,1852.0,1662.0,1461.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,15553.0,15626.0,15488.0,15595.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,54.0,54.0,54.0,54.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,76909.0,72514.0,77959.0,88434.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,21820.0,25182.0,28216.0,27441.0,Income Statement
"Interest Income, Bank",,,,,,,98729.0,97696.0,106175.0,115875.0,Income Statement
Interest on Deposit,,,,,,,2734.0,2565.0,2691.0,3855.0,Income Statement
Inter on Other Borrowings,,,,,,,253.0,259.0,343.0,1626.0,Income Statement
Total Interest Expense,,,,,,,2987.0,2824.0,3034.0,5481.0,Income Statement
Net Interest Income,,,,,,,95742.0,94872.0,103141.0,110394.0,Income Statement
Loan Loss Provision,,,,,,,2162.0,906.0,6038.0,5061.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,93580.0,93966.0,97103.0,105333.0,Income Statement
Fees & Commish from Operat,,,,,,,15454.0,16155.0,16138.0,17452.0,Income Statement
Commish & Fees/Secur Act,,,,,,,8492.0,8633.0,8141.0,7502.0,Income Statement
Fees for Other Cust Serv,,,,,,,844.0,739.0,870.0,912.0,Income Statement
Invest Securities Gains,,,,,,,3.0,2.0,-22.0,-4.0,Income Statement
Other Unusual Income,,,,,,,0.0,,,,Income Statement
Other Revenue,,,,,,,39142.0,40144.0,38970.0,39387.0,Income Statement
"Non-Interest Income, Bank",,,,,,,63935.0,65673.0,64097.0,65249.0,Income Statement
Labor & Related Expenses,,,,,,,-63094.0,-61648.0,-65398.0,-66190.0,Income Statement
Amortization of Intangibles,,,,,,,-3751.0,-3732.0,-3851.0,-3837.0,Income Statement
Litigation Expense,,,,,,,0.0,,,,Income Statement
Other Unusual Expense,,,,,,,-768.0,-299.0,-4360.0,-409.0,Income Statement
Other Expense,,,,,,,-33300.0,-34128.0,-36815.0,-37749.0,Income Statement
"Non-Interest Expense, Bank",,,,,,,-100913.0,-99807.0,-110424.0,-108185.0,Income Statement
Income Before Tax,,,,,,,56602.0,59832.0,50776.0,62397.0,Income Statement
Income Tax - Total,,,,,,,13038.0,12777.0,10971.0,13706.0,Income Statement
Income After Tax,,,,,,,43564.0,47055.0,39805.0,48691.0,Income Statement
Net Inc Before Extra Items,,,,,,,43564.0,47055.0,39805.0,48691.0,Income Statement
Total Net Income,,,,,,,43564.0,47055.0,39805.0,48691.0,Income Statement
Total Adjust to Net Income,,,,,,,-105.0,-127.0,-125.0,-142.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,43459.0,46928.0,39680.0,48549.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,43459.0,46928.0,39680.0,48549.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,54028.0,53943.0,53928.0,53830.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.8,0.87,0.74,0.9,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.8,0.87,0.74,0.9,Income Statement
Diluted Weighted Average Shares,,,,,,,54427.0,53943.0,53928.0,54132.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.8,0.87,0.74,0.9,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.8,0.87,0.74,0.9,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.43,0.43,0.43,0.43,Income Statement
Gross Divid - Common Stock,,,,,,,23214.0,23234.0,23248.0,23714.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
