,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,4.23,20.0,5.75,43.14,67.75,14.1,,,,,
low,2.23,2.05,2.18,2.62,12.41,2.92,,,,,
change,0.7867000000000001,-0.5,0.8345,8.6916,-0.6802,-0.5606,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,41372.0,47273.0,55594.0,71060.0,Balance Sheet
Short Term Investments,,,,,,,39793.0,19035.0,10000.0,0.0,Balance Sheet
Cash and Short Term Invs,,,,,,,81165.0,66308.0,65594.0,71060.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,,10853.0,11885.0,13794.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,,-1500.0,-2200.0,-2400.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,8181.0,9353.0,9685.0,11394.0,Balance Sheet
Other Receivables,,,,,,,5856.0,5856.0,5872.0,6339.0,Balance Sheet
"Total Receivables, Net",,,,,,,14037.0,15209.0,15557.0,17733.0,Balance Sheet
Total Inventory,,,,,,,105571.0,105941.0,99086.0,89080.0,Balance Sheet
Prepaid Expenses,,,,,,,16116.0,7035.0,9209.0,5495.0,Balance Sheet
Total Current Assets,,,,,,,216889.0,194493.0,189446.0,183368.0,Balance Sheet
Buildings,,,,,,,10373.0,13403.0,13657.0,13623.0,Balance Sheet
Machinery/Equipment,,,,,,,7011.0,5017.0,5036.0,5012.0,Balance Sheet
Construction in Progress,,,,,,,2948.0,5311.0,8618.0,10665.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,54722.0,57992.0,60304.0,57419.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,75054.0,81723.0,87615.0,86719.0,Balance Sheet
Accumulated Depreciation,,,,,,,-7208.0,-8956.0,-10910.0,-12363.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,67846.0,72767.0,76705.0,74356.0,Balance Sheet
"Goodwill, Net",,,,,,,125401.0,132500.0,15843.0,15843.0,Balance Sheet
Intangibles - Gross,,,,,,,57024.0,60147.0,48974.0,48973.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-8622.0,-11361.0,-14176.0,-16362.0,Balance Sheet
Intangibles - Net,,,,,,,48402.0,48786.0,34798.0,32611.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,0.0,,,,Balance Sheet
Other Long Term Assets,,,,,,,800.0,807.0,875.0,886.0,Balance Sheet
Total Assets,,,,,,,459338.0,449353.0,317667.0,307064.0,Balance Sheet
Accounts Payable,,,,,,,17033.0,14221.0,17373.0,16133.0,Balance Sheet
Accrued Expenses,,,,,,,18265.0,15113.0,15693.0,15949.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,92.0,94.0,96.0,89.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,11686.0,7190.0,6294.0,5390.0,Balance Sheet
Total Current Liabilities,,,,,,,47076.0,36618.0,39456.0,37561.0,Balance Sheet
Total Long Term Debt,,,,,,,66.0,41.0,17.0,0.0,Balance Sheet
Total Debt,,,,,,,158.0,135.0,113.0,89.0,Balance Sheet
Deferred Income Tax,,,,,,,2359.0,723.0,440.0,193.0,Balance Sheet
