,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,20.31,21.68,14.14,13.01,11.12,10.82,,,,,
low,16.69,5.91,6.29,2.65,6.2,5.9,,,,,
change,0.1714,-0.6712,0.7415,-0.38689999999999997,0.4894,-0.2781,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,523.0,669.0,233.0,216.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,545.0,518.0,418.0,526.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-38.0,-39.0,-53.0,-43.0,Balance Sheet
"Total Receivables, Net",,,,,,,507.0,479.0,365.0,483.0,Balance Sheet
Invent. - Finished Goods,,,,,,,424.0,473.0,477.0,481.0,Balance Sheet
Invent. - Work In Progress,,,,,,,10.0,8.0,13.0,14.0,Balance Sheet
Invent. - Raw Materials,,,,,,,155.0,163.0,172.0,181.0,Balance Sheet
Total Inventory,,,,,,,589.0,643.0,662.0,676.0,Balance Sheet
Prepaid Expenses,,,,,,,520.0,382.0,392.0,420.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,39.0,32.0,31.0,35.0,Balance Sheet
Total Current Assets,,,,,,,2178.0,2204.0,1682.0,1830.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1072.0,1092.0,1036.0,968.0,Balance Sheet
"Goodwill, Gross",,,,,,,8031.0,8065.0,7955.0,7837.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-4040.0,-4040.0,-4040.0,-4040.0,Balance Sheet
"Goodwill, Net",,,,,,,3991.0,4025.0,3915.0,3796.0,Balance Sheet
Intangibles - Gross,,,,,,,7144.0,7103.0,6888.0,6713.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-2922.0,-2964.0,-2985.0,-2999.0,Balance Sheet
Intangibles - Net,,,,,,,4222.0,4139.0,3903.0,3715.0,Balance Sheet
Long Term Investments,,,,,,,1190.0,1039.0,843.0,977.0,Balance Sheet
Other Long Term Assets,,,,,,,58.0,61.0,86.0,81.0,Balance Sheet
Total Assets,,,,,,,13434.0,13269.0,12116.0,11948.0,Balance Sheet
Accounts Payable,,,,,,,1394.0,1281.0,1268.0,1230.0,Balance Sheet
Accrued Expenses,,,,,,,1397.0,1295.0,1165.0,1240.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,5.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,24.0,512.0,23.0,33.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,87.0,105.0,109.0,108.0,Balance Sheet
Total Current Liabilities,,,,,,,2902.0,3196.0,2566.0,2611.0,Balance Sheet
Long Term Debt,,,,,,,5021.0,4459.0,4551.0,4455.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,5021.0,4459.0,4552.0,4455.0,Balance Sheet
Total Debt,,,,,,,5045.0,4976.0,4575.0,4488.0,Balance Sheet
Deferred Income Tax,,,,,,,777.0,714.0,669.0,678.0,Balance Sheet
Minority Interest,,,,,,,281.0,266.0,261.0,261.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,401.0,394.0,292.0,277.0,Balance Sheet
Other LT Liabilities,,,,,,,581.0,641.0,622.0,615.0,Balance Sheet
"Other Liabilities, Total",,,,,,,982.0,1035.0,914.0,892.0,Balance Sheet
Total Liabilities,,,,,,,9963.0,9670.0,8962.0,8896.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,9.0,9.0,9.0,9.0,Balance Sheet
Additional Paid-In Capital,,,,,,,10737.0,10771.0,10806.0,10841.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-5268.0,-5215.0,-5496.0,-5368.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1446.0,-1446.0,-1446.0,-1446.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-529.0,-499.0,-771.0,-1029.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-13.0,-13.0,45.0,41.0,Balance Sheet
Other Comprehensive Income,,,,,,,-19.0,-9.0,8.0,4.0,Balance Sheet
"Other Equity, Total",,,,,,,-560.0,-520.0,-718.0,-984.0,Balance Sheet
Total Equity,,,,,,,3472.0,3599.0,3155.0,3052.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,13434.0,13269.0,12116.0,11948.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,839.0,839.0,839.0,849.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,66.0,66.0,66.0,66.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1578.0,1186.0,1168.0,1390.0,Income Statement
"Cost of Revenue, Total",,,,,,,561.0,423.0,435.0,501.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,717.0,659.0,732.0,671.0,Income Statement
Depreciation/Amortization,,,,,,,51.0,50.0,49.0,47.0,Income Statement
Restructuring Charge,,,,,,,-2.0,-7.0,-1.0,-1.0,Income Statement
Impair-Assets Held for Use,,,,,,,,,31.0,,Income Statement
Other Unusual Expnse (In),,,,,,,7.0,3.0,1.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,5.0,-3.0,31.0,-1.0,Income Statement
Total Operating Expense,,,,,,,1334.0,1129.0,1246.0,1218.0,Income Statement
Total Operating Income,,,,,,,244.0,57.0,-77.0,172.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-62.0,-61.0,-56.0,-58.0,Income Statement
"Inter Income, Non-Operating",,,,,,,1.0,1.0,4.0,4.0,Income Statement
