,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,9.13,18.87,22.06,30.67,74.35,72.42,,,,,
low,8.1,8.7,13.01,14.04,27.46,42.61,,,,,
change,0.0383,0.6095,0.5567000000000001,0.3804,1.4029,-0.26940000000000003,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1319.0,924.0,710.0,964.0,Balance Sheet
Short Term Investments,,,,,,,1233.0,1218.0,1045.0,766.0,Balance Sheet
Cash and Short Term Invs,,,,,,,2552.0,2142.0,1755.0,1730.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,810.0,793.0,925.0,967.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-3.0,-5.0,-4.0,Balance Sheet
"Total Receivables, Net",,,,,,,808.0,790.0,920.0,963.0,Balance Sheet
Invent. - Finished Goods,,,,,,,126.0,137.0,144.0,165.0,Balance Sheet
Invent. - Work In Progress,,,,,,,10.0,8.0,10.0,9.0,Balance Sheet
Invent. - Raw Materials,,,,,,,40.0,39.0,41.0,42.0,Balance Sheet
Total Inventory,,,,,,,176.0,185.0,195.0,216.0,Balance Sheet
Prepaid Expenses,,,,,,,65.0,92.0,83.0,73.0,Balance Sheet
Total Current Assets,,,,,,,3601.0,3208.0,2953.0,2982.0,Balance Sheet
Buildings,,,,,,,456.0,501.0,524.0,539.0,Balance Sheet
Land/Improvements,,,,,,,205.0,250.0,253.0,306.0,Balance Sheet
Machinery/Equipment,,,,,,,176.0,188.0,208.0,219.0,Balance Sheet
Construction in Progress,,,,,,,20.0,31.0,28.0,38.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,108.0,43.0,44.0,48.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,964.0,1014.0,1057.0,1149.0,Balance Sheet
Accumulated Depreciation,,,,,,,-212.0,-228.0,-243.0,-260.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,753.0,787.0,815.0,890.0,Balance Sheet
"Goodwill, Net",,,,,,,125.0,124.0,121.0,120.0,Balance Sheet
Intangibles - Gross,,,,,,,115.0,113.0,108.0,106.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-52.0,-58.0,-63.0,-67.0,Balance Sheet
Intangibles - Net,,,,,,,64.0,55.0,45.0,39.0,Balance Sheet
Long Term Investments,,,,,,,441.0,361.0,189.0,84.0,Balance Sheet
Deferred Charges,,,,,,,423.0,438.0,457.0,481.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,342.0,432.0,480.0,516.0,Balance Sheet
Other Long Term Assets,,,,,,,171.0,247.0,235.0,225.0,Balance Sheet
Total Assets,,,,,,,5919.0,5651.0,5295.0,5336.0,Balance Sheet
Accounts Payable,,,,,,,148.0,175.0,193.0,215.0,Balance Sheet
Accrued Expenses,,,,,,,392.0,443.0,429.0,436.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1777.0,1893.0,2013.0,2129.0,Balance Sheet
Total Current Liabilities,,,,,,,2318.0,2511.0,2635.0,2780.0,Balance Sheet
Total Long Term Debt,,,,,,,988.0,989.0,989.0,990.0,Balance Sheet
Total Debt,,,,,,,988.0,989.0,989.0,990.0,Balance Sheet
Minority Interest,,,,,,,17.0,16.0,13.0,12.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1814.0,1919.0,2050.0,2189.0,Balance Sheet
Total Liabilities,,,,,,,5137.0,5433.0,5687.0,5971.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1254.0,1236.0,1237.0,1250.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-468.0,-1003.0,-1608.0,-1860.0,Balance Sheet
"Other Equity, Total",,,,,,,-5.0,-15.0,-23.0,-26.0,Balance Sheet
Total Equity,,,,,,,782.0,218.0,-393.0,-635.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,5919.0,5651.0,5295.0,5336.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,810.0,802.0,788.0,780.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
