,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,29.42,35.48,28.63,31.54,22.74,13.17,,,,,
low,25.2,21.27,15.18,14.48,6.1,7.53,,,,,
change,-0.0432,-0.08960000000000001,0.027000000000000003,-0.31420000000000003,-0.3803,-0.059500000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,90.0,94.0,87.0,419.0,Balance Sheet
Short Term Investments,,,,,,,84.0,53.0,46.0,68.0,Balance Sheet
Cash and Short Term Invs,,,,,,,173.0,148.0,133.0,487.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,14.0,12.0,12.0,14.0,Balance Sheet
Other Receivables,,,,,,,44.0,36.0,0.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,58.0,48.0,12.0,14.0,Balance Sheet
Prepaid Expenses,,,,,,,19.0,9.0,9.0,11.0,Balance Sheet
Total Current Assets,,,,,,,250.0,205.0,155.0,512.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,53.0,53.0,54.0,52.0,Balance Sheet
Long Term Investments,,,,,,,68.0,94.0,148.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,3.0,3.0,3.0,199.0,Balance Sheet
Total Assets,,,,,,,375.0,355.0,361.0,763.0,Balance Sheet
Accounts Payable,,,,,,,3.0,2.0,3.0,5.0,Balance Sheet
Accrued Expenses,,,,,,,38.0,34.0,30.0,16.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,17.0,9.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Income Taxes Payable,,,,,,,,,,121.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,0.0,0.0,0.0,121.0,Balance Sheet
Total Current Liabilities,,,,,,,59.0,44.0,33.0,142.0,Balance Sheet
Total Long Term Debt,,,,,,,599.0,612.0,625.0,0.0,Balance Sheet
Total Debt,,,,,,,616.0,621.0,625.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,55.0,50.0,53.0,141.0,Balance Sheet
Total Liabilities,,,,,,,713.0,707.0,711.0,283.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1387.0,1401.0,1410.0,1324.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1726.0,-1752.0,-1760.0,-844.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Equity,,,,,,,-339.0,-351.0,-350.0,481.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,375.0,355.0,361.0,763.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,74.0,76.0,76.0,67.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,15.0,13.0,11.0,12.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,34.0,14.0,11.0,11.0,Income Statement
Labor & Related Expense,,,,,,,5.0,5.0,6.0,5.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,39.0,19.0,17.0,16.0,Income Statement
Research & Development,,,,,,,31.0,23.0,16.0,10.0,Income Statement
Restructuring Charge,,,,,,,18.0,9.0,2.0,1.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,4.0,3.0,Income Statement
Unusual Expense (Income),,,,,,,18.0,9.0,5.0,4.0,Income Statement
"Other Operat Expse, Total",,,,,,,-18.0,,,,Income Statement
Total Operating Expense,,,,,,,71.0,52.0,38.0,30.0,Income Statement
Total Operating Income,,,,,,,-56.0,-39.0,-27.0,-17.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-12.0,-12.0,-12.0,-2.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,35.0,25.0,28.0,,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,0.0,0.0,2.0,3.0,Income Statement
Income Before Tax,,,,,,,-32.0,-25.0,-8.0,-16.0,Income Statement
Income Tax - Total,,,,,,,0.0,1.0,0.0,0.0,Income Statement
Income After Tax,,,,,,,-32.0,-26.0,-8.0,-16.0,Income Statement
Net Inc Before Extra Items,,,,,,,-32.0,-26.0,-8.0,-16.0,Income Statement
Discontinued Operations,,,,,,,,,,1115.0,Income Statement
Tax on Extraordinary Items,,,,,,,,,,-182.0,Income Statement
Total Extraordinary Items,,,,,,,,,,933.0,Income Statement
Total Net Income,,,,,,,-32.0,-26.0,-8.0,917.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-32.0,-26.0,-8.0,-16.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-32.0,-26.0,-8.0,917.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,74.0,75.0,76.0,76.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.43,-0.34,-0.11,-0.21,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.43,-0.34,-0.11,12.14,Income Statement
Diluted Weighted Average Shares,,,,,,,74.0,75.0,76.0,76.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.43,-0.34,-0.11,-0.21,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.43,-0.34,-0.11,12.14,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,12.0,12.0,12.0,2.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,1.0,1.0,1.0,1.0,Income Statement
Total Special Items,,,,,,,18.0,9.0,5.0,4.0,Income Statement
