,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,4.44,5.11,2.68,2.07,4.49,5.82,,,,,
low,3.79,1.29,1.11,0.22,0.8576,2.7,,,,,
change,0.0675,-0.6066,0.18789999999999998,-0.5649000000000001,2.2662,0.2404,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,31551.0,32851.0,36332.0,25247.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,91491.0,103838.0,104603.0,106131.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-289.0,-377.0,-541.0,-475.0,Balance Sheet
"Total Receivables, Net",,,,,,,91202.0,103461.0,104062.0,105656.0,Balance Sheet
Invent. - Finished Goods,,,,,,,59925.0,54564.0,52924.0,60069.0,Balance Sheet
Invent. - Work In Progress,,,,,,,1633.0,1625.0,1760.0,1487.0,Balance Sheet
Invent. - Raw Materials,,,,,,,2827.0,3450.0,2872.0,4267.0,Balance Sheet
Inventories - Other,,,,,,,4713.0,5010.0,5048.0,5735.0,Balance Sheet
Total Inventory,,,,,,,69098.0,64649.0,62604.0,71558.0,Balance Sheet
Prepaid Expenses,,,,,,,18539.0,16286.0,20698.0,21831.0,Balance Sheet
Restricted Cash - Current,,,,,,,0.0,,,,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,0.0,,,,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,,,,Balance Sheet
Total Current Assets,,,,,,,210390.0,217247.0,223696.0,224292.0,Balance Sheet
Land/Improvements,,,,,,,26380.0,25143.0,24420.0,24066.0,Balance Sheet
Machinery/Equipment,,,,,,,423193.0,424050.0,415755.0,400845.0,Balance Sheet
Construction in Progress,,,,,,,5349.0,8298.0,12776.0,9004.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,36973.0,37313.0,35127.0,33415.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,491895.0,494804.0,488078.0,467330.0,Balance Sheet
Accumulated Depreciation,,,,,,,-365946.0,-368100.0,-358233.0,-338890.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,125949.0,126704.0,129845.0,128440.0,Balance Sheet
Intangibles - Gross,,,,,,,81281.0,80866.0,79774.0,78661.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-44323.0,-45020.0,-45022.0,-44994.0,Balance Sheet
Intangibles - Net,,,,,,,36958.0,35846.0,34752.0,33667.0,Balance Sheet
Long Term Investments,,,,,,,11233.0,12333.0,14167.0,13313.0,Balance Sheet
Other Long Term Assets,,,,,,,13736.0,14638.0,14154.0,13774.0,Balance Sheet
Total Assets,,,,,,,398266.0,406768.0,416614.0,413486.0,Balance Sheet
Accounts Payable,,,,,,,37943.0,39826.0,44999.0,46162.0,Balance Sheet
Accrued Expenses,,,,,,,50729.0,48048.0,55895.0,56075.0,Balance Sheet
