,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,72.2,81.45,70.34,74.29,66.77,48.27,,,,,
low,67.02,47.39,50.89,33.3,33.75,28.88,,,,,
change,0.0146,-0.2457,0.35450000000000004,-0.1471,-0.37060000000000004,0.1355,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1854.0,6430.0,6452.0,5836.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,434.0,381.0,369.0,419.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-232.0,-234.0,-211.0,-209.0,Balance Sheet
"Total Receivables, Net",,,,,,,202.0,147.0,158.0,210.0,Balance Sheet
Total Inventory,,,,,,,22.0,23.0,24.0,23.0,Balance Sheet
Prepaid Expenses,,,,,,,113.0,109.0,120.0,138.0,Balance Sheet
Restricted Cash - Current,,,,,,,16.0,16.0,16.0,0.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,3303.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,3319.0,16.0,16.0,0.0,Balance Sheet
Total Current Assets,,,,,,,5510.0,6725.0,6770.0,6207.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,14016.0,13861.0,13588.0,13318.0,Balance Sheet
Intangibles - Net,,,,,,,19.0,19.0,67.0,62.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,,1200.0,1200.0,1208.0,Balance Sheet
Deferred Charges,,,,,,,81.0,83.0,73.0,64.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,297.0,186.0,189.0,165.0,Balance Sheet
Restricted Cash - LT,,,,,,,,,,289.0,Balance Sheet
Other Long Term Assets,,,,,,,136.0,173.0,172.0,156.0,Balance Sheet
Total Assets,,,,,,,20059.0,22247.0,22059.0,21469.0,Balance Sheet
Accounts Payable,,,,,,,77.0,69.0,76.0,91.0,Balance Sheet
Accrued Expenses,,,,,,,1334.0,1091.0,1234.0,1285.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,74.0,72.0,73.0,1514.0,Balance Sheet
Income Taxes Payable,,,,,,,32.0,662.0,439.0,323.0,Balance Sheet
Other Payables,,,,,,,227.0,245.0,201.0,178.0,Balance Sheet
Discontinued Operations,,,,,,,821.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1080.0,907.0,640.0,501.0,Balance Sheet
Total Current Liabilities,,,,,,,2565.0,2139.0,2023.0,3391.0,Balance Sheet
Total Long Term Debt,,,,,,,14721.0,14905.0,15306.0,13779.0,Balance Sheet
Total Debt,,,,,,,14795.0,14977.0,15379.0,15293.0,Balance Sheet
Deferred Income Tax,,,,,,,173.0,164.0,157.0,150.0,Balance Sheet
Minority Interest,,,,,,,252.0,148.0,24.0,-119.0,Balance Sheet
"Other Liabilities, Total",,,,,,,352.0,362.0,358.0,368.0,Balance Sheet
Total Liabilities,,,,,,,18063.0,17718.0,17868.0,17569.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
