,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,10.62,15.88,19.29,18.34,21.91,19.13,,,,,
low,9.21,8.66,11.98,3.01,11.31,5.91,,,,,
change,-0.0764,0.3735,0.2284,0.0452,-0.0877,-0.3823,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,151.0,155.0,127.0,116.0,Balance Sheet
Total Inventory,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Prepaid Expenses,,,,,,,27.0,32.0,46.0,45.0,Balance Sheet
Restricted Cash - Current,,,,,,,22.0,30.0,49.0,30.0,Balance Sheet
Other Current Assets,,,,,,,8.0,8.0,10.0,10.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,30.0,38.0,59.0,39.0,Balance Sheet
Total Current Assets,,,,,,,210.0,227.0,234.0,203.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,547.0,543.0,549.0,544.0,Balance Sheet
"Goodwill, Net",,,,,,,42.0,42.0,42.0,42.0,Balance Sheet
Intangibles - Net,,,,,,,13.0,13.0,12.0,12.0,Balance Sheet
Other Long Term Assets,,,,,,,7.0,8.0,4.0,4.0,Balance Sheet
Total Assets,,,,,,,827.0,841.0,849.0,812.0,Balance Sheet
Accounts Payable,,,,,,,10.0,,,,Balance Sheet
Payable/Accrued,,,,,,,12.0,48.0,61.0,57.0,Balance Sheet
Accrued Expenses,,,,,,,23.0,2.0,2.0,2.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,26.0,24.0,24.0,24.0,Balance Sheet
Customer Advances,,,,,,,213.0,242.0,271.0,247.0,Balance Sheet
Income Taxes Payable,,,,,,,0.0,,,,Balance Sheet
Other Payables,,,,,,,6.0,,,,Balance Sheet
Other Current Liabilities,,,,,,,0.0,,,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,219.0,242.0,271.0,247.0,Balance Sheet
Total Current Liabilities,,,,,,,289.0,316.0,358.0,329.0,Balance Sheet
Total Long Term Debt,,,,,,,519.0,545.0,540.0,535.0,Balance Sheet
Total Debt,,,,,,,545.0,569.0,564.0,559.0,Balance Sheet
Minority Interest,,,,,,,11.0,14.0,20.0,32.0,Balance Sheet
"Other Liabilities, Total",,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Total Liabilities,,,,,,,822.0,879.0,920.0,898.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,84.0,85.0,67.0,68.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,58.0,60.0,81.0,82.0,Balance Sheet
