,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,7.31,7.73,6.04,3.36,11.63,27.45,,,,,
low,6.19,3.65,2.16,0.7692,2.36,9.06,,,,,
change,-0.0201,-0.37700000000000006,-0.2237,-0.2005,3.3138,0.353,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,82.0,254.0,125.0,20.0,Balance Sheet
Short Term Investments,,,,,,,,89.0,326.0,366.0,Balance Sheet
Cash and Short Term Invs,,,,,,,82.0,344.0,451.0,385.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,87.0,98.0,97.0,108.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,0.0,-1.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,86.0,97.0,97.0,107.0,Balance Sheet
Invent. - Finished Goods,,,,,,,15.0,26.0,34.0,28.0,Balance Sheet
Invent. - Raw Materials,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Total Inventory,,,,,,,17.0,27.0,36.0,30.0,Balance Sheet
Prepaid Expenses,,,,,,,14.0,11.0,6.0,2.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,44.0,51.0,48.0,47.0,Balance Sheet
Total Current Assets,,,,,,,243.0,529.0,638.0,571.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,886.0,875.0,866.0,879.0,Balance Sheet
Intangibles - Net,,,,,,,4.0,4.0,3.0,3.0,Balance Sheet
Total Assets,,,,,,,1133.0,1408.0,1508.0,1453.0,Balance Sheet
Accounts Payable,,,,,,,49.0,61.0,69.0,94.0,Balance Sheet
Accrued Expenses,,,,,,,33.0,45.0,31.0,42.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,13.0,10.0,6.0,1.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,9.0,8.0,11.0,10.0,Balance Sheet
Total Current Liabilities,,,,,,,105.0,124.0,117.0,148.0,Balance Sheet
Total Long Term Debt,,,,,,,518.0,708.0,704.0,704.0,Balance Sheet
Total Debt,,,,,,,540.0,726.0,721.0,716.0,Balance Sheet
Deferred Income Tax,,,,,,,27.0,37.0,57.0,58.0,Balance Sheet
"Other Liabilities, Total",,,,,,,23.0,21.0,19.0,17.0,Balance Sheet
Total Liabilities,,,,,,,672.0,890.0,898.0,927.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,,,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,9.0,9.0,9.0,9.0,Balance Sheet
Additional Paid-In Capital,,,,,,,493.0,494.0,495.0,496.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-31.0,28.0,131.0,133.0,Balance Sheet
Treasury Stock - Common,,,,,,,-11.0,-12.0,-26.0,-112.0,Balance Sheet
Total Equity,,,,,,,460.0,518.0,610.0,526.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1133.0,1408.0,1508.0,1453.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,90.0,90.0,89.0,90.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,1.0,2.0,2.0,1.0,Balance Sheet
