,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,59.28,84.38,89.72,79.57,72.67,59.98,,,,,
low,48.8,50.25,60.78,37.09,52.26,37.49,,,,,
change,0.1611,0.2072,0.2866,-0.3232,0.0898,-0.2133,,,,,
Date,,,,,,,2021-12-25 00:00:00,2022-03-26 00:00:00,2022-06-25 00:00:00,2022-09-24 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,10.0,8.0,31.0,10.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,15.0,15.0,12.0,13.0,Balance Sheet
Other Receivables,,,,,,,0.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,15.0,15.0,12.0,13.0,Balance Sheet
Total Inventory,,,,,,,170.0,166.0,129.0,135.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,57.0,56.0,76.0,83.0,Balance Sheet
Total Current Assets,,,,,,,251.0,246.0,247.0,241.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,,729.0,,,Balance Sheet
Accumulated Depreciation,,,,,,,,-414.0,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,811.0,797.0,771.0,758.0,Balance Sheet
"Goodwill, Net",,,,,,,779.0,777.0,730.0,730.0,Balance Sheet
Intangibles - Net,,,,,,,26.0,27.0,19.0,18.0,Balance Sheet
Other Long Term Assets,,,,,,,17.0,20.0,43.0,38.0,Balance Sheet
Total Assets,,,,,,,1889.0,1871.0,1816.0,1789.0,Balance Sheet
Accounts Payable,,,,,,,118.0,132.0,156.0,184.0,Balance Sheet
Accrued Expenses,,,,,,,111.0,103.0,110.0,103.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,41.0,42.0,41.0,40.0,Balance Sheet
Customer Advances,,,,,,,14.0,14.0,15.0,15.0,Balance Sheet
Income Taxes Payable,,,,,,,0.0,3.0,16.0,10.0,Balance Sheet
Other Current Liabilities,,,,,,,28.0,28.0,32.0,33.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,42.0,45.0,62.0,58.0,Balance Sheet
Total Current Liabilities,,,,,,,312.0,322.0,370.0,385.0,Balance Sheet
Long Term Debt,,,,,,,195.0,176.0,110.0,130.0,Balance Sheet
Capital Lease Obligations,,,,,,,363.0,357.0,340.0,320.0,Balance Sheet
Total Long Term Debt,,,,,,,558.0,534.0,450.0,450.0,Balance Sheet
Total Debt,,,,,,,599.0,576.0,491.0,491.0,Balance Sheet
Deferred Income Tax,,,,,,,24.0,29.0,25.0,26.0,Balance Sheet
"Other Liabilities, Total",,,,,,,214.0,204.0,202.0,206.0,Balance Sheet
Total Liabilities,,,,,,,1108.0,1089.0,1046.0,1067.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,243.0,245.0,246.0,248.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,651.0,651.0,654.0,658.0,Balance Sheet
Treasury Stock - Common,,,,,,,-109.0,-109.0,-126.0,-180.0,Balance Sheet
"Other Equity, Total",,,,,,,-5.0,-4.0,-5.0,-5.0,Balance Sheet
Total Equity,,,,,,,782.0,783.0,770.0,722.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1889.0,1871.0,1816.0,1789.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,34.0,34.0,33.0,32.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,6.0,6.0,7.0,8.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-25 00:00:00,2022-03-26 00:00:00,2022-06-25 00:00:00,2022-09-24 00:00:00,Income Statement
Total Revenue,,,,,,,341781.0,328030.0,349535.0,329818.0,Income Statement
"Cost of Revenue, Total",,,,,,,221199.0,223390.0,227346.0,213083.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,92976.0,93062.0,95944.0,93261.0,Income Statement
