,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,138.96,149.03,149.31,166.37,212.54,261.59,,,,,
low,122.59,91.88,96.08,85.62,149.07,170.21,,,,,
change,0.08,-0.267,0.5147,0.0514,0.3246,0.2339,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,286.0,359.0,424.0,367.0,Balance Sheet
Short Term Investments,,,,,,,9.0,12.0,14.0,13.0,Balance Sheet
Cash and Short Term Invs,,,,,,,296.0,371.0,438.0,379.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,686.0,789.0,794.0,815.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-11.0,-12.0,-14.0,-15.0,Balance Sheet
"Total Receivables, Net",,,,,,,675.0,778.0,781.0,801.0,Balance Sheet
Invent. - Finished Goods,,,,,,,429.0,436.0,430.0,442.0,Balance Sheet
Invent. - Work In Progress,,,,,,,129.0,140.0,149.0,157.0,Balance Sheet
Invent. - Raw Materials,,,,,,,241.0,269.0,277.0,277.0,Balance Sheet
LIFO Reserve,,,,,,,-137.0,-136.0,-136.0,-136.0,Balance Sheet
Total Inventory,,,,,,,662.0,709.0,720.0,739.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,180.0,0.0,0.0,0.0,Balance Sheet
Other Current Assets,,,,,,,67.0,69.0,96.0,76.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,246.0,69.0,96.0,76.0,Balance Sheet
Total Current Assets,,,,,,,1879.0,1927.0,2034.0,1995.0,Balance Sheet
Buildings,,,,,,,210.0,,,,Balance Sheet
Land/Improvements,,,,,,,28.0,,,,Balance Sheet
Machinery/Equipment,,,,,,,847.0,,,,Balance Sheet
Construction in Progress,,,,,,,70.0,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1154.0,,,,Balance Sheet
Accumulated Depreciation,,,,,,,-694.0,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,460.0,460.0,465.0,479.0,Balance Sheet
"Goodwill, Net",,,,,,,1871.0,1871.0,1859.0,1949.0,Balance Sheet
Intangibles - Gross,,,,,,,1123.0,1124.0,1118.0,1180.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-442.0,-459.0,-474.0,-489.0,Balance Sheet
Intangibles - Net,,,,,,,682.0,664.0,644.0,690.0,Balance Sheet
Long Term Investments,,,,,,,69.0,73.0,72.0,67.0,Balance Sheet
Other Long Term Assets,,,,,,,144.0,175.0,164.0,160.0,Balance Sheet
Total Assets,,,,,,,5282.0,5170.0,5238.0,5338.0,Balance Sheet
Accounts Payable,,,,,,,533.0,549.0,551.0,570.0,Balance Sheet
Accrued Expenses,,,,,,,393.0,343.0,398.0,409.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,10.0,8.0,6.0,4.0,Balance Sheet
Customer Advances,,,,,,,33.0,39.0,37.0,70.0,Balance Sheet
Income Taxes Payable,,,,,,,5.0,24.0,11.0,9.0,Balance Sheet
Discontinued Operations,,,,,,,91.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,130.0,63.0,48.0,80.0,Balance Sheet
Total Current Liabilities,,,,,,,1065.0,962.0,1003.0,1063.0,Balance Sheet
Total Long Term Debt,,,,,,,1436.0,1436.0,1437.0,1437.0,Balance Sheet
Total Debt,,,,,,,1445.0,1444.0,1443.0,1441.0,Balance Sheet
Deferred Income Tax,,,,,,,115.0,114.0,102.0,97.0,Balance Sheet
Minority Interest,,,,,,,11.0,11.0,11.0,12.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,207.0,204.0,205.0,193.0,Balance Sheet
Other LT Liabilities,,,,,,,200.0,229.0,224.0,219.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,19.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,425.0,433.0,429.0,412.0,Balance Sheet
Total Liabilities,,,,,,,3052.0,2956.0,2981.0,3020.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,0.0,0.0,4.0,6.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2560.0,2538.0,2604.0,2686.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,1.0,-1.0,-1.0,-2.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-129.0,-124.0,-154.0,-180.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-203.0,-201.0,-197.0,-194.0,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,0.0,0.0,1.0,Balance Sheet
"Other Equity, Total",,,,,,,-331.0,-325.0,-351.0,-373.0,Balance Sheet
Total Equity,,,,,,,2230.0,2213.0,2257.0,2319.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,5282.0,5170.0,5238.0,5338.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,55.0,54.0,54.0,54.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,710.0,1156.0,1256.0,1316.0,Income Statement
"Cost of Revenue, Total",,,,,,,510.0,832.0,872.0,912.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,93.0,180.0,192.0,194.0,Income Statement
Restructuring Charge,,,,,,,0.0,2.0,2.0,7.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,4.0,2.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,2.0,6.0,8.0,Income Statement
Total Operating Expense,,,,,,,604.0,1013.0,1070.0,1114.0,Income Statement
Total Operating Income,,,,,,,107.0,143.0,186.0,202.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-13.0,-13.0,-13.0,-12.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,9.0,4.0,3.0,1.0,Income Statement
"Other, Net",,,,,,,9.0,4.0,3.0,1.0,Income Statement
