,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,127.0,139.77,144.0,134.09,191.85,217.72,,,,,
low,116.76,98.52,93.53,40.76,118.3,85.02,,,,,
change,-0.056900000000000006,-0.06620000000000001,-0.020499999999999997,0.2161,0.3429,-0.44020000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,4111.0,5552.0,5568.0,4588.0,Balance Sheet
Short Term Investments,,,,,,,200.0,0.0,26.0,49.0,Balance Sheet
Cash and Short Term Invs,,,,,,,4311.0,5552.0,5594.0,4637.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1329.0,1802.0,2235.0,2052.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-65.0,-66.0,-62.0,-61.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,1264.0,1736.0,2173.0,1991.0,Balance Sheet
Other Receivables,,,,,,,85.0,93.0,105.0,65.0,Balance Sheet
"Total Receivables, Net",,,,,,,1349.0,1829.0,2278.0,2056.0,Balance Sheet
Prepaid Expenses,,,,,,,827.0,1183.0,1158.0,799.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1694.0,2583.0,2756.0,1778.0,Balance Sheet
Total Current Assets,,,,,,,8181.0,11147.0,11786.0,9270.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2587.0,2564.0,2541.0,2529.0,Balance Sheet
"Goodwill, Net",,,,,,,7171.0,7166.0,7135.0,7109.0,Balance Sheet
Intangibles - Net,,,,,,,1393.0,1368.0,1306.0,1223.0,Balance Sheet
Long Term Investments,,,,,,,1450.0,1468.0,1151.0,1122.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,766.0,864.0,825.0,626.0,Balance Sheet
Restricted Cash - LT,,,,,,,0.0,,,,Balance Sheet
Total Assets,,,,,,,21548.0,24577.0,24744.0,21879.0,Balance Sheet
Accounts Payable,,,,,,,2021.0,2226.0,2726.0,2667.0,Balance Sheet
Accrued Expenses,,,,,,,824.0,843.0,861.0,789.0,Balance Sheet
