,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,65.44,66.26,38.63,38.18,38.59,21.1,,,,,
low,61.01,29.82,7.16,1.15,13.28,3.87,,,,,
change,0.0051,-0.4979,-0.7240000000000001,2.7230000000000003,-0.5367000000000001,-0.7012999999999999,,,,,
Date,,,,,,,2021-12-25 00:00:00,2022-03-26 00:00:00,2022-06-25 00:00:00,2022-09-24 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,267.0,246.0,119.0,103.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,117.0,118.0,104.0,94.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-31.0,-32.0,-23.0,-22.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,86.0,87.0,81.0,72.0,Balance Sheet
Other Receivables,,,,,,,32.0,31.0,38.0,26.0,Balance Sheet
"Total Receivables, Net",,,,,,,118.0,118.0,119.0,98.0,Balance Sheet
Invent. - Finished Goods,,,,,,,181.0,179.0,184.0,183.0,Balance Sheet
Invent. - Work In Progress,,,,,,,28.0,36.0,33.0,36.0,Balance Sheet
Invent. - Raw Materials,,,,,,,23.0,31.0,27.0,31.0,Balance Sheet
Total Inventory,,,,,,,232.0,246.0,244.0,250.0,Balance Sheet
Prepaid Expenses,,,,,,,23.0,23.0,25.0,33.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,8.0,8.0,8.0,0.0,Balance Sheet
Total Current Assets,,,,,,,648.0,640.0,515.0,483.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,,92.0,93.0,,Balance Sheet
Accumulated Depreciation,,,,,,,,-12.0,-11.0,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,236.0,233.0,229.0,220.0,Balance Sheet
"Goodwill, Net",,,,,,,43.0,42.0,40.0,39.0,Balance Sheet
Intangibles - Net,,,,,,,11.0,10.0,9.0,8.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,8.0,5.0,5.0,4.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,195.0,198.0,192.0,194.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,19.0,17.0,15.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,97.0,99.0,101.0,106.0,Balance Sheet
Total Assets,,,,,,,1255.0,1243.0,1106.0,1054.0,Balance Sheet
Accounts Payable,,,,,,,123.0,105.0,97.0,109.0,Balance Sheet
Accrued Expenses,,,,,,,288.0,260.0,261.0,247.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,9.0,11.0,12.0,13.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,136.0,132.0,17.0,7.0,Balance Sheet
Total Current Liabilities,,,,,,,556.0,508.0,388.0,375.0,Balance Sheet
Long Term Debt,,,,,,,700.0,799.0,688.0,688.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,0.0,0.0,,Balance Sheet
Total Long Term Debt,,,,,,,701.0,799.0,688.0,688.0,Balance Sheet
Total Debt,,,,,,,709.0,810.0,701.0,701.0,Balance Sheet
Other LT Liabilities,,,,,,,188.0,183.0,181.0,165.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,18.0,19.0,9.0,1.0,Balance Sheet
"Other Liabilities, Total",,,,,,,206.0,202.0,189.0,166.0,Balance Sheet
Total Liabilities,,,,,,,1463.0,1510.0,1265.0,1229.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,217.0,197.0,209.0,207.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1139.0,1125.0,1117.0,1133.0,Balance Sheet
Treasury Stock - Common,,,,,,,-876.0,-916.0,-915.0,-914.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-665.0,-650.0,-547.0,-579.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-24.0,-25.0,-24.0,-23.0,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,1.0,0.0,0.0,Balance Sheet
"Other Equity, Total",,,,,,,-688.0,-674.0,-570.0,-602.0,Balance Sheet
Total Equity,,,,,,,-207.0,-266.0,-159.0,-175.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1255.0,1243.0,1106.0,1054.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,49.0,46.0,44.0,44.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,15.0,18.0,19.0,19.0,Balance Sheet
Date,,,,,,,2021-12-25 00:00:00,2022-03-26 00:00:00,2022-06-25 00:00:00,2022-09-24 00:00:00,Income Statement
Total Revenue,,,,,,,394900.0,348100.0,340400.0,302800.0,Income Statement
"Cost of Revenue, Total",,,,,,,154000.0,126100.0,119700.0,106200.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,206600.0,203300.0,186700.0,175600.0,Income Statement
Depreciation/Amortization,,,,,,,100.0,100.0,200.0,,Income Statement
Impair-Assets Held for Use,,,,,,,8100.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,16900.0,1500.0,7000.0,4500.0,Income Statement
Unusual Expense (Income),,,,,,,1600.0,1100.0,9000.0,5200.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,-23400.0,-400.0,2000.0,700.0,Income Statement
Total Operating Expense,,,,,,,362300.0,330600.0,315600.0,287000.0,Income Statement
Total Operating Income,,,,,,,32600.0,17500.0,24800.0,15800.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-5500.0,-4600.0,-6000.0,-8300.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,200.0,700.0,1200.0,1300.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,2500.0,-4300.0,-700.0,-1600.0,Income Statement
"Other, Net",,,,,,,2500.0,-4300.0,-700.0,-1600.0,Income Statement
Income Before Tax,,,,,,,29800.0,9300.0,19300.0,7200.0,Income Statement
Income Tax - Total,,,,,,,10400.0,6800.0,14800.0,11000.0,Income Statement
Income After Tax,,,,,,,19400.0,2500.0,4500.0,-3800.0,Income Statement
Net Inc Before Extra Items,,,,,,,19400.0,2500.0,4500.0,-3800.0,Income Statement
Discontinued Operations,,,,,,,8500.0,-2200.0,-4500.0,21900.0,Income Statement
Tax on Extraordinary Items,,,,,,,-4100.0,-400.0,1200.0,-1300.0,Income Statement
