,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,57.31,67.05,59.6,48.8,51.73,52.54,,,,,
low,50.02,37.85,37.2,4.61,26.8,29.6,,,,,
change,0.09330000000000001,-0.1898,-0.0852,-0.2584,0.2741,-0.0034999999999999996,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-30 00:00:00,2022-05-01 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,27.0,26.0,139.0,100.0,Balance Sheet
"Total Receivables, Net",,,,,,,68.0,65.0,17.0,35.0,Balance Sheet
Total Inventory,,,,,,,37.0,40.0,42.0,47.0,Balance Sheet
Prepaid Expenses,,,,,,,12.0,11.0,16.0,18.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,2.0,3.0,3.0,15.0,Balance Sheet
Total Current Assets,,,,,,,146.0,146.0,217.0,215.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1671.0,1687.0,1726.0,2122.0,Balance Sheet
Accumulated Depreciation,,,,,,,-891.0,-909.0,-938.0,-972.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1818.0,1816.0,1843.0,2480.0,Balance Sheet
"Goodwill, Net",,,,,,,273.0,273.0,273.0,729.0,Balance Sheet
Intangibles - Net,,,,,,,79.0,79.0,79.0,190.0,Balance Sheet
Other Long Term Assets,,,,,,,26.0,23.0,22.0,29.0,Balance Sheet
Total Assets,,,,,,,2351.0,2346.0,2443.0,3651.0,Balance Sheet
Accounts Payable,,,,,,,39.0,62.0,55.0,67.0,Balance Sheet
Accrued Expenses,,,,,,,138.0,136.0,137.0,199.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,,,9.0,Balance Sheet
Customer Advances,,,,,,,107.0,108.0,116.0,132.0,Balance Sheet
Income Taxes Payable,,,,,,,0.0,1.0,4.0,1.0,Balance Sheet
Other Current Liabilities,,,,,,,6.0,4.0,1.0,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,113.0,113.0,121.0,133.0,Balance Sheet
Total Current Liabilities,,,,,,,291.0,312.0,313.0,408.0,Balance Sheet
Total Long Term Debt,,,,,,,485.0,431.0,432.0,1220.0,Balance Sheet
Total Debt,,,,,,,485.0,431.0,432.0,1228.0,Balance Sheet
Deferred Income Tax,,,,,,,13.0,12.0,15.0,13.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1316.0,1315.0,1331.0,1654.0,Balance Sheet
Total Liabilities,,,,,,,2104.0,2070.0,2091.0,3294.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,545.0,549.0,558.0,563.0,Balance Sheet
