,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,110.71,139.72,153.39,257.88,460.21,376.78,,,,,
low,101.29,96.7,103.0,95.58,243.37,181.36,,,,,
change,0.06620000000000001,0.030699999999999998,0.3753,0.6196,0.4963,-0.355,,,,,
Date,,,,,,,2021-12-25 00:00:00,2022-03-26 00:00:00,2022-06-25 00:00:00,2022-09-24 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,241.0,242.0,200.0,194.0,Balance Sheet
Short Term Investments,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Cash and Short Term Invs,,,,,,,242.0,243.0,201.0,195.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,650.0,704.0,756.0,781.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-6.0,-8.0,-10.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,643.0,698.0,748.0,771.0,Balance Sheet
Other Receivables,,,,,,,8.0,9.0,8.0,8.0,Balance Sheet
"Total Receivables, Net",,,,,,,650.0,707.0,755.0,778.0,Balance Sheet
Invent. - Finished Goods,,,,,,,126.0,151.0,176.0,185.0,Balance Sheet
Invent. - Work In Progress,,,,,,,40.0,36.0,44.0,41.0,Balance Sheet
Invent. - Raw Materials,,,,,,,33.0,35.0,37.0,36.0,Balance Sheet
Total Inventory,,,,,,,199.0,221.0,257.0,262.0,Balance Sheet
Prepaid Expenses,,,,,,,178.0,162.0,174.0,179.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,4.0,0.0,6.0,1.0,Balance Sheet
Total Current Assets,,,,,,,1274.0,1333.0,1393.0,1415.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1584.0,1626.0,1766.0,1754.0,Balance Sheet
"Goodwill, Net",,,,,,,2712.0,2696.0,2860.0,2776.0,Balance Sheet
Intangibles - Gross,,,,,,,1672.0,,1701.0,1644.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-611.0,,-668.0,-676.0,Balance Sheet
Intangibles - Net,,,,,,,1061.0,1020.0,1032.0,968.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,150.0,138.0,128.0,132.0,Balance Sheet
LT Investments - Other,,,,,,,52.0,61.0,151.0,159.0,Balance Sheet
Long Term Investments,,,,,,,201.0,198.0,279.0,290.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,40.0,43.0,42.0,40.0,Balance Sheet
Restricted Cash - LT,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Other Long Term Assets,,,,,,,150.0,157.0,155.0,138.0,Balance Sheet
Total Assets,,,,,,,7024.0,7075.0,7529.0,7383.0,Balance Sheet
Accounts Payable,,,,,,,198.0,226.0,211.0,182.0,Balance Sheet
Accrued Expenses,,,,,,,508.0,430.0,451.0,442.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,3.0,3.0,2.0,2.0,Balance Sheet
Customer Advances,,,,,,,279.0,292.0,319.0,328.0,Balance Sheet
Income Taxes Payable,,,,,,,26.0,30.0,46.0,47.0,Balance Sheet
Other Current Liabilities,,,,,,,19.0,13.0,18.0,13.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,324.0,335.0,383.0,389.0,Balance Sheet
Total Current Liabilities,,,,,,,1033.0,994.0,1048.0,1014.0,Balance Sheet
Long Term Debt,,,,,,,2639.0,2676.0,2997.0,2937.0,Balance Sheet
Capital Lease Obligations,,,,,,,25.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,2664.0,2676.0,2997.0,2937.0,Balance Sheet
Total Debt,,,,,,,2666.0,2679.0,3000.0,2939.0,Balance Sheet
Deferred Income Tax,,,,,,,240.0,231.0,230.0,196.0,Balance Sheet
Minority Interest,,,,,,,57.0,61.0,45.0,45.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,105.0,107.0,103.0,101.0,Balance Sheet
Other LT Liabilities,,,,,,,391.0,396.0,458.0,463.0,Balance Sheet
"Other Liabilities, Total",,,,,,,496.0,503.0,561.0,564.0,Balance Sheet
Total Liabilities,,,,,,,4489.0,4465.0,4882.0,4756.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1718.0,1745.0,1761.0,1781.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,981.0,1074.0,1183.0,1280.0,Balance Sheet
Treasury Stock - Common,,,,,,,0.0,-34.0,-38.0,-38.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-98.0,-109.0,-193.0,-331.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-67.0,-66.0,-65.0,-65.0,Balance Sheet
"Other Equity, Total",,,,,,,-165.0,-175.0,-259.0,-396.0,Balance Sheet
Total Equity,,,,,,,2535.0,2610.0,2648.0,2627.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,7024.0,7075.0,7529.0,7383.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,50.0,51.0,51.0,51.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-25 00:00:00,2022-03-26 00:00:00,2022-06-25 00:00:00,2022-09-24 00:00:00,Income Statement
Total Revenue,,,,,,,905.0,914.0,973.0,989.0,Income Statement
"Cost of Revenue, Total",,,,,,,558.0,577.0,616.0,619.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,119.0,150.0,132.0,184.0,Income Statement
Labor & Related Expense,,,,,,,16.0,,,,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,135.0,150.0,132.0,184.0,Income Statement
Depreciation/Amortization,,,,,,,30.0,38.0,38.0,36.0,Income Statement
Restructuring Charge,,,,,,,1.0,,,,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,-15.0,,,,Income Statement
Unusual Expense (Income),,,,,,,-14.0,,,,Income Statement
Total Operating Expense,,,,,,,710.0,765.0,786.0,838.0,Income Statement
Total Operating Income,,,,,,,196.0,149.0,187.0,151.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-12.0,-9.0,-4.0,-11.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,0.0,0.0,0.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-21.0,-29.0,-40.0,-17.0,Income Statement
"Other, Net",,,,,,,-21.0,-29.0,-40.0,-17.0,Income Statement
Income Before Tax,,,,,,,164.0,111.0,144.0,123.0,Income Statement
Income Tax - Total,,,,,,,24.0,16.0,33.0,25.0,Income Statement
Income After Tax,,,,,,,140.0,95.0,111.0,98.0,Income Statement
Minority Interest,,,,,,,-2.0,-2.0,-1.0,-1.0,Income Statement
Net Inc Before Extra Items,,,,,,,138.0,93.0,109.0,96.0,Income Statement
Total Net Income,,,,,,,138.0,93.0,109.0,96.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,138.0,93.0,109.0,96.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,138.0,93.0,109.0,96.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,50.0,51.0,51.0,51.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.73,1.84,2.15,1.9,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.73,1.84,2.15,1.9,Income Statement
Diluted Weighted Average Shares,,,,,,,52.0,51.0,51.0,51.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.67,1.81,2.13,1.88,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,2.67,1.81,2.13,1.88,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,,,,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,12.0,9.0,4.0,11.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,37.0,37.0,39.0,39.0,Income Statement
Total Special Items,,,,,,,-12.0,,,,Income Statement
Normalzd Income Before Tax,,,,,,,151.0,111.0,144.0,123.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,-2.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,22.0,16.0,33.0,25.0,Income Statement
Normalized Income After Tax,,,,,,,129.0,95.0,111.0,98.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,127.0,93.0,109.0,96.0,Income Statement
Basic Normalized EPS,,,,,,,2.52,1.84,2.15,1.9,Income Statement
Diluted Normalized EPS,,,,,,,2.46,1.81,2.13,1.88,Income Statement
Date,,,,,,,2021-12-25 00:00:00,2022-03-26 00:00:00,2022-06-25 00:00:00,2022-09-24 00:00:00,Cash Flow
Net Income,,,,,,,399.0,95.0,206.0,304.0,Cash Flow
Depreciation/Depletion,,,,,,,266.0,75.0,152.0,226.0,Cash Flow
Deferred Taxes,,,,,,,-24.0,-8.0,-15.0,-26.0,Cash Flow
Unusual Items,,,,,,,35.0,15.0,26.0,23.0,Cash Flow
Other Non-Cash Items,,,,,,,42.0,16.0,28.0,68.0,Cash Flow
Non-Cash Items,,,,,,,77.0,31.0,53.0,91.0,Cash Flow
Accounts Receivable,,,,,,,-27.0,-58.0,-118.0,-174.0,Cash Flow
Inventories,,,,,,,-25.0,-23.0,-64.0,-76.0,Cash Flow
Accounts Payable,,,,,,,45.0,41.0,31.0,6.0,Cash Flow
Accrued Expenses,,,,,,,44.0,-80.0,-38.0,-33.0,Cash Flow
Changes in Working Capital,,,,,,,43.0,-92.0,-144.0,-209.0,Cash Flow
Total Cash from Operations,,,,,,,761.0,103.0,252.0,385.0,Cash Flow
Capital Expenditures,,,,,,,-229.0,-80.0,-163.0,-236.0,Cash Flow
Acquisition of Business,,,,,,,-1293.0,0.0,-283.0,-283.0,Cash Flow
Sale of Business,,,,,,,123.0,,,,Cash Flow
Sale/Maturity of Investment,,,,,,,7.0,0.0,0.0,3.0,Cash Flow
Purchase of Investments,,,,,,,-46.0,-13.0,-109.0,-129.0,Cash Flow
Other Investing Cash Flow,,,,,,,0.0,-4.0,-5.0,-7.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-1209.0,-18.0,-397.0,-417.0,Cash Flow
Total Cash from Investing,,,,,,,-1438.0,-98.0,-560.0,-652.0,Cash Flow
Financing Cash Flow Items,,,,,,,-41.0,-5.0,-43.0,-47.0,Cash Flow
"Common Stock, Net",,,,,,,-41.0,-34.0,-38.0,-38.0,Cash Flow
Options Exercised,,,,,,,46.0,12.0,16.0,18.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,5.0,-22.0,-23.0,-21.0,Cash Flow
Long Term Debt Issued,,,,,,,6951.0,962.0,2181.0,2799.0,Cash Flow
Long Term Debt Reduction,,,,,,,-6243.0,-948.0,-1856.0,-2524.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,708.0,14.0,324.0,274.0,Cash Flow
Total Cash From Financing,,,,,,,673.0,-13.0,258.0,207.0,Cash Flow
Foreign Exchange Effects,,,,,,,18.0,6.0,11.0,11.0,Cash Flow
Net Change in Cash,,,,,,,13.0,-3.0,-39.0,-50.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,233.0,246.0,246.0,246.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,246.0,243.0,207.0,196.0,Cash Flow
"Depreciation, Supplemental",,,,,,,266.0,75.0,152.0,226.0,Cash Flow
Free Cash Flow,,,,,,,532.0,23.0,89.0,149.0,
FCF Growth,,,,,,,,-0.956766917293233,2.869565217391304,0.6741573033707866,
