,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,38.39,31.25,33.67,32.94,29.7,34.66,,,,,
low,31.05,14.83,15.24,14.06,18.52,20.23,,,,,
change,-0.13140000000000002,-0.4954,1.1299,-0.4012,0.4315,-0.075,,,,,
Date,,,,,,,2021-12-26 00:00:00,2022-03-27 00:00:00,2022-06-26 00:00:00,2022-09-25 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,428.0,726.0,682.0,654.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,948.0,1002.0,1120.0,1031.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-10.0,-10.0,-10.0,-9.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,938.0,992.0,1110.0,1022.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,19.0,19.0,13.0,22.0,Balance Sheet
Other Receivables,,,,,,,86.0,75.0,95.0,143.0,Balance Sheet
"Total Receivables, Net",,,,,,,1043.0,1087.0,1219.0,1187.0,Balance Sheet
Invent. - Finished Goods,,,,,,,380.0,411.0,491.0,549.0,Balance Sheet
Invent. - Raw Materials,,,,,,,1045.0,1124.0,1173.0,1215.0,Balance Sheet
Inventories - Other,,,,,,,151.0,174.0,176.0,171.0,Balance Sheet
Total Inventory,,,,,,,1576.0,1709.0,1840.0,1935.0,Balance Sheet
Prepaid Expenses,,,,,,,238.0,241.0,218.0,227.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,22.0,30.0,40.0,30.0,Balance Sheet
Total Current Assets,,,,,,,3306.0,3793.0,3999.0,4033.0,Balance Sheet
Buildings,,,,,,,2043.0,2051.0,2033.0,1994.0,Balance Sheet
Land/Improvements,,,,,,,260.0,262.0,257.0,251.0,Balance Sheet
Machinery/Equipment,,,,,,,3671.0,3685.0,3635.0,3565.0,Balance Sheet
Construction in Progress,,,,,,,230.0,236.0,284.0,325.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,357.0,345.0,321.0,299.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,6561.0,6580.0,6530.0,6435.0,Balance Sheet
Accumulated Depreciation,,,,,,,-3292.0,-3351.0,-3361.0,-3329.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3269.0,3229.0,3169.0,3106.0,Balance Sheet
"Goodwill, Net",,,,,,,1337.0,1320.0,1244.0,1124.0,Balance Sheet
Intangibles - Gross,,,,,,,1180.0,1163.0,1102.0,1004.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-217.0,-224.0,-228.0,-225.0,Balance Sheet
Intangibles - Net,,,,,,,963.0,939.0,874.0,780.0,Balance Sheet
Other Long Term Assets,,,,,,,32.0,32.0,32.0,32.0,Balance Sheet
Total Assets,,,,,,,8913.0,9318.0,9323.0,9079.0,Balance Sheet
Accounts Payable,,,,,,,1273.0,1346.0,1369.0,1413.0,Balance Sheet
Accrued Expenses,,,,,,,860.0,759.0,788.0,857.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,26.0,36.0,26.0,26.0,Balance Sheet
Customer Advances,,,,,,,22.0,22.0,28.0,36.0,Balance Sheet
Income Taxes Payable,,,,,,,82.0,154.0,112.0,132.0,Balance Sheet
Other Payables,,,,,,,127.0,103.0,124.0,144.0,Balance Sheet
Other Current Liabilities,,,,,,,,56.0,24.0,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,231.0,335.0,288.0,312.0,Balance Sheet
Total Current Liabilities,,,,,,,2391.0,2476.0,2471.0,2608.0,Balance Sheet
Long Term Debt,,,,,,,3188.0,3378.0,3371.0,3184.0,Balance Sheet
Capital Lease Obligations,,,,,,,4.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,3191.0,3378.0,3371.0,3184.0,Balance Sheet
Total Debt,,,,,,,3217.0,3414.0,3398.0,3210.0,Balance Sheet
Deferred Income Tax,,,,,,,369.0,344.0,316.0,278.0,Balance Sheet
