,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,21.86,58.3,73.35,198.5,307.75,223.22,,,,,
low,16.13,16.72,39.76,29.95,153.8,67.01,,,,,
change,0.2165,1.3205000000000002,-0.0417,2.9792,0.21960000000000002,-0.45890000000000003,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,780.0,756.0,759.0,790.0,Balance Sheet
Short Term Investments,,,,,,,204.0,226.0,248.0,251.0,Balance Sheet
Cash and Short Term Invs,,,,,,,985.0,982.0,1007.0,1041.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,35.0,29.0,28.0,28.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-8.0,-8.0,-8.0,-7.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,27.0,21.0,20.0,22.0,Balance Sheet
Other Receivables,,,,,,,220.0,191.0,181.0,195.0,Balance Sheet
"Total Receivables, Net",,,,,,,247.0,212.0,201.0,217.0,Balance Sheet
Prepaid Expenses,,,,,,,109.0,101.0,113.0,94.0,Balance Sheet
Total Current Assets,,,,,,,1342.0,1295.0,1320.0,1352.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,432.0,441.0,442.0,440.0,Balance Sheet
Accumulated Depreciation,,,,,,,-157.0,-169.0,-180.0,-190.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,275.0,271.0,262.0,250.0,Balance Sheet
"Goodwill, Net",,,,,,,1371.0,1364.0,1269.0,136.0,Balance Sheet
Intangibles - Gross,,,,,,,660.0,659.0,622.0,596.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-53.0,-64.0,-72.0,-79.0,Balance Sheet
Intangibles - Net,,,,,,,607.0,595.0,551.0,517.0,Balance Sheet
Long Term Investments,,,,,,,85.0,62.0,47.0,32.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,96.0,103.0,105.0,115.0,Balance Sheet
Restricted Cash - LT,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Other Long Term Assets,,,,,,,51.0,49.0,47.0,43.0,Balance Sheet
