,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,26.17,33.72,33.49,23.73,28.4,42.95,,,,,
low,20.8,20.88,17.63,9.46,15.07,24.72,,,,,
change,0.2091,-0.050800000000000005,-0.1126,0.0,0.16920000000000002,0.36920000000000003,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,396.0,434.0,645.0,746.0,Balance Sheet
Short Term Investments,,,,,,,13.0,9.0,9.0,9.0,Balance Sheet
Cash and Short Term Invs,,,,,,,408.0,443.0,653.0,754.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,122.0,260.0,295.0,215.0,Balance Sheet
Other Receivables,,,,,,,8.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,130.0,260.0,295.0,215.0,Balance Sheet
Total Inventory,,,,,,,60.0,111.0,140.0,144.0,Balance Sheet
Prepaid Expenses,,,,,,,23.0,26.0,25.0,28.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,6.0,,,,Balance Sheet
Total Current Assets,,,,,,,627.0,840.0,1114.0,1142.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,,95.0,95.0,97.0,Balance Sheet
Accumulated Depreciation,,,,,,,,-22.0,-25.0,-26.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,697.0,697.0,747.0,768.0,Balance Sheet
Other Long Term Assets,,,,,,,15.0,14.0,14.0,20.0,Balance Sheet
Total Assets,,,,,,,1464.0,1643.0,1899.0,1935.0,Balance Sheet
Accounts Payable,,,,,,,34.0,60.0,47.0,52.0,Balance Sheet
Accrued Expenses,,,,,,,55.0,56.0,65.0,79.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,24.0,22.0,23.0,23.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,10.0,18.0,10.0,9.0,Balance Sheet
Total Current Liabilities,,,,,,,122.0,156.0,144.0,163.0,Balance Sheet
Long Term Debt,,,,,,,340.0,340.0,340.0,304.0,Balance Sheet
Capital Lease Obligations,,,,,,,28.0,25.0,18.0,15.0,Balance Sheet
Total Long Term Debt,,,,,,,368.0,365.0,359.0,319.0,Balance Sheet
Total Debt,,,,,,,392.0,387.0,381.0,342.0,Balance Sheet
Reserves,,,,,,,66.0,69.0,70.0,70.0,Balance Sheet
Other LT Liabilities,,,,,,,36.0,35.0,35.0,36.0,Balance Sheet
"Other Liabilities, Total",,,,,,,102.0,104.0,105.0,106.0,Balance Sheet
Total Liabilities,,,,,,,592.0,625.0,608.0,588.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,256.0,260.0,264.0,267.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,666.0,809.0,1077.0,1131.0,Balance Sheet
Treasury Stock - Common,,,,,,,-51.0,-51.0,-51.0,-51.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Equity,,,,,,,872.0,1019.0,1291.0,1348.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1464.0,1643.0,1899.0,1935.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,51.0,52.0,52.0,52.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,416.0,379.0,625.0,390.0,Income Statement
"Cost of Revenue, Total",,,,,,,161.0,142.0,202.0,212.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,9.0,14.0,12.0,11.0,Income Statement
Depreciation/Amortization,,,,,,,39.0,26.0,30.0,31.0,Income Statement
Unusual Expense (Income),,,,,,,31.0,10.0,8.0,13.0,Income Statement
Total Operating Expense,,,,,,,241.0,192.0,253.0,266.0,Income Statement
Total Operating Income,,,,,,,175.0,187.0,373.0,124.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-9.0,-8.0,-7.0,-6.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,0.0,1.0,0.0,0.0,Income Statement
"Other, Net",,,,,,,0.0,1.0,0.0,0.0,Income Statement
Income Before Tax,,,,,,,165.0,180.0,365.0,119.0,Income Statement
Income Tax - Total,,,,,,,27.0,33.0,68.0,20.0,Income Statement
Income After Tax,,,,,,,138.0,146.0,297.0,98.0,Income Statement
Net Inc Before Extra Items,,,,,,,138.0,146.0,297.0,98.0,Income Statement
Total Net Income,,,,,,,138.0,146.0,297.0,98.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,138.0,146.0,297.0,98.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,138.0,146.0,297.0,98.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,52.0,52.0,52.0,52.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.68,2.84,5.75,1.91,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.68,2.84,5.75,1.91,Income Statement
Diluted Weighted Average Shares,,,,,,,52.0,52.0,52.0,52.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.68,2.83,5.74,1.9,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,2.68,2.83,5.74,1.9,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.05,0.06,0.06,0.06,Income Statement
Gross Divid - Common Stock,,,,,,,3.0,3.0,29.0,44.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,9.0,8.0,7.0,6.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,39.0,26.0,30.0,31.0,Income Statement
Total Special Items,,,,,,,31.0,9.0,8.0,13.0,Income Statement
Normalzd Income Before Tax,,,,,,,196.0,189.0,373.0,131.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,5.0,2.0,1.0,2.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,32.0,35.0,70.0,22.0,Income Statement
Normalized Income After Tax,,,,,,,164.0,154.0,303.0,109.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,164.0,154.0,303.0,109.0,Income Statement
Basic Normalized EPS,,,,,,,3.19,2.98,5.88,2.11,Income Statement
Diluted Normalized EPS,,,,,,,3.19,2.97,5.87,2.1,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,151.0,146.0,443.0,542.0,Cash Flow
Depreciation/Depletion,,,,,,,141.0,26.0,56.0,87.0,Cash Flow
Deferred Taxes,,,,,,,49.0,33.0,102.0,122.0,Cash Flow
Unusual Items,,,,,,,11.0,12.0,4.0,4.0,Cash Flow
Other Non-Cash Items,,,,,,,15.0,9.0,14.0,20.0,Cash Flow
Non-Cash Items,,,,,,,26.0,20.0,19.0,24.0,Cash Flow
