,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,45.08,70.4,110.0,132.62,209.08,207.22,,,,,
low,41.33,41.6,58.24,77.93,129.09,127.93,,,,,
change,-0.0681,0.4816,0.6778000000000001,0.2721,0.5595,-0.1421,,,,,
Date,,,,,,,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,2022-10-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1977.0,1886.0,1847.0,2042.0,Balance Sheet
"Total Receivables, Net",,,,,,,708.0,803.0,882.0,905.0,Balance Sheet
Invent. - Finished Goods,,,,,,,331.0,306.0,303.0,,Balance Sheet
Invent. - Work In Progress,,,,,,,473.0,504.0,534.0,,Balance Sheet
Total Inventory,,,,,,,804.0,810.0,837.0,858.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,319.0,387.0,395.0,429.0,Balance Sheet
Total Current Assets,,,,,,,3808.0,3886.0,3961.0,4234.0,Balance Sheet
Buildings,,,,,,,816.0,801.0,798.0,,Balance Sheet
Land/Improvements,,,,,,,60.0,54.0,53.0,,Balance Sheet
Machinery/Equipment,,,,,,,1340.0,1348.0,1372.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,218.0,208.0,225.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2434.0,2411.0,2448.0,,Balance Sheet
Accumulated Depreciation,,,,,,,-1544.0,-1539.0,-1555.0,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,890.0,872.0,893.0,910.0,Balance Sheet
"Goodwill, Net",,,,,,,1623.0,1605.0,1606.0,1582.0,Balance Sheet
Intangibles - Gross,,,,,,,1422.0,1426.0,1440.0,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1172.0,-1198.0,-1224.0,,Balance Sheet
Intangibles - Net,,,,,,,250.0,228.0,216.0,189.0,Balance Sheet
Long Term Investments,,,,,,,65.0,81.0,73.0,62.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,695.0,673.0,661.0,667.0,Balance Sheet
Restricted Cash - LT,,,,,,,15.0,14.0,16.0,,Balance Sheet
Other Long Term Assets,,,,,,,382.0,405.0,426.0,454.0,Balance Sheet
Total Assets,,,,,,,7728.0,7764.0,7852.0,8098.0,Balance Sheet
Accounts Payable,,,,,,,294.0,313.0,328.0,348.0,Balance Sheet
Accrued Expenses,,,,,,,382.0,457.0,425.0,468.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,,Balance Sheet
Customer Advances,,,,,,,495.0,538.0,496.0,495.0,Balance Sheet
Income Taxes Payable,,,,,,,86.0,52.0,63.0,96.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,581.0,590.0,559.0,591.0,Balance Sheet
Total Current Liabilities,,,,,,,1257.0,1360.0,1312.0,1407.0,Balance Sheet
Total Long Term Debt,,,,,,,1791.0,1792.0,1792.0,1793.0,Balance Sheet
Total Debt,,,,,,,1791.0,1792.0,1792.0,1793.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,154.0,141.0,131.0,58.0,Balance Sheet
Other LT Liabilities,,,,,,,716.0,692.0,697.0,679.0,Balance Sheet
"Other Liabilities, Total",,,,,,,870.0,833.0,828.0,737.0,Balance Sheet
Total Liabilities,,,,,,,3918.0,3985.0,3932.0,3937.0,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2231.0,2254.0,2311.0,2333.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,3659.0,3917.0,4255.0,4554.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1631.0,-1920.0,-2148.0,-2274.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-41.0,-106.0,-126.0,,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-454.0,-446.0,-440.0,,Balance Sheet
Other Comprehensive Income,,,,,,,44.0,78.0,66.0,-454.0,Balance Sheet
"Other Equity, Total",,,,,,,-451.0,-474.0,-500.0,-454.0,Balance Sheet
Total Equity,,,,,,,3810.0,3779.0,3920.0,4161.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,7728.0,7764.0,7852.0,8098.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,182.0,180.0,179.0,179.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,16.0,18.0,20.0,21.0,Balance Sheet
Date,,,,,,,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,2022-10-31 00:00:00,Income Statement
Total Revenue,,,,,,,1250.0,1351.0,1376.0,1443.0,Income Statement
"Cost of Revenue, Total",,,,,,,446.0,492.0,499.0,533.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,294.0,304.0,302.0,321.0,Income Statement
Labor & Related Expense,,,,,,,32.0,15.0,15.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,326.0,319.0,317.0,321.0,Income Statement
Research & Development,,,,,,,210.0,210.0,206.0,215.0,Income Statement
"Other Operat Expse, Total",,,,,,,-3.0,3.0,-3.0,-5.0,Income Statement
Total Operating Expense,,,,,,,979.0,1024.0,1019.0,1064.0,Income Statement
Total Operating Income,,,,,,,271.0,327.0,357.0,379.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-20.0,-19.0,-20.0,-20.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,1.0,1.0,4.0,10.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,12.0,-2.0,5.0,-1.0,Income Statement
"Other, Net",,,,,,,12.0,-2.0,5.0,-1.0,Income Statement
Income Before Tax,,,,,,,264.0,307.0,346.0,368.0,Income Statement
Income Tax - Total,,,,,,,35.0,49.0,8.0,69.0,Income Statement
Income After Tax,,,,,,,229.0,258.0,338.0,299.0,Income Statement
Net Inc Before Extra Items,,,,,,,229.0,258.0,338.0,299.0,Income Statement
Total Net Income,,,,,,,229.0,258.0,338.0,299.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,229.0,258.0,338.0,299.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,229.0,258.0,338.0,299.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,183.0,181.0,179.0,179.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.25,1.43,1.89,1.67,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.25,1.43,1.89,1.67,Income Statement
Diluted Weighted Average Shares,,,,,,,184.0,183.0,181.0,180.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.24,1.41,1.87,1.66,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.24,1.41,1.87,1.66,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,0.0,,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,20.0,19.0,20.0,20.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,30.0,29.0,29.0,29.0,Income Statement
Total Special Items,,,,,,,3.0,10.0,6.0,22.0,Income Statement
Normalzd Income Before Tax,,,,,,,267.0,317.0,352.0,390.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,2.0,0.0,4.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,35.0,51.0,8.0,73.0,Income Statement
Normalized Income After Tax,,,,,,,232.0,266.0,344.0,317.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,232.0,266.0,344.0,317.0,Income Statement
Basic Normalized EPS,,,,,,,1.27,1.47,1.92,1.77,Income Statement
Diluted Normalized EPS,,,,,,,1.26,1.46,1.9,1.76,Income Statement
Date,,,,,,,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,2022-10-31 00:00:00,Cash Flow
Net Income,,,,,,,229.0,487.0,825.0,1124.0,Cash Flow
