,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,51.65,51.3,44.75,38.86,39.44,33.68,,,,,
low,46.85,15.0,16.51,8.25,27.91,20.11,,,,,
change,0.018000000000000002,-0.6656000000000001,1.2886000000000002,-0.1952,-0.0029,-0.0629,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,46.0,49.0,40.0,43.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,186.0,227.0,233.0,236.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-3.0,-4.0,-3.0,-3.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,183.0,224.0,230.0,233.0,Balance Sheet
Other Receivables,,,,,,,0.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,183.0,224.0,230.0,233.0,Balance Sheet
Invent. - Finished Goods,,,,,,,112.0,123.0,121.0,121.0,Balance Sheet
Invent. - Work In Progress,,,,,,,13.0,11.0,11.0,12.0,Balance Sheet
Invent. - Raw Materials,,,,,,,267.0,276.0,280.0,264.0,Balance Sheet
LIFO Reserve,,,,,,,-78.0,-79.0,-85.0,-91.0,Balance Sheet
Total Inventory,,,,,,,314.0,330.0,327.0,306.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,86.0,82.0,45.0,27.0,Balance Sheet
Total Current Assets,,,,,,,628.0,684.0,641.0,609.0,Balance Sheet
Buildings,,,,,,,76.0,76.0,74.0,73.0,Balance Sheet
Land/Improvements,,,,,,,15.0,15.0,14.0,14.0,Balance Sheet
Machinery/Equipment,,,,,,,837.0,865.0,876.0,889.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,91.0,88.0,87.0,85.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1019.0,1043.0,1051.0,1060.0,Balance Sheet
Accumulated Depreciation,,,,,,,-439.0,-446.0,-446.0,-449.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,580.0,598.0,606.0,612.0,Balance Sheet
"Goodwill, Net",,,,,,,296.0,297.0,294.0,292.0,Balance Sheet
Intangibles - Net,,,,,,,132.0,128.0,124.0,119.0,Balance Sheet
Other Long Term Assets,,,,,,,11.0,10.0,9.0,9.0,Balance Sheet
Total Assets,,,,,,,1662.0,1732.0,1687.0,1653.0,Balance Sheet
Accounts Payable,,,,,,,172.0,190.0,198.0,187.0,Balance Sheet
Accrued Expenses,,,,,,,112.0,110.0,105.0,107.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,2.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,286.0,300.0,303.0,294.0,Balance Sheet
Total Long Term Debt,,,,,,,782.0,829.0,834.0,819.0,Balance Sheet
Total Debt,,,,,,,784.0,829.0,834.0,819.0,Balance Sheet
Deferred Income Tax,,,,,,,33.0,32.0,24.0,21.0,Balance Sheet
Minority Interest,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,39.0,38.0,37.0,37.0,Balance Sheet
Other LT Liabilities,,,,,,,112.0,110.0,110.0,110.0,Balance Sheet
"Other Liabilities, Total",,,,,,,151.0,148.0,147.0,147.0,Balance Sheet
Total Liabilities,,,,,,,1255.0,1313.0,1312.0,1284.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,250.0,253.0,257.0,261.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,301.0,319.0,329.0,347.0,Balance Sheet
Treasury Stock - Common,,,,,,,-104.0,-115.0,-123.0,-123.0,Balance Sheet
"Other Equity, Total",,,,,,,-40.0,-38.0,-89.0,-117.0,Balance Sheet
Total Equity,,,,,,,407.0,419.0,375.0,369.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1662.0,1732.0,1687.0,1653.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,21.0,21.0,21.0,21.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,3.0,3.0,4.0,4.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,405.0,459.0,503.0,536.0,Income Statement
"Cost of Revenue, Total",,,,,,,332.0,370.0,419.0,440.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,35.0,36.0,37.0,34.0,Income Statement
Labor & Related Expense,,,,,,,3.0,4.0,3.0,3.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,38.0,39.0,41.0,37.0,Income Statement
Depreciation/Amortization,,,,,,,14.0,14.0,13.0,17.0,Income Statement
Unusual Expense (Income),,,,,,,-23.0,-3.0,0.0,0.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,-23.0,-3.0,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,362.0,421.0,473.0,493.0,Income Statement
Total Operating Income,,,,,,,44.0,38.0,29.0,43.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-10.0,-10.0,-11.0,-11.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,1.0,1.0,0.0,1.0,Income Statement
"Other, Net",,,,,,,1.0,1.0,0.0,1.0,Income Statement
Income Before Tax,,,,,,,35.0,29.0,18.0,32.0,Income Statement
Income Tax - Total,,,,,,,12.0,10.0,7.0,13.0,Income Statement
Income After Tax,,,,,,,23.0,19.0,12.0,19.0,Income Statement
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,23.0,19.0,12.0,19.0,Income Statement
Discontinued Operations,,,,,,,0.0,-1.0,,,Income Statement
Tax on Extraordinary Items,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,-1.0,0.0,0.0,Income Statement
Total Net Income,,,,,,,22.0,19.0,12.0,19.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,23.0,19.0,12.0,19.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,22.0,19.0,12.0,19.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,21.0,21.0,21.0,21.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.06,0.91,0.56,0.91,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.05,0.89,0.56,0.91,Income Statement
Diluted Weighted Average Shares,,,,,,,22.0,22.0,21.0,21.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.03,0.89,0.55,0.91,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.02,0.87,0.55,0.91,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.05,0.05,0.05,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,1.0,1.0,1.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,10.0,10.0,11.0,11.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,14.0,14.0,13.0,17.0,Income Statement
Total Special Items,,,,,,,-23.0,-3.0,0.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,11.0,27.0,18.0,32.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,-8.0,-1.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,4.0,9.0,7.0,13.0,Income Statement
Normalized Income After Tax,,,,,,,7.0,18.0,12.0,19.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,7.0,18.0,12.0,19.0,Income Statement
Basic Normalized EPS,,,,,,,0.34,0.83,0.56,0.91,Income Statement
Diluted Normalized EPS,,,,,,,0.33,0.81,0.55,0.91,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,84900.0,18800.0,30400.0,49400.0,Cash Flow
Depreciation/Depletion,,,,,,,57700.0,14200.0,27600.0,44500.0,Cash Flow
Deferred Taxes,,,,,,,16900.0,300.0,600.0,1100.0,Cash Flow
Discontinued Operations,,,,,,,0.0,,,,Cash Flow
Unusual Items,,,,,,,-37300.0,-2900.0,-3300.0,-3300.0,Cash Flow
Other Non-Cash Items,,,,,,,25600.0,7900.0,20300.0,26900.0,Cash Flow
Non-Cash Items,,,,,,,-11700.0,5000.0,17000.0,23600.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,23400.0,,,,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,38100.0,,,,Cash Flow
Accounts Receivable,,,,,,,-12700.0,-40000.0,-52300.0,-59000.0,Cash Flow
Inventories,,,,,,,-24300.0,-13500.0,-19600.0,-5800.0,Cash Flow
Accounts Payable,,,,,,,20900.0,13000.0,28000.0,19500.0,Cash Flow
Accrued Expenses,,,,,,,-21000.0,-4500.0,-7900.0,-7500.0,Cash Flow
Changes in Working Capital,,,,,,,-44800.0,-46300.0,-54400.0,-51200.0,Cash Flow
Total Cash from Operations,,,,,,,103000.0,-8000.0,21200.0,67400.0,Cash Flow
Capital Expenditures,,,,,,,-125000.0,-26200.0,-55800.0,-80000.0,Cash Flow
Sale of Business,,,,,,,29400.0,,,,Cash Flow
Sale of Fixed Assets,,,,,,,,3800.0,4000.0,4200.0,Cash Flow
Other Investing Cash Flow,,,,,,,6100.0,400.0,700.0,700.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,35500.0,4200.0,4700.0,4900.0,Cash Flow
Total Cash from Investing,,,,,,,-89500.0,-22000.0,-51100.0,-75100.0,Cash Flow
Financing Cash Flow Items,,,,,,,0.0,-100.0,-4600.0,-4800.0,Cash Flow
Total Cash Dividends Paid,,,,,,,,-1100.0,-2100.0,-3200.0,Cash Flow
Sale/Issuance of Common,,,,,,,2400.0,300.0,700.0,900.0,Cash Flow
Repurch/Retirement Common,,,,,,,-11500.0,-11100.0,-18500.0,-18500.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-9100.0,-10800.0,-17800.0,-17600.0,Cash Flow
Long Term Debt Issued,,,,,,,15200.0,47400.0,55000.0,39900.0,Cash Flow
Long Term Debt Reduction,,,,,,,-10100.0,-2000.0,-2000.0,-2000.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,5100.0,45400.0,53000.0,37900.0,Cash Flow
Total Cash From Financing,,,,,,,-4000.0,33400.0,28500.0,12300.0,Cash Flow
Foreign Exchange Effects,,,,,,,-2500.0,300.0,-3700.0,-7300.0,Cash Flow
Net Change in Cash,,,,,,,7000.0,3700.0,-5100.0,-2700.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,38500.0,45500.0,45500.0,45500.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,45500.0,49200.0,40400.0,42800.0,Cash Flow
"Depreciation, Supplemental",,,,,,,57700.0,14200.0,27600.0,44500.0,Cash Flow
Free Cash Flow,,,,,,,-22000.0,-34200.0,-34600.0,-12600.0,
FCF Growth,,,,,,,,0.5545454545454545,0.011695906432748648,-0.6358381502890174,
