,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,12.32,14.55,10.39,6.47,6.25,4.09,,,,,
low,10.76,8.03,3.01,1.98,3.08,1.3,,,,,
change,-0.07740000000000001,-0.1975,-0.4669,-0.125,-0.20750000000000002,-0.2676,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,245217.0,234782.0,199681.0,192979.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,19809.0,17621.0,16171.0,14307.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-3099.0,-2513.0,-1605.0,-1264.0,Balance Sheet
"Total Receivables, Net",,,,,,,16710.0,15108.0,14566.0,13043.0,Balance Sheet
Prepaid Expenses,,,,,,,6145.0,6004.0,7914.0,7453.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1866.0,6015.0,5119.0,2663.0,Balance Sheet
Total Current Assets,,,,,,,269938.0,261909.0,227280.0,216138.0,Balance Sheet
Buildings,,,,,,,15664.0,12609.0,12609.0,12609.0,Balance Sheet
Machinery/Equipment,,,,,,,77237.0,80052.0,83034.0,86160.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,27399.0,25719.0,21950.0,21075.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,120300.0,118380.0,117593.0,119844.0,Balance Sheet
Accumulated Depreciation,,,,,,,-77540.0,-76992.0,-80094.0,-83191.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,42760.0,41388.0,37499.0,36653.0,Balance Sheet
"Goodwill, Net",,,,,,,51205.0,51205.0,59775.0,0.0,Balance Sheet
Intangibles - Net,,,,,,,4950.0,4538.0,16356.0,15163.0,Balance Sheet
Long Term Investments,,,,,,,14500.0,0.0,0.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,4317.0,4316.0,4252.0,4069.0,Balance Sheet
Total Assets,,,,,,,387670.0,363356.0,345162.0,272023.0,Balance Sheet
Accounts Payable,,,,,,,11364.0,11084.0,10248.0,9038.0,Balance Sheet
Accrued Expenses,,,,,,,20117.0,18137.0,21342.0,22862.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,31481.0,29221.0,31590.0,31900.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,103.0,119.0,136.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,26300.0,24789.0,25375.0,24273.0,Balance Sheet
Total Liabilities,,,,,,,57884.0,54129.0,57101.0,56173.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,0.0,0.0,Balance Sheet
Common Stock,,,,,,,10.0,10.0,10.0,10.0,Balance Sheet
Additional Paid-In Capital,,,,,,,723623.0,715478.0,705331.0,710233.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-393847.0,-406261.0,-417280.0,-494393.0,Balance Sheet
Total Equity,,,,,,,329786.0,309227.0,288061.0,215850.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,387670.0,363356.0,345162.0,272023.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,96213.0,93587.0,90510.0,90957.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,45861.0,43533.0,42275.0,39052.0,Income Statement
"Cost of Revenue, Total",,,,,,,5320.0,4946.0,3817.0,3880.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,35447.0,36244.0,33876.0,32482.0,Income Statement
Labor & Related Expense,,,,,,,3313.0,2561.0,3385.0,4012.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,38760.0,38805.0,37261.0,36494.0,Income Statement
Research & Development,,,,,,,9569.0,10255.0,11380.0,12742.0,Income Statement
Depreciation/Amortization,,,,,,,3548.0,3660.0,3785.0,4284.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,,,59775.0,Income Statement
Total Operating Expense,,,,,,,57197.0,57666.0,56243.0,117175.0,Income Statement
Total Operating Income,,,,,,,-11336.0,-14133.0,-13968.0,-78123.0,Income Statement
"Inter Income, Non-Operating",,,,,,,12.0,27.0,279.0,879.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-4451.0,1749.0,96.0,0.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-4439.0,1776.0,375.0,879.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,0.0,0.0,0.0,0.0,Income Statement
"Other, Net",,,,,,,0.0,0.0,0.0,0.0,Income Statement
Income Before Tax,,,,,,,-15775.0,-12357.0,-13593.0,-77244.0,Income Statement
Income Tax - Total,,,,,,,17.0,57.0,-2574.0,-131.0,Income Statement
Income After Tax,,,,,,,-15792.0,-12414.0,-11019.0,-77113.0,Income Statement
Net Inc Before Extra Items,,,,,,,-15792.0,-12414.0,-11019.0,-77113.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,,0.0,0.0,Income Statement
Total Net Income,,,,,,,-15792.0,-12414.0,-11019.0,-77113.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-15792.0,-12414.0,-11019.0,-77113.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-15792.0,-12414.0,-11019.0,-77113.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,96008.0,95924.0,91016.0,90687.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.16,-0.13,-0.12,-0.85,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.16,-0.13,-0.12,-0.85,Income Statement
Diluted Weighted Average Shares,,,,,,,96008.0,95924.0,91016.0,90687.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.16,-0.13,-0.12,-0.85,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.16,-0.13,-0.12,-0.85,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,3548.0,3660.0,3785.0,4284.0,Income Statement
Total Special Items,,,,,,,0.0,669.0,716.0,59804.0,Income Statement
Normalzd Income Before Tax,,,,,,,-15775.0,-11688.0,-12877.0,-17440.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,234.0,251.0,20931.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,17.0,291.0,-2323.0,20800.0,Income Statement
Normalized Income After Tax,,,,,,,-15792.0,-11979.0,-10554.0,-38240.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-15792.0,-11979.0,-10554.0,-38240.0,Income Statement
Basic Normalized EPS,,,,,,,-0.16,-0.12,-0.12,-0.42,Income Statement
Diluted Normalized EPS,,,,,,,-0.16,-0.12,-0.12,-0.42,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,-38369.0,-12414.0,-23433.0,-100546.0,Cash Flow
Depreciation/Depletion,,,,,,,16279.0,3660.0,7445.0,11729.0,Cash Flow
Deferred Taxes,,,,,,,63.0,16.0,-2524.0,-2661.0,Cash Flow
Discontinued Operations,,,,,,,-180.0,,,0.0,Cash Flow
Unusual Items,,,,,,,1723.0,0.0,0.0,59954.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,5404.0,-1749.0,-1845.0,-1845.0,Cash Flow
Other Non-Cash Items,,,,,,,25626.0,5070.0,10061.0,16612.0,Cash Flow
Non-Cash Items,,,,,,,32573.0,3321.0,8216.0,74721.0,Cash Flow
Accounts Receivable,,,,,,,15685.0,1442.0,1970.0,3250.0,Cash Flow
Prepaid Expenses,,,,,,,2733.0,-149.0,-1650.0,-1741.0,Cash Flow
Accounts Payable,,,,,,,-1806.0,-249.0,-1153.0,-2538.0,Cash Flow
Accrued Expenses,,,,,,,-12576.0,-3092.0,-2421.0,-2426.0,Cash Flow
Changes in Working Capital,,,,,,,3648.0,-2048.0,-3254.0,-3455.0,Cash Flow
Total Cash from Operations,,,,,,,14194.0,-7465.0,-13550.0,-20212.0,Cash Flow
Capital Expenditures,,,,,,,-10689.0,-3379.0,-5880.0,-8332.0,Cash Flow
Acquisition of Business,,,,,,,,,-12093.0,-12093.0,Cash Flow
Sale/Maturity of Investment,,,,,,,,12800.0,12800.0,15745.0,Cash Flow
Other Investing Cash Flow,,,,,,,6484.0,0.0,0.0,0.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,6484.0,12800.0,707.0,3652.0,Cash Flow
Total Cash from Investing,,,,,,,-4205.0,9421.0,-5173.0,-4680.0,Cash Flow
Financing Cash Flow Items,,,,,,,-7534.0,-1024.0,-1889.0,-2422.0,Cash Flow
"Common Stock, Net",,,,,,,-31943.0,-11530.0,-25103.0,-25103.0,Cash Flow
Options Exercised,,,,,,,1391.0,163.0,179.0,179.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-30552.0,-11367.0,-24924.0,-24924.0,Cash Flow
Total Cash From Financing,,,,,,,-38086.0,-12391.0,-26813.0,-27346.0,Cash Flow
Net Change in Cash,,,,,,,-28097.0,-10435.0,-45536.0,-52238.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,273314.0,245217.0,245217.0,245217.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,245217.0,234782.0,199681.0,192979.0,Cash Flow
"Depreciation, Supplemental",,,,,,,16279.0,3660.0,7445.0,11729.0,Cash Flow
Free Cash Flow,,,,,,,3505.0,-10844.0,-19430.0,-28544.0,
FCF Growth,,,,,,,,-4.093865905848787,0.7917742530431575,0.46906845084920223,
