,2017,2018,2019,2020,2021,2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023,Report
high,54.63,73.99,74.18,114.65,223.32,176.89,,,,,
low,47.1,45.01,49.18,26.01,98.75,101.58,,,,,
change,0.0977,-0.0337,0.4756,0.3824,0.6612,-0.3147,,,,,
Date,,,,,,,2022-01-30 00:00:00,2022-05-01 00:00:00,2022-07-31 00:00:00,2022-10-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,850.0,325.0,125.0,113.0,Balance Sheet
"Total Receivables, Net",,,,,,,132.0,123.0,134.0,126.0,Balance Sheet
Total Inventory,,,,,,,1246.0,1396.0,1542.0,1688.0,Balance Sheet
Prepaid Expenses,,,,,,,69.0,61.0,102.0,104.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,26.0,24.0,26.0,30.0,Balance Sheet
Total Current Assets,,,,,,,2324.0,1929.0,1929.0,2061.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2054.0,2045.0,2148.0,2286.0,Balance Sheet
"Goodwill, Net",,,,,,,85.0,85.0,85.0,85.0,Balance Sheet
Other Long Term Assets,,,,,,,106.0,103.0,104.0,108.0,Balance Sheet
Total Assets,,,,,,,4626.0,4211.0,4319.0,4594.0,Balance Sheet
Accounts Payable,,,,,,,613.0,643.0,680.0,721.0,Balance Sheet
Accrued Expenses,,,,,,,537.0,395.0,451.0,495.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,,,,Balance Sheet
Customer Advances,,,,,,,448.0,491.0,498.0,489.0,Balance Sheet
Income Taxes Payable,,,,,,,80.0,126.0,87.0,46.0,Balance Sheet
Other Current Liabilities,,,,,,,95.0,89.0,94.0,104.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,622.0,706.0,679.0,638.0,Balance Sheet
Total Current Liabilities,,,,,,,1772.0,1744.0,1811.0,1855.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,,Balance Sheet
"Other Liabilities, Total",,,,,,,1190.0,1157.0,1230.0,1326.0,Balance Sheet
Total Liabilities,,,,,,,2961.0,2901.0,3041.0,3181.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,,,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,601.0,532.0,542.0,554.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1074.0,790.0,750.0,877.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-11.0,-12.0,-14.0,,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,0.0,0.0,-18.0,Balance Sheet
"Other Equity, Total",,,,,,,-11.0,-12.0,-14.0,-18.0,Balance Sheet
Total Equity,,,,,,,1664.0,1310.0,1278.0,1413.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,4626.0,4211.0,4319.0,4594.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,72.0,69.0,67.0,67.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2022-01-30 00:00:00,2022-05-01 00:00:00,2022-07-31 00:00:00,2022-10-30 00:00:00,Income Statement
Total Revenue,,,,,,,2501.0,1891.0,2138.0,2193.0,Income Statement
"Cost of Revenue, Total",,,,,,,1376.0,1063.0,1209.0,1282.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,576.0,477.0,540.0,571.0,Income Statement
Labor & Related Expense,,,,,,,25.0,29.0,23.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,601.0,505.0,563.0,571.0,Income Statement
Total Operating Expense,,,,,,,1976.0,1568.0,1772.0,1853.0,Income Statement
Total Operating Income,,,,,,,525.0,323.0,366.0,340.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,0.0,0.0,0.0,0.0,Income Statement
Income Before Tax,,,,,,,525.0,324.0,366.0,340.0,Income Statement
Income Tax - Total,,,,,,,122.0,70.0,99.0,88.0,Income Statement
Income After Tax,,,,,,,403.0,254.0,267.0,252.0,Income Statement
Net Inc Before Extra Items,,,,,,,403.0,254.0,267.0,252.0,Income Statement
Total Net Income,,,,,,,403.0,254.0,267.0,252.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,403.0,254.0,267.0,252.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,403.0,254.0,267.0,252.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,72.0,71.0,68.0,67.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,5.56,3.59,3.92,3.77,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,5.56,3.59,3.92,3.77,Income Statement
Diluted Weighted Average Shares,,,,,,,74.0,73.0,69.0,68.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,5.41,3.5,3.87,3.72,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,5.41,3.5,3.87,3.72,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.71,0.71,0.78,0.78,Income Statement
Gross Divid - Common Stock,,,,,,,53.0,56.0,54.0,,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,50.0,50.0,52.0,55.0,Income Statement
Normalzd Income Before Tax,,,,,,,525.0,324.0,366.0,340.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,122.0,70.0,99.0,88.0,Income Statement
Normalized Income After Tax,,,,,,,403.0,254.0,267.0,252.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,403.0,254.0,267.0,252.0,Income Statement
Basic Normalized EPS,,,,,,,5.56,3.59,3.92,3.77,Income Statement
Diluted Normalized EPS,,,,,,,5.41,3.5,3.87,3.72,Income Statement
Date,,,,,,,2022-01-30 00:00:00,2022-05-01 00:00:00,2022-07-31 00:00:00,2022-10-30 00:00:00,Cash Flow
Net Income,,,,,,,1126.0,254.0,521.0,773.0,Cash Flow
Depreciation/Depletion,,,,,,,196.0,50.0,102.0,157.0,Cash Flow
Deferred Taxes,,,,,,,3.0,-3.0,-8.0,-10.0,Cash Flow
Unusual Items,,,,,,,1.0,0.0,5.0,6.0,Cash Flow
Other Non-Cash Items,,,,,,,308.0,93.0,172.0,246.0,Cash Flow
Non-Cash Items,,,,,,,309.0,93.0,177.0,252.0,Cash Flow
Accounts Receivable,,,,,,,12.0,9.0,-2.0,5.0,Cash Flow
Inventories,,,,,,,-240.0,-149.0,-295.0,-444.0,Cash Flow
Prepaid Expenses,,,,,,,-2.0,14.0,-31.0,-40.0,Cash Flow
Accounts Payable,,,,,,,57.0,26.0,59.0,98.0,Cash Flow
Accrued Expenses,,,,,,,-175.0,-198.0,-199.0,-212.0,Cash Flow
Changes in Working Capital,,,,,,,-263.0,-210.0,-409.0,-583.0,Cash Flow
Total Cash from Operations,,,,,,,1371.0,185.0,384.0,589.0,Cash Flow
Capital Expenditures,,,,,,,-227.0,-71.0,-149.0,-234.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,0.0,0.0,0.0,0.0,Cash Flow
Total Cash from Investing,,,,,,,-226.0,-71.0,-148.0,-234.0,Cash Flow
Financing Cash Flow Items,,,,,,,-105.0,-79.0,-79.0,-80.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-188.0,-58.0,-113.0,-165.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-899.0,-501.0,-766.0,-841.0,Cash Flow
Short Term Debt Issued,,,,,,,0.0,,,,Cash Flow
Short Term Debt Reduction,,,,,,,0.0,,,,Cash Flow
"Short Term Debt, Net",,,,,,,0.0,,,,Cash Flow
"Long Term Debt, Net",,,,,,,-300.0,0.0,0.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-300.0,0.0,0.0,,Cash Flow
Total Cash From Financing,,,,,,,-1492.0,-638.0,-958.0,-1087.0,Cash Flow
