,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,50.0,49.63,22.95,21.68,19.85,23.86,,,,,
low,36.25,11.7,4.51,5.55,10.48,11.16,,,,,
change,-0.1525,-0.6503,-0.5426,1.6,0.02,0.2198,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,182.0,104.0,146.0,126.0,Balance Sheet
Short Term Investments,,,,,,,105.0,173.0,217.0,247.0,Balance Sheet
Cash and Short Term Invs,,,,,,,287.0,276.0,363.0,373.0,Balance Sheet
"Total Receivables, Net",,,,,,,10.0,3.0,3.0,3.0,Balance Sheet
Prepaid Expenses,,,,,,,4.0,7.0,6.0,5.0,Balance Sheet
Total Current Assets,,,,,,,301.0,286.0,371.0,382.0,Balance Sheet
Buildings,,,,,,,17.0,17.0,17.0,17.0,Balance Sheet
Machinery/Equipment,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,57.0,55.0,54.0,52.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,78.0,77.0,75.0,74.0,Balance Sheet
Accumulated Depreciation,,,,,,,-4.0,-5.0,-6.0,-6.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,74.0,72.0,70.0,67.0,Balance Sheet
"Goodwill, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Intangibles - Gross,,,,,,,65.0,65.0,65.0,65.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-2.0,-3.0,-3.0,-3.0,Balance Sheet
Intangibles - Net,,,,,,,63.0,62.0,62.0,61.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,8.0,7.0,5.0,5.0,Balance Sheet
LT Investments - Other,,,,,,,109.0,95.0,84.0,66.0,Balance Sheet
Long Term Investments,,,,,,,118.0,102.0,89.0,71.0,Balance Sheet
Other Long Term Assets,,,,,,,6.0,7.0,7.0,7.0,Balance Sheet
Total Assets,,,,,,,564.0,531.0,601.0,590.0,Balance Sheet
Accounts Payable,,,,,,,9.0,9.0,5.0,12.0,Balance Sheet
Accrued Expenses,,,,,,,22.0,18.0,22.0,30.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,10.0,10.0,3.0,3.0,Balance Sheet
Total Current Liabilities,,,,,,,40.0,37.0,29.0,45.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
"Other Liabilities, Total",,,,,,,69.0,67.0,64.0,70.0,Balance Sheet
Total Liabilities,,,,,,,110.0,104.0,94.0,116.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,685.0,692.0,811.0,835.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-232.0,-263.0,-301.0,-357.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,-2.0,-3.0,-4.0,Balance Sheet
Total Equity,,,,,,,454.0,427.0,507.0,475.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,564.0,531.0,601.0,590.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,55.0,55.0,63.0,64.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,51236.0,2697.0,418.0,2501.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,3746.0,3168.0,3808.0,4258.0,Income Statement
