,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,31.9,30.05,29.38,26.16,24.53,27.85,,,,,
low,26.15,11.36,11.16,3.02,10.53,7.84,,,,,
change,-0.1169,-0.5788000000000001,1.2245000000000001,-0.5067,0.4648,-0.4036,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,206.0,241.0,135.0,104.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,167.0,187.0,176.0,186.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-8.0,-8.0,-8.0,-8.0,Balance Sheet
"Total Receivables, Net",,,,,,,310.0,280.0,265.0,279.0,Balance Sheet
Invent. - Finished Goods,,,,,,,19.0,19.0,20.0,22.0,Balance Sheet
Invent. - Work In Progress,,,,,,,301.0,269.0,283.0,298.0,Balance Sheet
Invent. - Raw Materials,,,,,,,47.0,45.0,49.0,51.0,Balance Sheet
Inventories - Other,,,,,,,28.0,28.0,27.0,27.0,Balance Sheet
Total Inventory,,,,,,,395.0,362.0,380.0,398.0,Balance Sheet
Prepaid Expenses,,,,,,,15.0,20.0,26.0,18.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,3.0,60.0,79.0,0.0,Balance Sheet
Total Current Assets,,,,,,,928.0,963.0,885.0,799.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,179.0,169.0,166.0,161.0,Balance Sheet
"Goodwill, Net",,,,,,,516.0,514.0,508.0,501.0,Balance Sheet
Intangibles - Net,,,,,,,88.0,85.0,82.0,79.0,Balance Sheet
Other Long Term Assets,,,,,,,42.0,30.0,27.0,28.0,Balance Sheet
Total Assets,,,,,,,1753.0,1761.0,1667.0,1568.0,Balance Sheet
Accounts Payable,,,,,,,169.0,162.0,133.0,155.0,Balance Sheet
Accrued Expenses,,,,,,,230.0,208.0,169.0,156.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,4.0,3.0,3.0,3.0,Balance Sheet
Customer Advances,,,,,,,161.0,172.0,54.0,42.0,Balance Sheet
Discontinued Operations,,,,,,,0.0,58.0,185.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,161.0,229.0,239.0,42.0,Balance Sheet
Total Current Liabilities,,,,,,,563.0,602.0,544.0,356.0,Balance Sheet
Total Long Term Debt,,,,,,,1585.0,1586.0,1587.0,1588.0,Balance Sheet
Total Debt,,,,,,,1589.0,1589.0,1590.0,1591.0,Balance Sheet
Deferred Income Tax,,,,,,,7.0,7.0,7.0,7.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,323.0,301.0,288.0,274.0,Balance Sheet
Other LT Liabilities,,,,,,,86.0,52.0,47.0,46.0,Balance Sheet
"Other Liabilities, Total",,,,,,,409.0,353.0,335.0,319.0,Balance Sheet
Total Liabilities,,,,,,,2565.0,2549.0,2473.0,2270.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,971.0,973.0,971.0,976.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1287.0,-1297.0,-1307.0,-1201.0,Balance Sheet
Treasury Stock - Common,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-46.0,-48.0,-58.0,-71.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-450.0,-415.0,-410.0,-405.0,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,0.0,-1.0,-1.0,Balance Sheet
"Other Equity, Total",,,,,,,-496.0,-463.0,-469.0,-477.0,Balance Sheet
Total Equity,,,,,,,-812.0,-787.0,-805.0,-702.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1753.0,1761.0,1667.0,1568.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,65.0,65.0,65.0,65.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,319249.0,386651.0,349384.0,307600.0,Income Statement
"Cost of Revenue, Total",,,,,,,232328.0,284722.0,272400.0,208062.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,42416.0,49295.0,51745.0,60418.0,Income Statement
Depreciation/Amortization,,,,,,,11659.0,9600.0,9806.0,8685.0,Income Statement
