,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,23.2,25.9,32.5,34.98,60.62,56.0,,,,,
low,19.5,15.09,15.54,15.21,30.41,24.59,,,,,
change,0.10099999999999999,-0.3152,1.0591,-0.025099999999999997,0.7373000000000001,-0.4662,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2617.0,1459.0,1540.0,1539.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,380.0,365.0,491.0,486.0,Balance Sheet
Other Receivables,,,,,,,139.0,142.0,119.0,109.0,Balance Sheet
"Total Receivables, Net",,,,,,,518.0,506.0,611.0,595.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,505.0,496.0,479.0,468.0,Balance Sheet
Intangibles - Net,,,,,,,35.0,820.0,784.0,925.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,2129.0,2653.0,2759.0,2884.0,Balance Sheet
LT Investments - Other,,,,,,,7293.0,7280.0,7189.0,7234.0,Balance Sheet
Long Term Investments,,,,,,,9422.0,9932.0,9947.0,10118.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,15.0,17.0,17.0,18.0,Balance Sheet
Restricted Cash - LT,,,,,,,6.0,1.0,1.0,1.0,Balance Sheet
Other Assets,,,,,,,8133.0,8505.0,8047.0,7429.0,Balance Sheet
"Other Assets, Total",,,,,,,8133.0,8505.0,8047.0,7429.0,Balance Sheet
Total Assets,,,,,,,21250.0,21736.0,21425.0,21092.0,Balance Sheet
Payable/Accrued,,,,,,,380.0,365.0,315.0,379.0,Balance Sheet
Accrued Expenses,,,,,,,5523.0,5108.0,5103.0,4889.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,93.0,72.0,33.0,65.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,388.0,333.0,334.0,352.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,7868.0,7899.0,7964.0,7687.0,Balance Sheet
Total Debt,,,,,,,7962.0,7971.0,7997.0,7752.0,Balance Sheet
Deferred Income Tax,,,,,,,487.0,596.0,525.0,450.0,Balance Sheet
Minority Interest,,,,,,,427.0,444.0,446.0,537.0,Balance Sheet
"Other Liabilities, Total",,,,,,,805.0,1010.0,718.0,616.0,Balance Sheet
Total Liabilities,,,,,,,15971.0,15826.0,15439.0,14975.0,Balance Sheet
Common Stock,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2718.0,2982.0,3034.0,3123.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2805.0,3207.0,3310.0,3431.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-232.0,-266.0,-341.0,-420.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-16.0,-17.0,-20.0,-20.0,Balance Sheet
"Other Equity, Total",,,,,,,-248.0,-283.0,-361.0,-440.0,Balance Sheet
Total Equity,,,,,,,5279.0,5910.0,5986.0,6118.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,21250.0,21736.0,21425.0,21092.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,355.0,362.0,361.0,363.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1999.0,1582.0,1049.0,1089.0,Income Statement
"Cost of Revenue, Total",,,,,,,707.0,441.0,275.0,245.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,131.0,108.0,119.0,133.0,Income Statement
Labor & Related Expense,,,,,,,264.0,294.0,319.0,306.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,395.0,402.0,438.0,439.0,Income Statement
Depreciation/Amortization,,,,,,,2.0,5.0,30.0,32.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,-2.0,-6.0,-17.0,-16.0,Income Statement
"Other, Net",,,,,,,-19.0,0.0,0.0,0.0,Income Statement
"Other Operat Expse, Total",,,,,,,-19.0,0.0,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,1083.0,842.0,726.0,700.0,Income Statement
Total Operating Income,,,,,,,916.0,740.0,323.0,389.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-7.0,3.0,-24.0,-30.0,Income Statement
Income Before Tax,,,,,,,909.0,743.0,300.0,359.0,Income Statement
Income Tax - Total,,,,,,,249.0,148.0,51.0,76.0,Income Statement
Income After Tax,,,,,,,660.0,595.0,249.0,282.0,Income Statement
Minority Interest,,,,,,,-13.0,-23.0,-4.0,-2.0,Income Statement
Net Inc Before Extra Items,,,,,,,648.0,572.0,245.0,281.0,Income Statement
Total Net Income,,,,,,,648.0,572.0,245.0,281.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,648.0,572.0,245.0,281.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,648.0,572.0,245.0,281.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,356.0,358.0,361.0,363.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.82,1.6,0.68,0.77,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.82,1.6,0.68,0.77,Income Statement
Diluted Weighted Average Shares,,,,,,,363.0,363.0,366.0,367.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.78,1.57,0.67,0.77,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.78,1.57,0.67,0.77,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.25,0.33,0.33,0.33,Income Statement
Gross Divid - Common Stock,,,,,,,89.0,90.0,118.0,118.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,82.0,71.0,68.0,81.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,10.0,15.0,11.0,11.0,Income Statement
Total Special Items,,,,,,,0.0,34.0,51.0,46.0,Income Statement
Normalzd Income Before Tax,,,,,,,909.0,776.0,351.0,404.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,7.0,9.0,10.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,249.0,155.0,59.0,86.0,Income Statement
Normalized Income After Tax,,,,,,,661.0,622.0,291.0,318.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,648.0,599.0,288.0,317.0,Income Statement
Basic Normalized EPS,,,,,,,1.82,1.67,0.8,0.87,Income Statement
Diluted Normalized EPS,,,,,,,1.79,1.65,0.79,0.86,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,3045.0,595.0,844.0,1126.0,Cash Flow
Depreciation/Depletion,,,,,,,52.0,19.0,60.0,103.0,Cash Flow
Deferred Taxes,,,,,,,508.0,111.0,56.0,-2.0,Cash Flow
Unusual Items,,,,,,,-496.0,85.0,-327.0,-621.0,Cash Flow
Other Non-Cash Items,,,,,,,-2109.0,-574.0,-386.0,-195.0,Cash Flow
Non-Cash Items,,,,,,,-2605.0,-489.0,-713.0,-816.0,Cash Flow
Accounts Receivable,,,,,,,-71.0,-16.0,-55.0,-47.0,Cash Flow
Other Assets,,,,,,,18.0,-61.0,-90.0,-42.0,Cash Flow
Accounts Payable,,,,,,,0.0,0.0,3.0,2.0,Cash Flow
Accrued Expenses,,,,,,,244.0,-583.0,-377.0,-272.0,Cash Flow
Payable/Accrued,,,,,,,106.0,-14.0,-67.0,-28.0,Cash Flow
Changes in Working Capital,,,,,,,790.0,-608.0,-805.0,-669.0,Cash Flow
Total Cash from Operations,,,,,,,1791.0,-372.0,-559.0,-259.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-41.0,-12.0,-17.0,-25.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,,-618.0,-618.0,-618.0,Cash Flow
Capital Expenditures,,,,,,,-41.0,-631.0,-636.0,-643.0,Cash Flow
Acquisition of Business,,,,,,,,,,-150.0,Cash Flow
Sale of Business,,,,,,,9.0,,0.0,,Cash Flow
Purchase of Investments,,,,,,,,,,-70.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,9.0,,0.0,-220.0,Cash Flow
Total Cash from Investing,,,,,,,-32.0,-631.0,-636.0,-863.0,Cash Flow
Financing Cash Flow Items,,,,,,,-16.0,-36.0,-86.0,27.0,Cash Flow
Cash Divids Paid - Common,,,,,,,-356.0,-90.0,-207.0,-325.0,Cash Flow
Cash Divs Paid - Preferred,,,,,,,0.0,,,,Cash Flow
Total Cash Dividends Paid,,,,,,,-356.0,-90.0,-207.0,-325.0,Cash Flow
Sale/Issuance of Common,,,,,,,5.0,31.0,37.0,39.0,Cash Flow
Repurch/Retirement Common,,,,,,,-162.0,-80.0,-105.0,-147.0,Cash Flow
"Common Stock, Net",,,,,,,-157.0,-49.0,-69.0,-108.0,Cash Flow
"Preferred Stock, Net",,,,,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-157.0,-49.0,-69.0,-108.0,Cash Flow
Short Term Debt Issued,,,,,,,70.0,,,0.0,Cash Flow
Short Term Debt Reduction,,,,,,,-70.0,,,,Cash Flow
"Short Term Debt, Net",,,,,,,0.0,,,0.0,Cash Flow
Long Term Debt Issued,,,,,,,596.0,41.0,41.0,55.0,Cash Flow
Long Term Debt Reduction,,,,,,,-492.0,-9.0,-9.0,-9.0,Cash Flow
"Long Term Debt, Net",,,,,,,286.0,10.0,438.0,496.0,Cash Flow
Total Debt Reduction,,,,,,,0.0,,,0.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,286.0,10.0,438.0,496.0,Cash Flow
Total Cash From Financing,,,,,,,-243.0,-165.0,76.0,89.0,Cash Flow
Foreign Exchange Effects,,,,,,,-31.0,-17.0,-47.0,-80.0,Cash Flow
Net Change in Cash,,,,,,,1486.0,-1184.0,-1165.0,-1113.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,990.0,2475.0,2475.0,2475.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,2475.0,1291.0,1310.0,1363.0,Cash Flow
"Depreciation, Supplemental",,,,,,,52.0,19.0,60.0,103.0,Cash Flow
Free Cash Flow,,,,,,,1750.0,-1003.0,-1195.0,-902.0,
FCF Growth,,,,,,,,-1.5731428571428572,0.1914257228315055,-0.24518828451882846,
