,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,11.4,16.09,25.08,28.53,34.11,22.26,,,,,
low,9.93,8.9,13.0,5.0,18.83,9.06,,,,,
change,-0.0028000000000000004,0.2786,0.30219999999999997,0.5188,-0.2868,-0.5188,,,,,
Date,,,,,,,2021-12-26 00:00:00,2022-03-27 00:00:00,2022-06-26 00:00:00,2022-09-25 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,349.0,254.0,142.0,125.0,Balance Sheet
"Total Receivables, Net",,,,,,,285.0,281.0,315.0,302.0,Balance Sheet
Invent. - Finished Goods,,,,,,,5.0,6.0,3.0,3.0,Balance Sheet
Invent. - Work In Progress,,,,,,,29.0,35.0,47.0,49.0,Balance Sheet
Invent. - Raw Materials,,,,,,,59.0,67.0,68.0,69.0,Balance Sheet
Total Inventory,,,,,,,92.0,107.0,118.0,120.0,Balance Sheet
Prepaid Expenses,,,,,,,10.0,11.0,12.0,14.0,Balance Sheet
Restricted Cash - Current,,,,,,,0.0,,,,Balance Sheet
Other Current Assets,,,,,,,23.0,35.0,37.0,40.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,23.0,35.0,37.0,40.0,Balance Sheet
Total Current Assets,,,,,,,758.0,688.0,624.0,601.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,207.0,213.0,250.0,260.0,Balance Sheet
"Goodwill, Gross",,,,,,,737.0,776.0,805.0,805.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-253.0,-253.0,-253.0,-253.0,Balance Sheet
"Goodwill, Net",,,,,,,494.0,523.0,552.0,552.0,Balance Sheet
Intangibles - Gross,,,,,,,152.0,162.0,176.0,176.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-119.0,-120.0,-122.0,-125.0,Balance Sheet
Intangibles - Net,,,,,,,43.0,52.0,65.0,62.0,Balance Sheet
Other Long Term Assets,,,,,,,88.0,90.0,92.0,94.0,Balance Sheet
Total Assets,,,,,,,1590.0,1566.0,1583.0,1568.0,Balance Sheet
Accounts Payable,,,,,,,50.0,52.0,58.0,54.0,Balance Sheet
Accrued Expenses,,,,,,,86.0,102.0,97.0,95.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,1.0,2.0,2.0,Balance Sheet
Customer Advances,,,,,,,58.0,50.0,59.0,49.0,Balance Sheet
Discontinued Operations,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Other Current Liabilities,,,,,,,25.0,8.0,11.0,14.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,83.0,59.0,71.0,63.0,Balance Sheet
Total Current Liabilities,,,,,,,221.0,213.0,228.0,214.0,Balance Sheet
Long Term Debt,,,,,,,297.0,295.0,294.0,293.0,Balance Sheet
Capital Lease Obligations,,,,,,,43.0,43.0,51.0,50.0,Balance Sheet
Total Long Term Debt,,,,,,,340.0,338.0,345.0,343.0,Balance Sheet
Total Debt,,,,,,,341.0,339.0,347.0,345.0,Balance Sheet
Minority Interest,,,,,,,15.0,15.0,8.0,8.0,Balance Sheet
Other LT Liabilities,,,,,,,66.0,64.0,63.0,67.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,3.0,3.0,1.0,1.0,Balance Sheet
"Other Liabilities, Total",,,,,,,68.0,67.0,65.0,68.0,Balance Sheet
Total Liabilities,,,,,,,644.0,633.0,645.0,633.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1579.0,1582.0,1593.0,1602.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-634.0,-650.0,-655.0,-663.0,Balance Sheet
Other Equity,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Comprehensive Income,,,,,,,1.0,1.0,0.0,-4.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,0.0,0.0,-4.0,Balance Sheet
Total Equity,,,,,,,945.0,932.0,938.0,935.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1590.0,1566.0,1583.0,1568.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,124.0,125.0,126.0,126.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-26 00:00:00,2022-03-27 00:00:00,2022-06-26 00:00:00,2022-09-25 00:00:00,Income Statement
Total Revenue,,,,,,,211600.0,196200.0,224200.0,228600.0,Income Statement
