,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,36.13,49.08,32.63,25.81,18.02,24.25,,,,,
low,31.99,24.27,18.05,7.7,11.46,13.62,,,,,
change,0.1063,-0.2887,-0.0087,-0.45189999999999997,-0.0195,0.6219,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1591.0,1406.0,1218.0,998.0,Balance Sheet
"Total Receivables, Net",,,,,,,1782.0,1898.0,2058.0,2214.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1207.0,1250.0,1298.0,1388.0,Balance Sheet
Invent. - Work In Progress,,,,,,,218.0,239.0,276.0,296.0,Balance Sheet
Invent. - Raw Materials,,,,,,,350.0,411.0,453.0,468.0,Balance Sheet
LIFO Reserve,,,,,,,-444.0,-460.0,-436.0,-397.0,Balance Sheet
Total Inventory,,,,,,,1331.0,1440.0,1591.0,1755.0,Balance Sheet
Prepaid Expenses,,,,,,,198.0,205.0,226.0,212.0,Balance Sheet
Total Current Assets,,,,,,,4902.0,4949.0,5093.0,5179.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2360.0,2328.0,2282.0,2272.0,Balance Sheet
"Goodwill, Net",,,,,,,1527.0,1525.0,1498.0,1505.0,Balance Sheet
Intangibles - Net,,,,,,,503.0,495.0,516.0,501.0,Balance Sheet
Long Term Investments,,,,,,,50.0,62.0,72.0,82.0,Balance Sheet
Other Long Term Assets,,,,,,,208.0,194.0,239.0,222.0,Balance Sheet
Total Assets,,,,,,,9550.0,9553.0,9700.0,9761.0,Balance Sheet
Accounts Payable,,,,,,,612.0,643.0,754.0,774.0,Balance Sheet
Accrued Expenses,,,,,,,846.0,862.0,874.0,916.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,28.0,28.0,31.0,30.0,Balance Sheet
Customer Advances,,,,,,,392.0,403.0,455.0,431.0,Balance Sheet
Income Taxes Payable,,,,,,,24.0,28.0,29.0,43.0,Balance Sheet
Other Current Liabilities,,,,,,,8.0,15.0,28.0,53.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,424.0,446.0,512.0,527.0,Balance Sheet
Total Current Liabilities,,,,,,,1910.0,1979.0,2171.0,2247.0,Balance Sheet
Long Term Debt,,,,,,,1708.0,1709.0,1714.0,1720.0,Balance Sheet
Capital Lease Obligations,,,,,,,219.0,218.0,215.0,214.0,Balance Sheet
Total Long Term Debt,,,,,,,1927.0,1927.0,1929.0,1934.0,Balance Sheet
Total Debt,,,,,,,1955.0,1955.0,1960.0,1964.0,Balance Sheet
Deferred Income Tax,,,,,,,66.0,66.0,48.0,51.0,Balance Sheet
Minority Interest,,,,,,,67.0,64.0,63.0,62.0,Balance Sheet
"Other Liabilities, Total",,,,,,,583.0,571.0,580.0,599.0,Balance Sheet
Total Liabilities,,,,,,,4553.0,4607.0,4791.0,4893.0,Balance Sheet
Common Stock,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Additional Paid-In Capital,,,,,,,8685.0,8690.0,8700.0,8718.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-2146.0,-2216.0,-2166.0,-2154.0,Balance Sheet
