,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,32.6,39.55,51.52,100.12,158.0,141.82,,,,,
low,28.2,23.39,27.39,38.12,93.5,61.75,,,,,
change,-0.0587,-0.0884,0.8031,0.9037000000000001,0.4303,-0.4535,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,403.0,353.0,253.0,753.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,347.0,375.0,384.0,524.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-2.0,-3.0,-4.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,345.0,373.0,381.0,520.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,3.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,347.0,373.0,381.0,520.0,Balance Sheet
Invent. - Finished Goods,,,,,,,243.0,261.0,276.0,418.0,Balance Sheet
Invent. - Work In Progress,,,,,,,40.0,48.0,50.0,63.0,Balance Sheet
Invent. - Raw Materials,,,,,,,192.0,237.0,258.0,343.0,Balance Sheet
Total Inventory,,,,,,,475.0,546.0,584.0,824.0,Balance Sheet
Restricted Cash - Current,,,,,,,,,2490.0,2.0,Balance Sheet
Deferred Income Tax,,,,,,,64.0,54.0,50.0,411.0,Balance Sheet
Other Current Assets,,,,,,,53.0,63.0,129.0,102.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,88.0,98.0,2658.0,126.0,Balance Sheet
Total Current Assets,,,,,,,1313.0,1369.0,3876.0,2222.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1307.0,1373.0,1476.0,2504.0,Balance Sheet
Accumulated Depreciation,,,,,,,-653.0,-674.0,-696.0,-1120.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,721.0,768.0,848.0,1479.0,Balance Sheet
"Goodwill, Net",,,,,,,794.0,794.0,790.0,4405.0,Balance Sheet
Intangibles - Gross,,,,,,,830.0,830.0,829.0,2555.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-495.0,-507.0,-520.0,-585.0,Balance Sheet
Intangibles - Net,,,,,,,335.0,322.0,309.0,1970.0,Balance Sheet
Other Long Term Assets,,,,,,,11.0,12.0,12.0,38.0,Balance Sheet
Total Assets,,,,,,,3192.0,3283.0,5861.0,10133.0,Balance Sheet
Accounts Payable,,,,,,,131.0,134.0,146.0,188.0,Balance Sheet
Accrued Expenses,,,,,,,176.0,145.0,165.0,342.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,220.0,Balance Sheet
Customer Advances,,,,,,,23.0,28.0,33.0,48.0,Balance Sheet
Income Taxes Payable,,,,,,,49.0,65.0,49.0,43.0,Balance Sheet
