,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,176.75,189.46,174.0,183.23,259.99,243.92,,,,,
low,164.12,135.29,141.5,90.72,165.88,190.08,,,,,
change,0.0605,-0.1678,0.18350000000000002,0.0043,0.2543,0.1067,,,,,
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,780.0,861.0,813.0,759.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,710.0,760.0,757.0,768.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-27.0,-28.0,-28.0,-29.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,682.0,731.0,729.0,739.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,653.0,645.0,645.0,671.0,Balance Sheet
"Total Receivables, Net",,,,,,,1335.0,1376.0,1374.0,1410.0,Balance Sheet
Invent. - Finished Goods,,,,,,,687.0,731.0,757.0,812.0,Balance Sheet
Invent. - Work In Progress,,,,,,,64.0,69.0,70.0,73.0,Balance Sheet
Invent. - Raw Materials,,,,,,,140.0,153.0,158.0,162.0,Balance Sheet
LIFO Reserve,,,,,,,-87.0,-89.0,-91.0,-92.0,Balance Sheet
Total Inventory,,,,,,,804.0,864.0,893.0,955.0,Balance Sheet
Prepaid Expenses,,,,,,,135.0,135.0,150.0,145.0,Balance Sheet
Total Current Assets,,,,,,,3053.0,3236.0,3231.0,3270.0,Balance Sheet
Buildings,,,,,,,434.0,428.0,419.0,407.0,Balance Sheet
Land/Improvements,,,,,,,34.0,33.0,33.0,31.0,Balance Sheet
Machinery/Equipment,,,,,,,1059.0,1068.0,1059.0,1047.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,52.0,50.0,57.0,52.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1579.0,1579.0,1567.0,1537.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1009.0,-1016.0,-1007.0,-995.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,570.0,563.0,560.0,542.0,Balance Sheet
"Goodwill, Net",,,,,,,1117.0,1078.0,1046.0,1011.0,Balance Sheet
Intangibles - Gross,,,,,,,638.0,632.0,622.0,608.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-336.0,-336.0,-339.0,-337.0,Balance Sheet
Intangibles - Net,,,,,,,302.0,296.0,284.0,271.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,1492.0,1477.0,1502.0,1505.0,Balance Sheet
Other Long Term Assets,,,,,,,176.0,177.0,174.0,170.0,Balance Sheet
Total Assets,,,,,,,6760.0,6895.0,6864.0,6836.0,Balance Sheet
Accounts Payable,,,,,,,278.0,297.0,309.0,305.0,Balance Sheet
Accrued Expenses,,,,,,,604.0,630.0,579.0,585.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,17.0,20.0,19.0,18.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,81.0,75.0,78.0,83.0,Balance Sheet
Total Current Liabilities,,,,,,,982.0,1024.0,986.0,994.0,Balance Sheet
Long Term Debt,,,,,,,1183.0,1183.0,1183.0,1184.0,Balance Sheet
Capital Lease Obligations,,,,,,,5.0,4.0,3.0,2.0,Balance Sheet
Total Long Term Debt,,,,,,,1187.0,1187.0,1186.0,1186.0,Balance Sheet
Total Debt,,,,,,,1207.0,1209.0,1207.0,1206.0,Balance Sheet
Deferred Income Tax,,,,,,,123.0,113.0,102.0,94.0,Balance Sheet
Minority Interest,,,,,,,22.0,22.0,22.0,22.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,136.0,127.0,113.0,99.0,Balance Sheet
Other LT Liabilities,,,,,,,128.0,124.0,130.0,124.0,Balance Sheet
"Other Liabilities, Total",,,,,,,264.0,251.0,243.0,223.0,Balance Sheet
Total Liabilities,,,,,,,2578.0,2597.0,2540.0,2518.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,67.0,67.0,67.0,67.0,Balance Sheet
Additional Paid-In Capital,,,,,,,473.0,475.0,488.0,494.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,5700.0,5841.0,5996.0,6144.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1714.0,-1734.0,-1770.0,-1806.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-145.0,-155.0,-265.0,-393.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-208.0,-204.0,-201.0,-197.0,Balance Sheet
Other Comprehensive Income,,,,,,,9.0,9.0,8.0,8.0,Balance Sheet
"Other Equity, Total",,,,,,,-344.0,-351.0,-458.0,-582.0,Balance Sheet
Total Equity,,,,,,,4182.0,4298.0,4324.0,4317.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,6760.0,6895.0,6864.0,6836.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,53.0,53.0,53.0,53.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,14.0,14.0,14.0,14.0,Balance Sheet
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Income Statement
Total Revenue,,,,,,,1195.0,1186.0,1223.0,1190.0,Income Statement
"Cost of Revenue, Total",,,,,,,575.0,564.0,583.0,570.0,Income Statement
Other Operating Expense,,,,,,,20.0,17.0,21.0,21.0,Income Statement
"Other, Net",,,,,,,5.0,9.0,9.0,9.0,Income Statement
"Other Operat Expse, Total",,,,,,,321.0,329.0,328.0,330.0,Income Statement
Total Operating Expense,,,,,,,896.0,892.0,911.0,900.0,Income Statement
Total Operating Income,,,,,,,299.0,294.0,312.0,290.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-11.0,-12.0,-12.0,-12.0,Income Statement
"Inter Income, Non-Operating",,,,,,,1.0,1.0,2.0,5.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-1.0,-1.0,-2.0,-1.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,-1.0,0.0,4.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,5.0,9.0,9.0,9.0,Income Statement
Income Before Tax,,,,,,,293.0,290.0,310.0,291.0,Income Statement
