,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,24.52,25.36,20.23,28.38,49.38,48.49,,,,,
low,21.18,7.92,9.3,7.09,22.0,30.44,,,,,
change,0.0962,-0.5977,1.0074,0.42,0.7315,-0.0652,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,153.0,130.0,138.0,134.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,243.0,289.0,300.0,313.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,-6.0,-7.0,-7.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,322.0,383.0,395.0,408.0,Balance Sheet
Other Receivables,,,,,,,1.0,1.0,2.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,323.0,383.0,397.0,408.0,Balance Sheet
Invent. - Finished Goods,,,,,,,64.0,80.0,86.0,81.0,Balance Sheet
Invent. - Work In Progress,,,,,,,24.0,32.0,36.0,36.0,Balance Sheet
Invent. - Raw Materials,,,,,,,93.0,115.0,120.0,121.0,Balance Sheet
Inventories - Other,,,,,,,-7.0,-10.0,-9.0,-8.0,Balance Sheet
Total Inventory,,,,,,,174.0,217.0,232.0,229.0,Balance Sheet
Prepaid Expenses,,,,,,,32.0,48.0,65.0,60.0,Balance Sheet
Total Current Assets,,,,,,,682.0,778.0,832.0,831.0,Balance Sheet
Land/Improvements,,,,,,,70.0,77.0,77.0,83.0,Balance Sheet
Machinery/Equipment,,,,,,,626.0,649.0,663.0,669.0,Balance Sheet
Construction in Progress,,,,,,,64.0,62.0,71.0,72.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,43.0,49.0,53.0,54.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,803.0,838.0,865.0,877.0,Balance Sheet
Accumulated Depreciation,,,,,,,-387.0,-393.0,-412.0,-419.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,417.0,445.0,453.0,459.0,Balance Sheet
"Goodwill, Net",,,,,,,408.0,476.0,472.0,474.0,Balance Sheet
Intangibles - Net,,,,,,,281.0,328.0,316.0,318.0,Balance Sheet
Other Long Term Assets,,,,,,,72.0,98.0,94.0,103.0,Balance Sheet
Total Assets,,,,,,,1868.0,2133.0,2172.0,2191.0,Balance Sheet
Accounts Payable,,,,,,,176.0,191.0,198.0,214.0,Balance Sheet
Accrued Expenses,,,,,,,80.0,93.0,102.0,114.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,25.0,26.0,29.0,30.0,Balance Sheet
Customer Advances,,,,,,,53.0,56.0,67.0,62.0,Balance Sheet
Income Taxes Payable,,,,,,,4.0,4.0,6.0,5.0,Balance Sheet
Other Current Liabilities,,,,,,,60.0,60.0,55.0,58.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,117.0,120.0,129.0,126.0,Balance Sheet
Total Current Liabilities,,,,,,,398.0,431.0,457.0,484.0,Balance Sheet
Long Term Debt,,,,,,,717.0,920.0,910.0,864.0,Balance Sheet
Capital Lease Obligations,,,,,,,,,,26.0,Balance Sheet
Total Long Term Debt,,,,,,,717.0,920.0,910.0,890.0,Balance Sheet
Total Debt,,,,,,,742.0,947.0,938.0,920.0,Balance Sheet
Deferred Income Tax,,,,,,,17.0,17.0,15.0,16.0,Balance Sheet
Minority Interest,,,,,,,2.0,2.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,133.0,127.0,128.0,91.0,Balance Sheet
Total Liabilities,,,,,,,1267.0,1496.0,1509.0,1481.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,588.0,592.0,600.0,608.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-5.0,2.0,20.0,61.0,Balance Sheet
Treasury Stock - Common,,,,,,,-3.0,-3.0,-3.0,-3.0,Balance Sheet
"Other Equity, Total",,,,,,,20.0,44.0,44.0,43.0,Balance Sheet
Total Equity,,,,,,,601.0,636.0,662.0,710.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1868.0,2133.0,2172.0,2191.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,121.0,121.0,121.0,122.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,366.0,427.0,439.0,505.0,Income Statement
"Cost of Revenue, Total",,,,,,,256.0,297.0,303.0,343.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,90.0,99.0,101.0,117.0,Income Statement
Labor & Related Expense,,,,,,,0.0,,,,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,90.0,99.0,101.0,117.0,Income Statement
Research & Development,,,,,,,3.0,4.0,4.0,4.0,Income Statement
"Inter Expense,Net Operatng",,,,,,,7.0,10.0,8.0,10.0,Income Statement
Restructuring Charge,,,,,,,1.0,2.0,1.0,1.0,Income Statement
Litigation,,,,,,,3.0,4.0,,,Income Statement
Other Unusual Expnse (In),,,,,,,1.0,2.0,0.0,2.0,Income Statement
Unusual Expense (Income),,,,,,,5.0,8.0,1.0,3.0,Income Statement
Other Operating Expense,,,,,,,0.0,,,,Income Statement
"Other, Net",,,,,,,-2.0,-1.0,-1.0,-2.0,Income Statement
"Other Operat Expse, Total",,,,,,,-2.0,-1.0,-1.0,-2.0,Income Statement
Total Operating Expense,,,,,,,359.0,417.0,417.0,475.0,Income Statement
Total Operating Income,,,,,,,8.0,10.0,23.0,29.0,Income Statement
Income Before Tax,,,,,,,8.0,10.0,23.0,29.0,Income Statement
Income Tax - Total,,,,,,,2.0,2.0,5.0,-12.0,Income Statement
Income After Tax,,,,,,,6.0,7.0,18.0,41.0,Income Statement
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,6.0,7.0,18.0,41.0,Income Statement
Total Extraordinary Items,,,,,,,,,,0.0,Income Statement
Total Net Income,,,,,,,6.0,7.0,18.0,41.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,6.0,7.0,18.0,41.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,6.0,7.0,18.0,41.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,121.0,121.0,121.0,122.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.05,0.06,0.14,0.34,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.05,0.06,0.14,0.34,Income Statement
Diluted Weighted Average Shares,,,,,,,125.0,125.0,125.0,125.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.05,0.06,0.14,0.33,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.05,0.06,0.14,0.33,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,0.0,,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,7.0,10.0,8.0,10.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,29.0,33.0,33.0,34.0,Income Statement
Total Special Items,,,,,,,6.0,12.0,2.0,6.0,Income Statement
Normalzd Income Before Tax,,,,,,,14.0,22.0,25.0,36.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,1.0,3.0,0.0,2.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,3.0,5.0,5.0,-10.0,Income Statement
Normalized Income After Tax,,,,,,,11.0,17.0,19.0,45.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,11.0,17.0,19.0,45.0,Income Statement
Basic Normalized EPS,,,,,,,0.09,0.14,0.16,0.37,Income Statement
Diluted Normalized EPS,,,,,,,0.08,0.13,0.15,0.36,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,6088.0,13462.0,31025.0,72343.0,Cash Flow
Depreciation/Depletion,,,,,,,28640.0,61156.0,93881.0,127570.0,Cash Flow
Deferred Taxes,,,,,,,251.0,592.0,1332.0,-15018.0,Cash Flow
Unusual Items,,,,,,,-4.0,-254.0,-877.0,-1874.0,Cash Flow
Other Non-Cash Items,,,,,,,7172.0,15243.0,28967.0,42748.0,Cash Flow
Non-Cash Items,,,,,,,7168.0,14989.0,28090.0,40874.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,1654.0,2889.0,5544.0,9883.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,5706.0,12537.0,19076.0,27562.0,Cash Flow
Accounts Receivable,,,,,,,29120.0,-10356.0,-26870.0,-40678.0,Cash Flow
Inventories,,,,,,,-16021.0,-26754.0,-44566.0,-42560.0,Cash Flow
Prepaid Expenses,,,,,,,-3797.0,-14049.0,-23951.0,-13173.0,Cash Flow
Accounts Payable,,,,,,,11241.0,19589.0,27367.0,43132.0,Cash Flow
Accrued Expenses,,,,,,,-16953.0,-13648.0,2494.0,13943.0,Cash Flow
Changes in Working Capital,,,,,,,-5767.0,-61051.0,-67394.0,-44367.0,Cash Flow
Total Cash from Operations,,,,,,,36380.0,29148.0,86934.0,181402.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-15540.0,-36320.0,-58700.0,-82045.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,-664.0,-1582.0,-2361.0,-3281.0,Cash Flow
Capital Expenditures,,,,,,,-16204.0,-37902.0,-61061.0,-85326.0,Cash Flow
Acquisition of Business,,,,,,,,-194976.0,-206471.0,-229277.0,Cash Flow
Sale of Business,,,,,,,0.0,356.0,356.0,356.0,Cash Flow
Sale of Fixed Assets,,,,,,,1370.0,1940.0,2383.0,3553.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,1370.0,-192680.0,-203732.0,-225368.0,Cash Flow
Total Cash from Investing,,,,,,,-14834.0,-230582.0,-264793.0,-310694.0,Cash Flow
