,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,18.05,24.5,35.79,35.66,26.82,27.25,,,,,
low,16.4,13.35,17.38,8.06,19.43,15.33,,,,,
change,0.0059,0.05,0.8884000000000001,-0.3188,-0.038700000000000005,-0.0444,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,77.0,128.0,70.0,124.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,32.0,32.0,32.0,32.0,Balance Sheet
Intangibles - Net,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Long Term Investments,,,,,,,2086.0,1994.0,2019.0,1974.0,Balance Sheet
Insurance Receivables,,,,,,,60.0,61.0,64.0,67.0,Balance Sheet
Def. Policy Acq. Costs,,,,,,,60.0,60.0,60.0,59.0,Balance Sheet
Accrued Investment Income,,,,,,,12.0,12.0,12.0,13.0,Balance Sheet
Reinsurance - Asset,,,,,,,20.0,20.0,20.0,20.0,Balance Sheet
Other Assets,,,,,,,100.0,110.0,109.0,109.0,Balance Sheet
"Other Assets, Total",,,,,,,132.0,143.0,141.0,142.0,Balance Sheet
Total Assets,,,,,,,2451.0,2424.0,2392.0,2404.0,Balance Sheet
Accounts Payable,,,,,,,72.0,77.0,59.0,74.0,Balance Sheet
Policy Liabilities,,,,,,,248.0,246.0,239.0,229.0,Balance Sheet
Unearned Prem. Or Rev.,,,,,,,139.0,138.0,136.0,131.0,Balance Sheet
Reinsurance - Liability,,,,,,,6.0,5.0,4.0,4.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,395.0,395.0,395.0,396.0,Balance Sheet
Total Debt,,,,,,,395.0,395.0,395.0,396.0,Balance Sheet
Deferred Income Tax,,,,,,,164.0,157.0,162.0,167.0,Balance Sheet
"Other Liabilities, Total",,,,,,,6.0,14.0,13.0,12.0,Balance Sheet
Total Liabilities,,,,,,,885.0,889.0,867.0,878.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,955.0,961.0,965.0,969.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,608.0,676.0,751.0,828.0,Balance Sheet
Treasury Stock - Common,,,,,,,,-5.0,-30.0,-51.0,Balance Sheet
"Other Equity, Total",,,,,,,1.0,-97.0,-161.0,-221.0,Balance Sheet
Total Equity,,,,,,,1566.0,1535.0,1525.0,1526.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2451.0,2424.0,2392.0,2404.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,86.0,86.0,85.0,84.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,2.0,3.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Gross Premiums Written,,,,,,,137239.0,138872.0,143651.0,147192.0,Income Statement
Other Insurance Revenue,,,,,,,380.0,339.0,376.0,301.0,Income Statement
Reinsurance - Income,,,,,,,-23306.0,-22377.0,-22781.0,-28875.0,Income Statement
Total Premiums Earned,,,,,,,114313.0,116834.0,121246.0,118618.0,Income Statement
Net Investment Income,,,,,,,10759.0,10607.0,10974.0,11959.0,Income Statement
Total Revenue,,,,,,,125072.0,127441.0,132220.0,130577.0,Income Statement
"Losses, Benies & Adjusts",,,,,,,-501.0,-619.0,-3036.0,-3389.0,Income Statement
Underwriting & Commissions,,,,,,,38843.0,32935.0,30700.0,27144.0,Income Statement
"Losses,Benies& Adjmts,Total",,,,,,,38342.0,32316.0,27664.0,23755.0,Income Statement
"Other Operat Expse, Total",,,,,,,650.0,430.0,336.0,197.0,Income Statement
Total Operating Expense,,,,,,,38992.0,32746.0,28000.0,23952.0,Income Statement
Total Operating Income,,,,,,,86080.0,94695.0,104220.0,106625.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-8029.0,-8041.0,-8051.0,-8036.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,112.0,93.0,1020.0,0.0,Income Statement
Income Before Tax,,,,,,,78163.0,86747.0,97189.0,98589.0,Income Statement
Income Tax - Total,,,,,,,17639.0,19067.0,21745.0,21751.0,Income Statement
Income After Tax,,,,,,,60524.0,67680.0,75444.0,76838.0,Income Statement
Net Inc Before Extra Items,,,,,,,60524.0,67680.0,75444.0,76838.0,Income Statement
Total Net Income,,,,,,,60524.0,67680.0,75444.0,76838.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,60524.0,67680.0,75444.0,76838.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,60524.0,67680.0,75444.0,76838.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,85791.0,85953.0,85734.0,84444.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.71,0.79,0.88,0.91,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.71,0.79,0.88,0.91,Income Statement
Diluted Weighted Average Shares,,,,,,,87158.0,87310.0,86577.0,85485.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.69,0.78,0.87,0.9,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.69,0.78,0.87,0.9,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,8029.0,8041.0,8051.0,8036.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,2982.0,3093.0,2951.0,2932.0,Income Statement
Total Special Items,,,,,,,4045.0,260.0,-55.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,82208.0,87007.0,97134.0,98589.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,913.0,57.0,-12.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,18552.0,19124.0,21733.0,21751.0,Income Statement
Normalized Income After Tax,,,,,,,63656.0,67883.0,75401.0,76838.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,63656.0,67883.0,75401.0,76838.0,Income Statement
Basic Normalized EPS,,,,,,,0.74,0.79,0.88,0.91,Income Statement
Diluted Normalized EPS,,,,,,,0.73,0.78,0.87,0.9,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,231130.0,67680.0,143124.0,219962.0,Cash Flow
Depreciation/Depletion,,,,,,,11232.0,3093.0,6044.0,8976.0,Cash Flow
Deferred Taxes,,,,,,,65510.0,19054.0,40761.0,61647.0,Cash Flow
Unusual Items,,,,,,,-566.0,-93.0,-1113.0,-1113.0,Cash Flow
Other Non-Cash Items,,,,,,,23234.0,5833.0,11775.0,16741.0,Cash Flow
Non-Cash Items,,,,,,,22668.0,5740.0,10662.0,15628.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,-457.0,0.0,0.0,0.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,29500.0,,14750.0,14750.0,Cash Flow
Prepaid Expenses,,,,,,,-238.0,-1947.0,-1464.0,-1164.0,Cash Flow
Other Assets,,,,,,,-42833.0,648.0,938.0,849.0,Cash Flow
Payable/Accrued,,,,,,,16908.0,-11535.0,-13808.0,617.0,Cash Flow
Changes in Working Capital,,,,,,,-4821.0,-15257.0,-26757.0,-24610.0,Cash Flow
Total Cash from Operations,,,,,,,325719.0,80310.0,173834.0,281603.0,Cash Flow
Capital Expenditures,,,,,,,-12238.0,-1974.0,-5312.0,-7757.0,Cash Flow
Sale/Maturity of Investment,,,,,,,163103.0,47119.0,87864.0,212435.0,Cash Flow
Purchase of Investments,,,,,,,-525045.0,-66515.0,-230308.0,-386789.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-361942.0,-19396.0,-142444.0,-174354.0,Cash Flow
Total Cash from Investing,,,,,,,-374180.0,-21370.0,-147756.0,-182111.0,Cash Flow
Financing Cash Flow Items,,,,,,,-6534.0,-4461.0,-4985.0,-5041.0,Cash Flow
Sale/Issuance of Common,,,,,,,4201.0,4491.0,4512.0,5392.0,Cash Flow
Repurch/Retirement Common,,,,,,,,-5000.0,-30371.0,-51195.0,Cash Flow
"Common Stock, Net",,,,,,,4201.0,-509.0,-25859.0,-45803.0,Cash Flow
Warrants Converted,,,,,,,503.0,290.0,518.0,518.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,4704.0,-219.0,-25341.0,-45285.0,Cash Flow
Total Debt Issued,,,,,,,0.0,,,,Cash Flow
Total Debt Reduction,,,,,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,0.0,,,,Cash Flow
Total Cash From Financing,,,,,,,-1830.0,-4680.0,-30326.0,-50326.0,Cash Flow
Net Change in Cash,,,,,,,-50291.0,54260.0,-4248.0,49166.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,126937.0,76646.0,76646.0,76646.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,76646.0,130906.0,72398.0,125812.0,Cash Flow
"Depreciation, Supplemental",,,,,,,11232.0,3093.0,6044.0,8976.0,Cash Flow
Free Cash Flow,,,,,,,313481.0,78336.0,168522.0,273846.0,
FCF Growth,,,,,,,,-0.7501092570203617,1.1512714460784315,0.6249866486274789,
