,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,77.36,78.87,54.15,50.4,48.38,33.57,,,,,
low,67.52,36.7,36.11,18.9,28.59,15.3,,,,,
change,0.11539999999999999,-0.5003,0.3109,-0.41880000000000006,0.1008,-0.4158,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,41.0,44.0,43.0,46.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,202.0,189.0,191.0,199.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4.0,-4.0,-4.0,-4.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,228.0,218.0,223.0,234.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
"Total Receivables, Net",,,,,,,230.0,219.0,224.0,234.0,Balance Sheet
Invent. - Finished Goods,,,,,,,29.0,28.0,30.0,37.0,Balance Sheet
Invent. - Raw Materials,,,,,,,5.0,6.0,7.0,8.0,Balance Sheet
Inventories - Other,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Total Inventory,,,,,,,35.0,35.0,38.0,45.0,Balance Sheet
Prepaid Expenses,,,,,,,38.0,48.0,41.0,35.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,277.0,172.0,180.0,191.0,Balance Sheet
Total Current Assets,,,,,,,620.0,518.0,526.0,550.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,465.0,465.0,497.0,496.0,Balance Sheet
Accumulated Depreciation,,,,,,,-339.0,-341.0,-369.0,-373.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,184.0,178.0,181.0,174.0,Balance Sheet
"Goodwill, Net",,,,,,,1430.0,1430.0,1431.0,1431.0,Balance Sheet
Intangibles - Gross,,,,,,,1136.0,1218.0,1235.0,1266.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-696.0,-718.0,-755.0,-790.0,Balance Sheet
Intangibles - Net,,,,,,,511.0,500.0,480.0,476.0,Balance Sheet
Long Term Investments,,,,,,,47.0,47.0,47.0,48.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,20.0,16.0,15.0,14.0,Balance Sheet
Deferred Charges,,,,,,,75.0,72.0,70.0,70.0,Balance Sheet
Pension Bene. - Overfunded,,,,,,,87.0,89.0,91.0,93.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,,10.0,,,Balance Sheet
Other Long Term Assets,,,,,,,98.0,92.0,97.0,100.0,Balance Sheet
Total Assets,,,,,,,3074.0,2954.0,2940.0,2957.0,Balance Sheet
Accounts Payable,,,,,,,153.0,146.0,148.0,148.0,Balance Sheet
Accrued Expenses,,,,,,,420.0,311.0,308.0,337.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,58.0,57.0,57.0,65.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,53.0,47.0,40.0,36.0,Balance Sheet
Total Current Liabilities,,,,,,,683.0,561.0,553.0,586.0,Balance Sheet
Long Term Debt,,,,,,,1626.0,1635.0,1618.0,1606.0,Balance Sheet
Capital Lease Obligations,,,,,,,27.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,1653.0,1635.0,1618.0,1606.0,Balance Sheet
Total Debt,,,,,,,1711.0,1692.0,1676.0,1671.0,Balance Sheet
