,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,38.79,40.06,40.0,41.81,56.77,53.3,,,,,
low,36.26,25.3,25.88,16.76,39.41,30.82,,,,,
change,0.022400000000000003,-0.29600000000000004,0.47509999999999997,0.0645,0.16390000000000002,-0.2134,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,277.0,174.0,198.0,313.0,Balance Sheet
Interest-Earning Deposits,,,,,,,774.0,231.0,237.0,105.0,Balance Sheet
FHLB Stock,,,,,,,377.0,329.0,329.0,329.0,Balance Sheet
Securities Held,,,,,,,205.0,190.0,173.0,159.0,Balance Sheet
Securities for Sale,,,,,,,1804.0,2010.0,2346.0,2627.0,Balance Sheet
Total Invest. Securities,,,,,,,2009.0,2200.0,2519.0,2786.0,Balance Sheet
Loans Held for Sale,,,,,,,5054.0,3475.0,3482.0,1830.0,Balance Sheet
Other Earning Assets,,,,,,,365.0,367.0,370.0,372.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,8579.0,6602.0,6937.0,5422.0,Balance Sheet
Total Gross Loans,,,,,,,15058.0,14492.0,15799.0,17163.0,Balance Sheet
Loan Loss Allowances,,,,,,,-154.0,-131.0,-122.0,-126.0,Balance Sheet
Net Loans,,,,,,,14904.0,14361.0,15677.0,17037.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,360.0,354.0,354.0,354.0,Balance Sheet
Intangibles - Net,,,,,,,539.0,668.0,764.0,1166.0,Balance Sheet
"Other Assets, Total",,,,,,,824.0,1085.0,969.0,1151.0,Balance Sheet
Total Assets,,,,,,,25483.0,23244.0,24899.0,25443.0,Balance Sheet
Total Deposits,,,,,,,18009.0,17348.0,16648.0,16591.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,3000.0,1200.0,4001.0,4450.0,Balance Sheet
Total ST Borrowings,,,,,,,480.0,263.0,101.0,156.0,Balance Sheet
Total Long Term Debt,,,,,,,396.0,396.0,394.0,390.0,Balance Sheet
Total Debt,,,,,,,876.0,659.0,495.0,546.0,Balance Sheet
"Other Liabilities, Total",,,,,,,880.0,1304.0,1062.0,1240.0,Balance Sheet
Total Liabilities,,,,,,,22765.0,20511.0,22206.0,22827.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1355.0,1357.0,1358.0,1361.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1327.0,1377.0,1433.0,1503.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,15.0,-43.0,-111.0,-198.0,Balance Sheet
"Other Equity, Total",,,,,,,20.0,41.0,12.0,-51.0,Balance Sheet
Total Equity,,,,,,,2718.0,2733.0,2693.0,2616.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,25483.0,23244.0,24899.0,25443.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,53.0,53.0,53.0,53.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,185000.0,166000.0,191000.0,230000.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,11000.0,11000.0,17000.0,22000.0,Income Statement
Interest on Deposits,,,,,,,0.0,,1000.0,2000.0,Income Statement
"Interest Income, Bank",,,,,,,196000.0,177000.0,209000.0,254000.0,Income Statement
Interest on Deposit,,,,,,,7000.0,6000.0,7000.0,11000.0,Income Statement
Inter on Other Borrowings,,,,,,,8000.0,6000.0,9000.0,24000.0,Income Statement
Total Interest Expense,,,,,,,15000.0,12000.0,16000.0,35000.0,Income Statement
Net Interest Income,,,,,,,181000.0,165000.0,193000.0,219000.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,181000.0,165000.0,193000.0,219000.0,Income Statement
Fees & Commish from Operat,,,,,,,37000.0,36000.0,38000.0,28000.0,Income Statement
Fees for Other Cust Serv,,,,,,,55000.0,62000.0,55000.0,44000.0,Income Statement
Other Revenue,,,,,,,110000.0,62000.0,38000.0,42000.0,Income Statement
"Non-Interest Income, Bank",,,,,,,202000.0,160000.0,131000.0,114000.0,Income Statement
Labor & Related Expenses,,,,,,,-137000.0,-127000.0,-122000.0,-113000.0,Income Statement
Amortization of Intangibles,,,,,,,-3000.0,-2000.0,-3000.0,-2000.0,Income Statement
Litigation Expense,,,,,,,0.0,,,,Income Statement
Other Unusual Expense,,,,,,,11000.0,1000.0,6000.0,-8000.0,Income Statement
Other Expense,,,,,,,-145000.0,-129000.0,-128000.0,-118000.0,Income Statement
"Non-Interest Expense, Bank",,,,,,,-274000.0,-257000.0,-247000.0,-241000.0,Income Statement
Income Before Tax,,,,,,,109000.0,68000.0,77000.0,92000.0,Income Statement
Income Tax - Total,,,,,,,24000.0,15000.0,17000.0,19000.0,Income Statement
Income After Tax,,,,,,,85000.0,53000.0,60000.0,73000.0,Income Statement
Net Inc Before Extra Items,,,,,,,85000.0,53000.0,60000.0,73000.0,Income Statement
Total Net Income,,,,,,,85000.0,53000.0,60000.0,73000.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,85000.0,53000.0,60000.0,73000.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,85000.0,53000.0,60000.0,73000.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,52868.0,53220.0,53270.0,53331.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.61,1.0,1.13,1.37,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.61,1.0,1.13,1.37,Income Statement
Diluted Weighted Average Shares,,,,,,,53578.0,53578.0,53535.0,53610.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.59,0.99,1.12,1.36,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.59,0.99,1.12,1.36,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.06,0.06,0.06,0.06,Income Statement
Gross Divid - Common Stock,,,,,,,2000.0,3000.0,4000.0,3000.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
Total Special Items,,,,,,,-11000.0,-1000.0,-6000.0,8000.0,Income Statement
Normalzd Income Before Tax,,,,,,,98000.0,67000.0,71000.0,100000.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,-2422.0,-221.0,-1325.0,1652.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,21578.0,14779.0,15675.0,20652.0,Income Statement
Normalized Income After Tax,,,,,,,76422.0,52221.0,55325.0,79348.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,76422.0,52221.0,55325.0,79348.0,Income Statement
Basic Normalized EPS,,,,,,,1.45,0.98,1.04,1.49,Income Statement
Diluted Normalized EPS,,,,,,,1.43,0.97,1.03,1.48,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Total Cash from Operations,,,,,,,-1178.0,1231.0,1179.0,2379.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-33.0,-12.0,-27.0,-46.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,,-13.0,-33.0,-303.0,Cash Flow
Capital Expenditures,,,,,,,-33.0,-25.0,-60.0,-349.0,Cash Flow
Sale/Maturity of Investment,,,,,,,172.0,15.0,32.0,46.0,Cash Flow
"Investment, Net",,,,,,,3273.0,739.0,1006.0,1260.0,Cash Flow
Purchase of Investments,,,,,,,-408.0,-233.0,-898.0,-1351.0,Cash Flow
"Intangible, Net",,,,,,,147.0,0.0,30.0,32.0,Cash Flow
Loans,,,,,,,2850.0,143.0,-1277.0,-2407.0,Cash Flow
Other Investing Cash Flow,,,,,,,-21.0,40.0,35.0,23.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,6013.0,704.0,-1072.0,-2397.0,Cash Flow
Total Cash from Investing,,,,,,,5980.0,679.0,-1132.0,-2746.0,Cash Flow
Deposits,,,,,,,-1964.0,-661.0,-1360.0,-1418.0,Cash Flow
FHLB,,,,,,,-1820.0,-1880.0,721.0,1170.0,Cash Flow
Other Financing Cash Flow,,,,,,,-2.0,1.0,9.0,8.0,Cash Flow
Financing Cash Flow Items,,,,,,,-3786.0,-2540.0,-630.0,-240.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-13.0,-3.0,-7.0,-11.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,0.0,,,,Cash Flow
Long Term Debt Issued,,,,,,,0.0,,,,Cash Flow
Long Term Debt Reduction,,,,,,,-246.0,0.0,0.0,0.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-565.0,18.0,19.0,51.0,Cash Flow
Total Cash From Financing,,,,,,,-4364.0,-2525.0,-618.0,-200.0,Cash Flow
Net Change in Cash,,,,,,,438.0,-615.0,-571.0,-567.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,654.0,1092.0,1092.0,1092.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,1092.0,477.0,521.0,525.0,Cash Flow
Free Cash Flow,,,,,,,-1211.0,1206.0,1119.0,2030.0,
FCF Growth,,,,,,,,-1.995871180842279,-0.07213930348258701,0.8141197497765862,
