,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,65.73,94.25,72.66,87.48,131.0,131.89,,,,,
low,60.61,51.05,50.33,29.04,79.99,78.26,,,,,
change,0.018500000000000003,-0.1516,0.33049999999999996,0.1666,0.46520000000000006,-0.2724,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,530.0,502.0,491.0,211.0,Balance Sheet
"Total Receivables, Net",,,,,,,708.0,776.0,843.0,878.0,Balance Sheet
Prepaid Expenses,,,,,,,41.0,18.0,17.0,15.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,0.0,,,,Balance Sheet
Other Current Assets,,,,,,,30.0,16.0,15.0,16.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,30.0,16.0,15.0,16.0,Balance Sheet
Total Current Assets,,,,,,,1309.0,1312.0,1366.0,1120.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,112.0,112.0,115.0,118.0,Balance Sheet
"Goodwill, Net",,,,,,,1570.0,1570.0,1560.0,1806.0,Balance Sheet
Intangibles - Gross,,,,,,,846.0,846.0,846.0,903.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-358.0,-372.0,-385.0,-358.0,Balance Sheet
Intangibles - Net,,,,,,,488.0,474.0,461.0,545.0,Balance Sheet
Other Long Term Assets,,,,,,,24.0,23.0,23.0,22.0,Balance Sheet
Total Assets,,,,,,,3503.0,3491.0,3525.0,3611.0,Balance Sheet
Accounts Payable,,,,,,,20.0,21.0,33.0,34.0,Balance Sheet
Accrued Expenses,,,,,,,329.0,335.0,360.0,353.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,102.0,83.0,100.0,106.0,Balance Sheet
Total Current Liabilities,,,,,,,451.0,439.0,492.0,492.0,Balance Sheet
Total Long Term Debt,,,,,,,1034.0,1034.0,1035.0,1081.0,Balance Sheet
Total Debt,,,,,,,1034.0,1034.0,1035.0,1081.0,Balance Sheet
Deferred Income Tax,,,,,,,89.0,89.0,89.0,98.0,Balance Sheet
"Other Liabilities, Total",,,,,,,64.0,60.0,53.0,51.0,Balance Sheet
Total Liabilities,,,,,,,1637.0,1622.0,1668.0,1722.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,691.0,696.0,692.0,703.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1174.0,1173.0,1166.0,1190.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,0.0,-2.0,-4.0,Balance Sheet
Total Equity,,,,,,,1865.0,1869.0,1856.0,1889.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3503.0,3491.0,3525.0,3611.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,52.0,51.0,50.0,50.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1054.0,1091.0,1142.0,1198.0,Income Statement
"Cost of Revenue, Total",,,,,,,740.0,764.0,798.0,839.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,202.0,212.0,220.0,233.0,Income Statement
Depreciation/Amortization,,,,,,,16.0,14.0,14.0,18.0,Income Statement
Total Operating Expense,,,,,,,958.0,990.0,1032.0,1090.0,Income Statement
Total Operating Income,,,,,,,96.0,101.0,110.0,108.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-9.0,-9.0,-10.0,-12.0,Income Statement
Income Before Tax,,,,,,,86.0,91.0,100.0,96.0,Income Statement
Income Tax - Total,,,,,,,21.0,24.0,27.0,25.0,Income Statement
Income After Tax,,,,,,,65.0,68.0,73.0,71.0,Income Statement
Net Inc Before Extra Items,,,,,,,65.0,68.0,73.0,71.0,Income Statement
Discontinued Operations,,,,,,,20.0,-1.0,0.0,2.0,Income Statement
Tax on Extraordinary Items,,,,,,,0.0,,,,Income Statement
Total Extraordinary Items,,,,,,,20.0,-1.0,0.0,2.0,Income Statement
Total Net Income,,,,,,,85.0,67.0,73.0,73.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,65.0,68.0,73.0,71.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,85.0,67.0,73.0,73.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,52.0,52.0,51.0,50.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.26,1.31,1.42,1.42,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.64,1.29,1.42,1.46,Income Statement
