,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,39.85,47.35,59.11,58.22,61.76,55.05,,,,,
low,37.4,35.0,42.19,33.0,44.92,40.52,,,,,
change,-0.0344,0.1003,0.33159999999999995,-0.08199999999999999,0.0166,-0.109,,,,,
Date,,,,,,,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,2022-10-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,147.0,103.0,114.0,114.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,180.0,195.0,191.0,187.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-8.0,-8.0,-7.0,-7.0,Balance Sheet
"Total Receivables, Net",,,,,,,172.0,187.0,183.0,180.0,Balance Sheet
Invent. - Finished Goods,,,,,,,102.0,104.0,112.0,112.0,Balance Sheet
Invent. - Work In Progress,,,,,,,25.0,27.0,29.0,30.0,Balance Sheet
Invent. - Raw Materials,,,,,,,40.0,46.0,48.0,53.0,Balance Sheet
Total Inventory,,,,,,,167.0,177.0,190.0,196.0,Balance Sheet
Prepaid Expenses,,,,,,,13.0,13.0,11.0,13.0,Balance Sheet
Total Current Assets,,,,,,,500.0,480.0,498.0,503.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,409.0,125.0,412.0,410.0,Balance Sheet
Accumulated Depreciation,,,,,,,-283.0,0.0,-272.0,-274.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,160.0,155.0,171.0,164.0,Balance Sheet
"Goodwill, Net",,,,,,,602.0,592.0,587.0,579.0,Balance Sheet
Intangibles - Gross,,,,,,,131.0,126.0,126.0,106.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-47.0,-48.0,-52.0,-52.0,Balance Sheet
Intangibles - Net,,,,,,,84.0,78.0,74.0,69.0,Balance Sheet
Other Long Term Assets,,,,,,,26.0,24.0,22.0,20.0,Balance Sheet
Total Assets,,,,,,,1387.0,1344.0,1367.0,1351.0,Balance Sheet
