,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,75.95,75.25,74.46,109.84,132.22,119.32,,,,,
low,69.85,43.76,44.33,34.88,92.76,65.71,,,,,
change,0.027700000000000002,-0.397,0.6289,0.35450000000000004,0.1826,-0.38070000000000004,,,,,
Date,,,,,,,2022-01-02 00:00:00,2022-04-03 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,381.0,184.0,232.0,251.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,346.0,411.0,408.0,404.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-2.0,-3.0,-2.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,343.0,409.0,406.0,402.0,Balance Sheet
Other Receivables,,,,,,,1.0,2.0,3.0,5.0,Balance Sheet
"Total Receivables, Net",,,,,,,345.0,411.0,409.0,407.0,Balance Sheet
Invent. - Finished Goods,,,,,,,78.0,102.0,109.0,103.0,Balance Sheet
Invent. - Raw Materials,,,,,,,275.0,312.0,331.0,343.0,Balance Sheet
Inventories - Other,,,,,,,-6.0,-8.0,-9.0,-9.0,Balance Sheet
Total Inventory,,,,,,,347.0,406.0,431.0,437.0,Balance Sheet
Prepaid Expenses,,,,,,,50.0,51.0,55.0,49.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,10.0,11.0,11.0,12.0,Balance Sheet
Total Current Assets,,,,,,,1134.0,1062.0,1138.0,1156.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,803.0,789.0,785.0,780.0,Balance Sheet
"Goodwill, Net",,,,,,,77.0,75.0,70.0,65.0,Balance Sheet
Intangibles - Net,,,,,,,150.0,146.0,137.0,129.0,Balance Sheet
Long Term Investments,,,,,,,15.0,17.0,18.0,15.0,Balance Sheet
Other Long Term Assets,,,,,,,46.0,47.0,48.0,46.0,Balance Sheet
Total Assets,,,,,,,2247.0,2157.0,2219.0,2220.0,Balance Sheet
Accounts Payable,,,,,,,139.0,134.0,146.0,135.0,Balance Sheet
Accrued Expenses,,,,,,,237.0,226.0,246.0,228.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,9.0,12.0,8.0,11.0,Balance Sheet
Total Current Liabilities,,,,,,,385.0,372.0,399.0,375.0,Balance Sheet
Total Long Term Debt,,,,,,,866.0,866.0,866.0,867.0,Balance Sheet
Total Debt,,,,,,,866.0,866.0,866.0,867.0,Balance Sheet
Deferred Income Tax,,,,,,,78.0,85.0,81.0,82.0,Balance Sheet
Minority Interest,,,,,,,12.0,11.0,12.0,11.0,Balance Sheet
"Other Liabilities, Total",,,,,,,219.0,208.0,210.0,200.0,Balance Sheet
Total Liabilities,,,,,,,1558.0,1542.0,1568.0,1535.0,Balance Sheet
Common Stock,,,,,,,543.0,527.0,521.0,523.0,Balance Sheet
Additional Paid-In Capital,,,,,,,222.0,194.0,217.0,221.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,24.0,-2.0,46.0,103.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-97.0,-100.0,-128.0,-157.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-5.0,-5.0,-5.0,-5.0,Balance Sheet
"Other Equity, Total",,,,,,,-102.0,-105.0,-133.0,-162.0,Balance Sheet
Total Equity,,,,,,,688.0,615.0,651.0,686.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2247.0,2157.0,2219.0,2220.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,24.0,23.0,22.0,22.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2022-01-02 00:00:00,2022-04-03 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Income Statement
Total Revenue,,,,,,,636.0,726.0,762.0,728.0,Income Statement
"Cost of Revenue, Total",,,,,,,501.0,542.0,582.0,560.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,66.0,83.0,90.0,83.0,Income Statement
Restructuring Charge,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Impair-Assets Held for Use,,,,,,,60.0,,0.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,60.0,0.0,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,627.0,625.0,673.0,643.0,Income Statement
Total Operating Income,,,,,,,9.0,101.0,89.0,85.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-11.0,-10.0,-11.0,-10.0,Income Statement
"Other, Net",,,,,,,-20.0,1.0,0.0,0.0,Income Statement
Income Before Tax,,,,,,,-22.0,92.0,79.0,74.0,Income Statement
Income Tax - Total,,,,,,,2.0,23.0,20.0,16.0,Income Statement
Income After Tax,,,,,,,-24.0,69.0,59.0,58.0,Income Statement
Minority Interest,,,,,,,-1.0,-1.0,-1.0,-1.0,Income Statement
Net Inc Before Extra Items,,,,,,,-25.0,68.0,59.0,57.0,Income Statement
Total Net Income,,,,,,,-25.0,68.0,59.0,57.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-25.0,68.0,59.0,57.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-25.0,68.0,59.0,57.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,24.0,23.0,23.0,22.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-1.05,2.93,2.6,2.56,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-1.05,2.93,2.6,2.56,Income Statement
Diluted Weighted Average Shares,,,,,,,24.0,23.0,23.0,22.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-1.05,2.89,2.58,2.54,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-1.05,2.89,2.58,2.54,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,18.0,17.0,17.0,17.0,Income Statement
Total Special Items,,,,,,,59.0,-3.0,1.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,37.0,89.0,80.0,74.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,21.0,-1.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,23.0,23.0,20.0,16.0,Income Statement
Normalized Income After Tax,,,,,,,15.0,67.0,60.0,58.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,13.0,65.0,60.0,57.0,Income Statement
Basic Normalized EPS,,,,,,,0.55,2.84,2.64,2.56,Income Statement
Diluted Normalized EPS,,,,,,,0.55,2.8,2.62,2.54,Income Statement
Date,,,,,,,2022-01-02 00:00:00,2022-04-03 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Cash Flow
Net Income,,,,,,,99194.0,68721.0,128095.0,185877.0,Cash Flow
Depreciation/Depletion,,,,,,,70641.0,17272.0,34516.0,51977.0,Cash Flow
Amortization,,,,,,,21341.0,4612.0,8908.0,13164.0,Cash Flow
Deferred Taxes,,,,,,,4881.0,7027.0,1042.0,-4675.0,Cash Flow
Unusual Items,,,,,,,93389.0,-2854.0,-1400.0,-1245.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-4858.0,-1687.0,-2610.0,-3944.0,Cash Flow
Other Non-Cash Items,,,,,,,31841.0,4895.0,10937.0,17449.0,Cash Flow
Non-Cash Items,,,,,,,120372.0,354.0,6927.0,12260.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,39631.0,16727.0,46534.0,66265.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,42703.0,20341.0,20500.0,40650.0,Cash Flow
Accounts Receivable,,,,,,,-56831.0,-64948.0,-67611.0,-70530.0,Cash Flow
Inventories,,,,,,,-92641.0,-58106.0,-89508.0,-101305.0,Cash Flow
Prepaid Expenses,,,,,,,-8021.0,-387.0,-4821.0,85.0,Cash Flow
Payable/Accrued,,,,,,,1473.0,-11294.0,23302.0,-3307.0,Cash Flow
Changes in Working Capital,,,,,,,-159972.0,-135835.0,-145374.0,-175684.0,Cash Flow
Total Cash from Operations,,,,,,,156457.0,-37849.0,34114.0,82919.0,Cash Flow
Capital Expenditures,,,,,,,-86670.0,-19095.0,-39955.0,-65792.0,Cash Flow
Acquisition of Business,,,,,,,-160.0,0.0,0.0,0.0,Cash Flow
Sale of Business,,,,,,,7001.0,,0.0,0.0,Cash Flow
Sale of Fixed Assets,,,,,,,6027.0,6393.0,6394.0,6393.0,Cash Flow
Other Investing Cash Flow,,,,,,,-2340.0,-588.0,-1152.0,-2068.0,Cash Flow
