,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,24.43,33.42,36.45,36.43,55.0,53.62,,,,,
low,22.03,22.03,27.13,20.7,35.17,35.75,,,,,
change,0.0,0.2721,0.23370000000000002,0.0216,0.39520000000000005,-0.2708,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,205.0,203.0,243.0,227.0,Balance Sheet
Interest-Earning Deposits,,,,,,,324.0,395.0,223.0,138.0,Balance Sheet
Securities Held,,,,,,,2880.0,2831.0,2731.0,2561.0,Balance Sheet
Securities for Sale,,,,,,,3693.0,3672.0,3484.0,3184.0,Balance Sheet
Total Invest. Securities,,,,,,,6573.0,6502.0,6215.0,5745.0,Balance Sheet
Loans Held for Sale,,,,,,,38.0,28.0,26.0,19.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,6935.0,6925.0,6464.0,5903.0,Balance Sheet
Total Gross Loans,,,,,,,5389.0,5566.0,5879.0,6255.0,Balance Sheet
Loan Loss Allowances,,,,,,,-63.0,-67.0,-72.0,-74.0,Balance Sheet
Net Loans,,,,,,,5326.0,5499.0,5807.0,6181.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,150.0,150.0,149.0,153.0,Balance Sheet
Intangibles - Net,,,,,,,317.0,316.0,316.0,316.0,Balance Sheet
"Other Assets, Total",,,,,,,171.0,220.0,281.0,330.0,Balance Sheet
Total Assets,,,,,,,13102.0,13314.0,13260.0,13110.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,3780.0,3979.0,4104.0,4201.0,Balance Sheet
Interest Bearing Deposits,,,,,,,6786.0,7021.0,7019.0,6941.0,Balance Sheet
Total Deposits,,,,,,,10566.0,11000.0,11123.0,11142.0,Balance Sheet
Fed Funds Purch.,,,,,,,650.0,738.0,747.0,754.0,Balance Sheet
