,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,26.35,32.95,20.46,51.0,99.89,92.73,,,,,
low,23.3,13.46,13.09,7.57,38.5,28.28,,,,,
change,-0.0647,-0.3829,0.3003,1.4822,0.8258,-0.6274000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,187.0,478.0,580.0,335.0,Balance Sheet
Interest-Earning Deposits,,,,,,,5.0,4.0,4.0,4.0,Balance Sheet
Fed. Fund/Resale,,,,,,,17.0,30.0,52.0,68.0,Balance Sheet
Total Invest. Securities,,,,,,,906.0,845.0,928.0,1005.0,Balance Sheet
Loans Held for Sale,,,,,,,1117.0,1029.0,1200.0,538.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,2044.0,1907.0,2184.0,1616.0,Balance Sheet
Total Gross Loans,,,,,,,5527.0,5743.0,5864.0,6861.0,Balance Sheet
Loan Loss Allowances,,,,,,,-64.0,-63.0,-66.0,-78.0,Balance Sheet
Unearned Income,,,,,,,-6.0,-4.0,-4.0,-8.0,Balance Sheet
Net Loans,,,,,,,5458.0,5675.0,5794.0,6775.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,240.0,255.0,258.0,260.0,Balance Sheet
Intangibles - Net,,,,,,,34.0,36.0,29.0,29.0,Balance Sheet
Other Real Estate Owned,,,,,,,1.0,0.0,0.0,1.0,Balance Sheet
Other Assets,,,,,,,250.0,268.0,276.0,298.0,Balance Sheet
"Other Assets, Total",,,,,,,251.0,268.0,276.0,300.0,Balance Sheet
Total Assets,,,,,,,8213.0,8620.0,9121.0,9315.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,89.0,86.0,119.0,170.0,Balance Sheet
Interest Bearing Deposits,,,,,,,7023.0,7551.0,8036.0,8235.0,Balance Sheet
Total Deposits,,,,,,,7112.0,7637.0,8156.0,8405.0,Balance Sheet
Long Term Debt,,,,,,,318.0,197.0,86.0,36.0,Balance Sheet
Capital Lease Obligations,,,,,,,,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,318.0,197.0,86.0,36.0,Balance Sheet
Total Debt,,,,,,,318.0,197.0,86.0,36.0,Balance Sheet
"Other Liabilities, Total",,,,,,,68.0,73.0,87.0,72.0,Balance Sheet
Total Liabilities,,,,,,,7498.0,7907.0,8329.0,8512.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,312.0,316.0,321.0,326.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,401.0,434.0,530.0,572.0,Balance Sheet
"Other Equity, Total",,,,,,,2.0,-37.0,-59.0,-95.0,Balance Sheet
Total Equity,,,,,,,715.0,713.0,792.0,802.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,8213.0,8620.0,9121.0,9315.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,43.0,44.0,44.0,44.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,44.0,44.0,44.0,44.0,Balance Sheet
