,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,17.62,19.1,14.11,7.06,7.05,6.38,,,,,
low,16.63,10.88,5.85,0.63,2.94,1.25,,,,,
change,-0.0147,-0.3113,-0.4418,-0.47500000000000003,0.5863,-0.5804,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,131.0,152.0,87.0,125.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,345.0,305.0,302.0,282.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-16.0,-12.0,-12.0,-12.0,Balance Sheet
"Total Receivables, Net",,,,,,,329.0,293.0,290.0,270.0,Balance Sheet
Total Inventory,,,,,,,38.0,37.0,35.0,38.0,Balance Sheet
Prepaid Expenses,,,,,,,76.0,78.0,74.0,69.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,5.0,1.0,1.0,1.0,Balance Sheet
Total Current Assets,,,,,,,577.0,562.0,488.0,503.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,752.0,735.0,732.0,677.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,752.0,735.0,732.0,677.0,Balance Sheet
Accumulated Depreciation,,,,,,,-337.0,-346.0,-359.0,-348.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,687.0,652.0,630.0,572.0,Balance Sheet
"Goodwill, Net",,,,,,,534.0,541.0,540.0,538.0,Balance Sheet
Intangibles - Gross,,,,,,,1047.0,1051.0,1047.0,1044.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-333.0,-356.0,-381.0,-406.0,Balance Sheet
Intangibles - Net,,,,,,,713.0,695.0,667.0,638.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,32.0,26.0,0.0,0.0,Balance Sheet
Restricted Cash - LT,,,,,,,,12.0,11.0,10.0,Balance Sheet
Other Long Term Assets,,,,,,,284.0,296.0,318.0,220.0,Balance Sheet
Total Assets,,,,,,,2828.0,2783.0,2654.0,2482.0,Balance Sheet
Accounts Payable,,,,,,,157.0,138.0,139.0,163.0,Balance Sheet
Accrued Expenses,,,,,,,247.0,208.0,182.0,180.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,69.0,63.0,61.0,91.0,Balance Sheet
Customer Advances,,,,,,,185.0,186.0,174.0,162.0,Balance Sheet
Other Current Liabilities,,,,,,,4.0,47.0,50.0,53.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,188.0,233.0,224.0,215.0,Balance Sheet
Total Current Liabilities,,,,,,,663.0,642.0,605.0,649.0,Balance Sheet
Total Long Term Debt,,,,,,,1163.0,1179.0,1160.0,1111.0,Balance Sheet
Total Debt,,,,,,,1232.0,1242.0,1221.0,1203.0,Balance Sheet
Deferred Income Tax,,,,,,,29.0,12.0,11.0,7.0,Balance Sheet
Minority Interest,,,,,,,-2.0,0.0,0.0,0.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,72.0,70.0,68.0,66.0,Balance Sheet
Other LT Liabilities,,,,,,,372.0,366.0,352.0,335.0,Balance Sheet
"Other Liabilities, Total",,,,,,,444.0,436.0,419.0,401.0,Balance Sheet
Total Liabilities,,,,,,,2296.0,2268.0,2195.0,2168.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,,Balance Sheet
Common Stock,,,,,,,1.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1400.0,1398.0,1403.0,1407.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-921.0,-924.0,-978.0,-1032.0,Balance Sheet
Treasury Stock - Common,,,,,,,-8.0,-11.0,-15.0,-15.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,9.0,2.0,-14.0,-36.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,51.0,50.0,61.0,-12.0,Balance Sheet
"Other Equity, Total",,,,,,,60.0,52.0,47.0,-48.0,Balance Sheet
Total Equity,,,,,,,532.0,515.0,458.0,313.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2828.0,2783.0,2654.0,2482.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,142.0,148.0,147.0,146.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,2.0,3.0,6.0,6.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,827.0,748.0,749.0,718.0,Income Statement
"Cost of Revenue, Total",,,,,,,470.0,470.0,476.0,459.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,250.0,222.0,228.0,212.0,Income Statement
Depreciation/Amortization,,,,,,,50.0,48.0,50.0,45.0,Income Statement
Restructuring Charge,,,,,,,14.0,11.0,16.0,33.0,Income Statement
Impair-Assets Held for Use,,,,,,,1.0,1.0,0.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,32.0,4.0,1.0,-1.0,Income Statement
Unusual Expense (Income),,,,,,,55.0,13.0,17.0,25.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,8.0,-3.0,0.0,-7.0,Income Statement
Total Operating Expense,,,,,,,825.0,753.0,771.0,742.0,Income Statement
Total Operating Income,,,,,,,2.0,-5.0,-22.0,-24.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-26.0,-26.0,-26.0,-28.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,0.0,0.0,0.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,38.0,20.0,17.0,16.0,Income Statement
"Other, Net",,,,,,,38.0,20.0,17.0,16.0,Income Statement
Income Before Tax,,,,,,,14.0,-11.0,-32.0,-36.0,Income Statement
Income Tax - Total,,,,,,,37.0,-8.0,22.0,18.0,Income Statement
Income After Tax,,,,,,,-23.0,-3.0,-54.0,-54.0,Income Statement
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,-22.0,-3.0,-54.0,-54.0,Income Statement
Total Net Income,,,,,,,-22.0,-3.0,-54.0,-54.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-22.0,-3.0,-54.0,-54.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-22.0,-3.0,-54.0,-54.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,135.0,136.0,137.0,137.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.17,-0.02,-0.39,-0.39,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.17,-0.02,-0.39,-0.39,Income Statement
Diluted Weighted Average Shares,,,,,,,135.0,136.0,137.0,137.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.17,-0.02,-0.39,-0.39,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.17,-0.02,-0.39,-0.39,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,26.0,26.0,26.0,28.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,50.0,48.0,50.0,45.0,Income Statement
Total Special Items,,,,,,,55.0,13.0,17.0,25.0,Income Statement
Normalzd Income Before Tax,,,,,,,69.0,3.0,-14.0,-11.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,19.0,5.0,6.0,9.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,56.0,-3.0,28.0,27.0,Income Statement
Normalized Income After Tax,,,,,,,13.0,6.0,-42.0,-38.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,13.0,6.0,-42.0,-38.0,Income Statement
Basic Normalized EPS,,,,,,,0.1,0.04,-0.31,-0.28,Income Statement
Diluted Normalized EPS,,,,,,,0.1,0.04,-0.31,-0.28,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,-136171.0,-3102.0,-56802.0,-110924.0,Cash Flow
Depreciation/Depletion,,,,,,,203958.0,47783.0,97313.0,142091.0,Cash Flow
Deferred Taxes,,,,,,,44970.0,,,,Cash Flow
Unusual Items,,,,,,,196492.0,793.0,1999.0,-6338.0,Cash Flow
Other Non-Cash Items,,,,,,,-132385.0,-23898.0,-42575.0,-58363.0,Cash Flow
Non-Cash Items,,,,,,,64107.0,-23105.0,-40576.0,-64701.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,-8324.0,-846.0,2396.0,2726.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,103879.0,7531.0,41898.0,51021.0,Cash Flow
Accounts Receivable,,,,,,,-33246.0,,,,Cash Flow
Inventories,,,,,,,-2824.0,,,,Cash Flow
Prepaid Expenses,,,,,,,5576.0,,,,Cash Flow
Payable/Accrued,,,,,,,-33457.0,,,,Cash Flow
Changes in Working Capital,,,,,,,-49411.0,10853.0,1753.0,66516.0,Cash Flow
Total Cash from Operations,,,,,,,127453.0,32429.0,1688.0,32982.0,Cash Flow
Capital Expenditures,,,,,,,-39560.0,-10764.0,-23292.0,-35943.0,Cash Flow
Acquisition of Business,,,,,,,-125.0,-15427.0,-15432.0,-15432.0,Cash Flow
Sale of Fixed Assets,,,,,,,111765.0,20471.0,29623.0,71004.0,Cash Flow
Other Investing Cash Flow,,,,,,,-1433.0,-500.0,-548.0,-548.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,110207.0,4544.0,13643.0,55024.0,Cash Flow
Total Cash from Investing,,,,,,,70647.0,-6220.0,-9649.0,19081.0,Cash Flow
Financing Cash Flow Items,,,,,,,-25054.0,-2704.0,-3639.0,-3948.0,Cash Flow
Total Cash Dividends Paid,,,,,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,,-3138.0,-6529.0,-6529.0,Cash Flow
Long Term Debt Issued,,,,,,,1934940.0,72500.0,80000.0,80000.0,Cash Flow
Long Term Debt Reduction,,,,,,,-2171058.0,-70476.0,-104879.0,-127567.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-236118.0,2024.0,-24879.0,-47567.0,Cash Flow
Total Cash From Financing,,,,,,,-261172.0,-3818.0,-35047.0,-58044.0,Cash Flow
Foreign Exchange Effects,,,,,,,-35.0,-992.0,-1140.0,-1447.0,Cash Flow
Net Change in Cash,,,,,,,-63107.0,21399.0,-44148.0,-7428.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,206726.0,143619.0,143619.0,143619.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,143619.0,165018.0,99471.0,136191.0,Cash Flow
"Depreciation, Supplemental",,,,,,,203958.0,47783.0,97313.0,142091.0,Cash Flow
Free Cash Flow,,,,,,,87893.0,21665.0,-21604.0,-2961.0,
FCF Growth,,,,,,,,-0.7535071052302231,-1.9971843987999076,-0.8629420477689317,
