,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,15.0,23.5,26.67,35.72,39.17,17.92,,,,,
low,13.75,14.2,16.5,10.7,16.12,2.87,,,,,
change,0.0036,0.266,0.0368,0.8764000000000001,-0.5138,-0.7442000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,183.0,70.0,,,Balance Sheet
Cash & Equivalents,,,,,,,17.0,21.0,93.0,101.0,Balance Sheet
Short Term Investments,,,,,,,45.0,45.0,49.0,30.0,Balance Sheet
Cash and Short Term Invs,,,,,,,245.0,136.0,142.0,131.0,Balance Sheet
"Total Receivables, Net",,,,,,,59.0,68.0,67.0,71.0,Balance Sheet
Prepaid Expenses,,,,,,,,24.0,,,Balance Sheet
Restricted Cash - Current,,,,,,,8.0,9.0,1.0,1.0,Balance Sheet
Other Current Assets,,,,,,,56.0,39.0,64.0,62.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,64.0,47.0,64.0,62.0,Balance Sheet
Total Current Assets,,,,,,,368.0,276.0,273.0,264.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,141.0,142.0,134.0,123.0,Balance Sheet
"Goodwill, Net",,,,,,,131.0,267.0,265.0,262.0,Balance Sheet
Intangibles - Gross,,,,,,,34.0,153.0,153.0,153.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-20.0,-25.0,-30.0,-36.0,Balance Sheet
Intangibles - Net,,,,,,,14.0,128.0,123.0,117.0,Balance Sheet
Long Term Investments,,,,,,,7.0,3.0,0.0,0.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,16.0,15.0,14.0,12.0,Balance Sheet
Deferred Charges,,,,,,,77.0,76.0,76.0,72.0,Balance Sheet
Restricted Cash - LT,,,,,,,0.0,1.0,1.0,1.0,Balance Sheet
Other Long Term Assets,,,,,,,2.0,3.0,4.0,5.0,Balance Sheet
Total Assets,,,,,,,756.0,910.0,889.0,856.0,Balance Sheet
Accounts Payable,,,,,,,25.0,50.0,43.0,44.0,Balance Sheet
Accrued Expenses,,,,,,,59.0,75.0,67.0,63.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,24.0,34.0,34.0,31.0,Balance Sheet
Income Taxes Payable,,,,,,,14.0,33.0,32.0,32.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,38.0,67.0,66.0,62.0,Balance Sheet
Total Current Liabilities,,,,,,,121.0,192.0,175.0,169.0,Balance Sheet
Total Long Term Debt,,,,,,,441.0,447.0,494.0,517.0,Balance Sheet
Total Debt,,,,,,,441.0,447.0,494.0,517.0,Balance Sheet
"Other Liabilities, Total",,,,,,,76.0,89.0,86.0,85.0,Balance Sheet
Total Liabilities,,,,,,,639.0,728.0,756.0,771.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,,,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,843.0,957.0,896.0,867.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-721.0,-766.0,-746.0,-757.0,Balance Sheet
"Other Equity, Total",,,,,,,-5.0,-8.0,-16.0,-25.0,Balance Sheet
Total Equity,,,,,,,117.0,182.0,134.0,85.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,756.0,910.0,889.0,856.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,112.0,118.0,120.0,111.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,156874.0,181372.0,187620.0,187389.0,Income Statement
"Cost of Revenue, Total",,,,,,,59834.0,68501.0,66673.0,62038.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,79929.0,100921.0,96751.0,100773.0,Income Statement
Labor & Related Expense,,,,,,,21739.0,17726.0,15995.0,13549.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,101668.0,118647.0,112746.0,114322.0,Income Statement
Research & Development,,,,,,,27911.0,30586.0,34955.0,36019.0,Income Statement
Litigation,,,,,,,-696.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,5775.0,4177.0,,-16106.0,Income Statement
Unusual Expense (Income),,,,,,,5079.0,4177.0,,-16106.0,Income Statement
Total Operating Expense,,,,,,,194492.0,221911.0,214374.0,196273.0,Income Statement
Total Operating Income,,,,,,,-37618.0,-40539.0,-26754.0,-8884.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-5411.0,-7927.0,-1456.0,-6052.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-455.0,1921.0,2572.0,3896.0,Income Statement
"Other, Net",,,,,,,-455.0,1921.0,2572.0,3896.0,Income Statement
Income Before Tax,,,,,,,-43484.0,-46545.0,-25638.0,-11040.0,Income Statement
Income Tax - Total,,,,,,,87.0,-963.0,405.0,599.0,Income Statement
Income After Tax,,,,,,,-43571.0,-45582.0,-26043.0,-11639.0,Income Statement
Net Inc Before Extra Items,,,,,,,-43571.0,-45582.0,-26043.0,-11639.0,Income Statement
Total Net Income,,,,,,,-43571.0,-45582.0,-26043.0,-11639.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-43571.0,-45582.0,-26043.0,-11639.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-43571.0,-45582.0,-26043.0,-11639.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,113510.0,117536.0,119721.0,116013.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.38,-0.39,-0.22,-0.1,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.38,-0.39,-0.22,-0.1,Income Statement
Diluted Weighted Average Shares,,,,,,,113510.0,117536.0,119721.0,116013.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.38,-0.39,-0.22,-0.1,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.38,-0.39,-0.22,-0.1,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,5411.0,7927.0,1456.0,6052.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,2717.0,2886.0,2789.0,2835.0,Income Statement
Total Special Items,,,,,,,5079.0,4177.0,,-16106.0,Income Statement
Normalzd Income Before Tax,,,,,,,-38405.0,-42368.0,-25638.0,-27146.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,1778.0,1462.0,,-5637.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,1865.0,499.0,405.0,-5038.0,Income Statement
Normalized Income After Tax,,,,,,,-40270.0,-42867.0,-26043.0,-22108.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-40270.0,-42867.0,-26043.0,-22108.0,Income Statement
Basic Normalized EPS,,,,,,,-0.35,-0.36,-0.22,-0.19,Income Statement
Diluted Normalized EPS,,,,,,,-0.35,-0.36,-0.22,-0.19,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,-129801.0,-175383.0,-26043.0,-37682.0,Cash Flow
Depreciation/Depletion,,,,,,,8488.0,11374.0,2789.0,5624.0,Cash Flow
Amortization,,,,,,,25598.0,37180.0,11440.0,22217.0,Cash Flow
Unusual Items,,,,,,,,,,-13682.0,Cash Flow
Other Non-Cash Items,,,,,,,157757.0,207618.0,42083.0,79495.0,Cash Flow
Non-Cash Items,,,,,,,157757.0,207618.0,42083.0,65813.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,1032.0,1320.0,461.0,1167.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,906.0,2156.0,,3404.0,Cash Flow
Accounts Receivable,,,,,,,1553.0,6867.0,-99.0,-4579.0,Cash Flow
Other Assets,,,,,,,-34209.0,-48246.0,-9938.0,-12611.0,Cash Flow
Payable/Accrued,,,,,,,-13210.0,-8740.0,-13786.0,-14733.0,Cash Flow
Changes in Working Capital,,,,,,,-43888.0,-46109.0,-24428.0,-36290.0,Cash Flow
Total Cash from Operations,,,,,,,18154.0,34680.0,5841.0,19682.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-2915.0,-4137.0,-971.0,-1845.0,Cash Flow
Software Development Costs,,,,,,,-15582.0,-20370.0,-2309.0,-4328.0,Cash Flow
Capital Expenditures,,,,,,,-18497.0,-24507.0,-3280.0,-6173.0,Cash Flow
Acquisition of Business,,,,,,,0.0,-125410.0,-1250.0,-1250.0,Cash Flow
Sale/Maturity of Investment,,,,,,,11799.0,13299.0,1937.0,8296.0,Cash Flow
"Investment, Net",,,,,,,41717.0,60023.0,15590.0,36641.0,Cash Flow
Purchase of Investments,,,,,,,-65141.0,-83383.0,-18838.0,-27669.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-11625.0,-135471.0,-2561.0,16018.0,Cash Flow
Total Cash from Investing,,,,,,,-30122.0,-159978.0,-5841.0,9845.0,Cash Flow
Financing Cash Flow Items,,,,,,,,0.0,,,Cash Flow
Sale/Issuance of Common,,,,,,,10637.0,16107.0,65.0,1713.0,Cash Flow
Repurch/Retirement Common,,,,,,,-45286.0,-45286.0,0.0,-60214.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-34649.0,-29179.0,65.0,-58501.0,Cash Flow
Long Term Debt Issued,,,,,,,134620.0,134619.0,,232861.0,Cash Flow
Long Term Debt Reduction,,,,,,,-12.0,-15.0,0.0,-190553.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,134608.0,134604.0,0.0,42308.0,Cash Flow
Total Cash From Financing,,,,,,,99959.0,105425.0,65.0,-16193.0,Cash Flow
Foreign Exchange Effects,,,,,,,-170.0,-585.0,-6685.0,-12207.0,Cash Flow
Net Change in Cash,,,,,,,87821.0,-20458.0,-6620.0,1127.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,121172.0,121172.0,100714.0,100714.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,208993.0,100714.0,94094.0,101841.0,Cash Flow
"Depreciation, Supplemental",,,,,,,8488.0,11374.0,2789.0,5624.0,Cash Flow
Free Cash Flow,,,,,,,-343.0,10173.0,2561.0,13509.0,
FCF Growth,,,,,,,,-30.658892128279884,-0.7482551852944068,4.274892620070285,
